OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
20,-3.1697,1.7978,14,-2.5232,1.2634,13,4.1369,4.1114,14,3.5192,3.536,0.76575,0.8759,0.88556,0.86686,0.44621,0.35411,0.62117,0.83401
1,-2.0395,43.892,9,-1.5175,1.5622,14,5.4168,0.15805,1,0,0,0.42454,0.84517,0.8669,NaN,0.26304,0.51448,0.68579,NaN
12,-3.2418,0.90571,14,-2.0662,2.0918,15,4.5213,4.6869,20,2.1257,0.099389,0.778,0.92936,0.86128,0.68897,0.58782,0.27242,0.76096,2.1691
8,-3.4031,0.58463,7,-2.1021,0.054536,14,4.6943,4.8462,16,2.2665,2.4141,0.77812,0.86808,0.87697,0.82574,0.69312,0.50568,0.67254,1.1319
2,-1.435,82.955,25,-0.39971,23.575,12,7.2905,7.3057,14,5.9313,0.07722,0.29921,0.03605,0.89084,0.84794,0.14754,0.7359,0.57299,0.86099
13,-4.3638,0.11263,3,-1.0602,0.10026,15,4.2425,4.4369,1,0,0,0.86484,0.80506,0.88992,NaN,0.43152,0.74722,0.66409,NaN
6,-4.7257,50.103,6,-2.717,10.415,13,7.4213,0.11865,16,4.0959,0.25729,0.67367,0.72388,0.8937,0.7641,0.32638,0.49347,0.57854,1.2788
14,-1.2862,23.729,1,-0.46963,0.31869,12,6.3327,6.4563,1,0,0,0.47389,0.80041,0.83937,NaN,0.38017,0.96384,0.71224,NaN
10,-5.4252,9.3658,13,-4.8531,1.2863,14,6.9743,7.3863,14,4.9327,5.0885,0.74293,0.89675,0.89854,0.89136,0.58301,0.3388,0.59704,0.73087
24,-2.9818,2.3919,1,-0.35221,0.15283,13,6.7767,6.8481,1,0,0,0.67217,0.71382,0.85142,NaN,0.50486,1.3286,0.71762,NaN
8,-1.5152,64.493,5,-1.1526,0.018054,12,7.9965,0.36824,1,0,0,0.38472,0.83273,0.8475,NaN,0.21003,0.63306,0.67246,NaN
6,-2.2443,0.045906,1,-2.5087,0.35357,14,8.3903,0.079781,15,4.6228,4.8431,0.73869,0.89089,0.88199,0.91778,0.85973,0.57729,0.64541,0.67873
7,-4.9249,3.0645,1,-0.34196,0.11957,14,7.2852,7.7427,1,0,0,0.7929,0.68915,0.85191,NaN,0.63902,1.4528,0.73969,NaN
20,-2.644,2.7103,4,-1.4769,1.5244,14,6.4172,0.38053,1,0,0,0.46817,0.79609,0.85742,NaN,0.83373,0.75143,0.70495,NaN
16,-2.0964,2.1251,5,-2.0485,0.26314,13,5.9018,5.8947,1,0,0,0.49293,0.83807,0.86202,NaN,0.99226,0.60721,0.69013,NaN
10,-5.8011,3.0609,13,-5.255,0.76809,15,8.1215,0.41653,15,4.6279,0.20548,0.84,0.93403,0.89095,0.89179,0.50021,0.2686,0.63725,0.75082
1,-0.53388,88.198,1,-1.1703,1.177,13,8.2639,8.7042,1,0,0,0.017076,0.7963,0.86421,NaN,0.24994,0.88174,0.67093,NaN
6,-2.9437,1.7082,6,-1.9077,1.9239,14,5.0473,5.1158,15,3.5547,0.11094,0.76633,0.93084,0.89681,0.90908,0.71897,0.37222,0.61363,0.68839
14,-4.9036,2.6412,2,-2.6983,0.93306,15,4.9075,0.17193,19,3.6246,0.12874,0.88355,0.70874,0.881,0.70058,0.36215,0.95732,0.6746,1.9814
9,-2.4633,0.51767,8,-1.4178,0.0015653,14,3.915,3.9622,1,0,0,0.76111,0.84557,0.86673,NaN,0.69627,0.53438,0.70979,NaN
20,-4.7401,0.52501,2,-1.1664,2.0311,14,3.6946,3.7645,19,3.4934,0.08341,0.87527,0.25931,0.87825,0.6834,0.31437,1.8711,0.67209,2.1068
14,-5.3461,1.6981,9,-2.843,0.31229,15,5.1446,5.3721,16,3.4472,0.15856,0.83071,0.73056,0.917,0.87303,0.46034,0.71826,0.56849,0.89109
7,-3.5553,3.6365,3,-1.066,0.25134,14,6.1265,6.4054,1,0,0,0.80782,0.84534,0.85837,NaN,0.68017,0.62824,0.72558,NaN
10,-2.6637,2.4911,7,-0.87819,0.067376,14,5.3923,5.6156,1,0,0,0.75811,0.78843,0.87689,NaN,0.61474,0.66633,0.67037,NaN
23,-3.2729,2.6609,1,-0.9337,0.77301,13,6.5478,0.41218,1,0,0,0.74961,0.81154,0.85183,NaN,0.43554,0.88676,0.68792,NaN
7,-5.2315,33.323,7,-2.4877,7.2529,13,6.9186,0.014734,16,3.818,0.35301,0.75529,0.70077,0.89245,0.79872,0.36836,0.57267,0.58526,1.1255
8,-3.2266,1.348,6,-1.9972,2.0184,14,5.0585,5.1753,15,2.8015,2.9046,0.75409,0.85243,0.89839,0.90041,0.71303,0.56798,0.60609,0.76017
1,-2.5946,93.206,4,-1.3088,0.11242,14,8.2549,0.077803,1,0,0,0.27766,0.84675,0.86949,NaN,0.22959,0.61841,0.68364,NaN
20,-2.196,1.7815,5,-1.2292,1.6826,14,3.3766,0.16833,16,1.9492,0.12071,0.81468,0.74357,0.886,0.88356,0.40638,0.65298,0.62248,0.83616
10,-5.0272,1.0898,13,-4.6975,0.13811,15,8.1314,0.39329,15,3.6195,0.017291,0.77238,0.92577,0.88968,0.92413,0.6485,0.28965,0.64229,0.63629
2,-3.2032,117.1,5,-1.8964,0.32069,12,9.1545,9.2138,1,0,0,0.33188,0.81062,0.8605,NaN,0.20962,0.66241,0.65817,NaN
25,-2.5026,2.4508,2,-1.4432,0.19904,12,5.8275,0.099745,1,0,0,0.69162,0.81143,0.84124,NaN,0.45839,0.75935,0.69503,NaN
10,-4.1106,3.8172,13,-3.5497,2.9128,14,5.7087,5.8424,14,3.7906,3.9186,0.82765,0.92347,0.89893,0.90562,0.49702,0.27214,0.60421,0.67495
6,-3.71,0.28173,9,-2.6991,2.583,14,6.6546,0.18604,15,4.9366,5.274,0.9301,0.90827,0.88553,0.9018,0.39198,0.38581,0.62958,0.73713
4,-3.8137,74.575,4,-1.5413,0.15183,12,6.3736,0.12025,1,0,0,0.48964,0.82287,0.86126,NaN,0.28482,0.67257,0.64179,NaN
10,-2.9006,0.7563,6,-1.0433,0.24762,15,5.4996,5.8085,1,0,0,0.77214,0.82143,0.86228,NaN,0.64508,0.6069,0.75107,NaN
25,-4.1243,9.402,23,-3.3684,0.45917,13,6.3334,0.19414,13,5.1529,0.31125,0.69701,0.72108,0.879,0.86642,0.40178,0.40896,0.61908,0.72429
18,-2.673,3.5197,3,-1.1854,0.0034055,14,7.7741,0.10544,1,0,0,0.46702,0.82299,0.8498,NaN,0.87593,0.72005,0.74057,NaN
10,-2.9772,0.74852,3,-2.1251,0.53598,15,3.7751,0.035221,16,1.7993,0.0013479,0.69449,0.86216,0.89526,0.90613,0.7886,0.58506,0.63557,0.78424
12,-4.445,7.1943,9,-2.6141,0.40482,14,5.8056,5.9256,16,3.8902,0.097332,0.69573,0.78335,0.90183,0.79041,0.62973,0.61812,0.59516,1.2266
25,-2.7345,7.1746,24,-2.3912,1.7898,13,4.7146,4.9654,13,3.3772,0.1793,0.68671,0.75653,0.88532,0.88302,0.40488,0.36444,0.6092,0.67394
1,-3.6209,58.021,3,-4.3991,31.276,14,9.8907,0.25231,15,7.4064,0.12069,0.56418,0.90878,0.88769,0.89578,0.25594,0.17944,0.62346,0.75087
12,-6.5099,6.974,3,-1.2852,0.13871,15,8.5354,0.45787,1,0,0,0.78967,0.78571,0.87712,NaN,0.52006,0.79049,0.68102,NaN
20,-3.1634,5.8536,2,-0.60248,0.072395,12,5.4318,5.6099,1,0,0,0.7674,0.81358,0.84058,NaN,0.40829,0.75755,0.70616,NaN
17,-3.1913,2.7453,7,-1.4374,0.08644,13,5.399,5.6425,1,0,0,0.7968,0.82325,0.85856,NaN,0.48209,0.59764,0.68894,NaN
23,-4.8894,1.6092,11,-2.569,2.7362,14,6.0345,0.2924,16,3.6099,0.20148,0.76575,0.65492,0.89586,0.77041,0.40363,0.71359,0.59201,1.2643
9,-5.0146,2.6436,1,-0.94575,0.77852,14,6.9215,0.18441,1,0,0,0.87639,0.84062,0.86129,NaN,0.44591,0.80244,0.7031,NaN
7,-4.2108,1.5843,11,-3.6597,1.3462,14,6.143,6.3206,15,3.2585,3.3975,0.74532,0.84769,0.86092,0.82977,0.76128,0.45021,0.72267,1.0308
25,-3.8663,17.786,25,-3.0238,2.2584,13,6.964,0.39263,13,4.9898,0.19345,0.65636,0.62014,0.87456,0.89087,0.39647,0.48042,0.62614,0.65288
12,-5.1235,1.3324,1,-0.68714,0.6668,14,6.3539,0.1785,1,0,0,0.85178,0.84652,0.86885,NaN,0.46007,0.75018,0.68029,NaN
8,-3.3086,5.7756,7,-2.0247,0.25924,14,5.1708,5.4196,1,0,0,0.52354,0.82419,0.87576,NaN,0.98821,0.58911,0.67209,NaN
11,-1.8582,48.912,1,-1.4644,0.29031,13,7.7475,8.124,1,0,0,0.39858,0.80488,0.85139,NaN,0.32942,0.79872,0.70831,NaN
8,-1.9376,37.499,6,-1.7856,0.36244,14,6.1271,6.4314,1,0,0,0.3801,0.84352,0.86776,NaN,0.40589,0.56402,0.69615,NaN
10,-4.5115,0.71723,7,-1.9356,0.49067,14,6.2922,6.4482,1,0,0,0.81143,0.82048,0.87065,NaN,0.58044,0.58465,0.69416,NaN
22,-4.7903,1.0182,19,-4.3433,3.9534,15,5.2186,0.2256,14,3.2957,3.4067,0.86561,0.85843,0.89484,0.87338,0.30132,0.32582,0.62679,0.7961
15,-5.513,6.0382,12,-3.0373,2.9891,14,3.9835,4.0121,18,4.1007,0.15397,0.87373,0.90348,0.89094,0.7643,0.3485,0.35049,0.63453,1.5388
10,-4.9274,0.061586,6,-1.4116,0.058478,14,6.1504,6.361,1,0,0,0.89553,0.85983,0.85051,NaN,0.41968,0.5442,0.75221,NaN
20,-3.1092,2.8935,1,-0.060784,0.058976,12,9.1406,9.2133,1,0,0,0.74847,0.4612,0.83964,NaN,0.48982,2.8355,0.71404,NaN
8,-5.9243,5.9253,1,-1.019,0.74677,14,8.8234,9.2421,1,0,0,0.83036,0.77829,0.85622,NaN,0.60691,1.0122,0.73141,NaN
22,-2.4109,1.8614,20,-0.92142,0.88589,13,5.406,0.29886,13,2.7574,2.7981,0.6651,0.53692,0.88134,0.89366,0.55875,0.7092,0.60686,0.67272
25,-1.9538,5.3072,1,-0.24859,0.096397,13,8.7599,9.0539,1,0,0,0.5696,0.64541,0.84064,NaN,0.51877,1.5813,0.74198,NaN
7,-4.8013,0.85543,1,-0.5279,0.32201,14,8.6482,0.12807,1,0,0,0.84706,0.74937,0.84972,NaN,0.57255,1.1419,0.74042,NaN
21,-1.7965,5.8889,6,-1.0722,1.8466,12,4.297,4.2217,15,3.8457,0.011649,0.46359,0.79628,0.86178,0.76139,0.71094,0.52261,0.65952,1.2449
4,-4.6983,59.569,2,-0.94379,0.062751,12,5.851,5.7873,1,0,0,0.6422,0.80759,0.86728,NaN,0.29323,0.78362,0.64289,NaN
4,-5.1497,0.34222,1,-1.0123,0.83339,14,9.8015,0.039208,1,0,0,0.82731,0.75191,0.8468,NaN,0.71445,1.0585,0.75223,NaN
3,-2.3741,0.21372,1,-0.12279,0.00049349,14,9.8182,0.3012,1,0,0,0.82488,0.54546,0.84752,NaN,0.75086,2.2616,0.74191,NaN
25,-5.1795,4.6871,20,-1.8003,0.023048,15,7.6757,0.27034,15,2.8343,0.078766,0.72235,0.53987,0.83543,0.88278,0.42729,0.70149,0.81459,0.79521
1,-2.7456,69.467,8,-1.0894,0.2173,12,5.6745,5.6752,1,0,0,0.37697,0.82619,0.86358,NaN,0.25166,0.55663,0.65097,NaN
1,-2.0074,53.373,4,-2.0611,25.604,12,9.19,9.4669,12,5.2521,5.3165,0.32041,0.76851,0.88509,0.88338,0.27269,0.21705,0.58474,0.65997
12,-5.943,0.68781,1,-0.94788,0.88246,15,7.5151,0.24927,1,0,0,0.84775,0.80543,0.86693,NaN,0.47538,0.87625,0.71977,NaN
1,-1.3667,75.983,1,-1.2763,44.414,12,8.2539,8.4439,13,6.7132,6.7337,0.24686,0.2993,0.88331,0.90411,0.16517,0.22564,0.59111,0.63893
6,-3.1788,0.13661,10,-2.348,2.3415,14,5.2112,5.5049,16,3.5435,0.10391,0.83548,0.92705,0.87643,0.91225,0.6386,0.32514,0.66785,0.73584
25,-2.1172,0.12341,1,-0.26196,0.10492,13,6.4693,0.19922,1,0,0,0.67849,0.69973,0.83652,NaN,0.46996,1.3911,0.73762,NaN
15,-4.1486,0.96975,7,-1.2322,0.11621,15,4.5041,0.046735,1,0,0,0.89699,0.85308,0.8676,NaN,0.33609,0.53228,0.7255,NaN
9,-5.2327,0.82457,16,-3.4864,2.9565,14,6.1432,6.1994,15,2.8746,3.0282,0.88163,0.9547,0.87551,0.91523,0.45893,0.20113,0.68334,0.68724
24,-2.6638,0.63015,7,-1.8808,0.18568,13,6.7181,0.15422,1,0,0,0.68477,0.83123,0.83572,NaN,0.47796,0.5775,0.74187,NaN
1,-1.4307,25.141,5,-1.8643,20.268,14,6.9812,0.17078,15,5.1094,0.0018906,0.3949,0.81443,0.87072,0.89013,0.33334,0.21279,0.67569,0.78284
10,-5.0409,5.0565,1,-1.2084,1.0221,14,7.1296,7.3486,1,0,0,0.78454,0.79846,0.86551,NaN,0.64781,0.91938,0.70824,NaN
12,-4.3268,10.395,8,-2.5321,2.437,14,5.6875,0.036709,15,3.5903,3.6938,0.70841,0.81197,0.89848,0.80789,0.5663,0.60854,0.59387,1.1212
8,-2.3663,17.914,10,-1.9904,1.6844,14,4.2328,4.2879,19,2.062,0.10854,0.60357,0.89949,0.85854,0.75065,0.48045,0.34741,0.73447,1.6948
13,-5.0214,4.6325,1,-0.31516,0.084032,14,6.2955,6.4532,1,0,0,0.91226,0.72469,0.8606,NaN,0.34354,1.3752,0.72473,NaN
10,-6.455,0.33862,1,-1.7576,0.12571,14,6.5518,6.9055,1,0,0,0.92322,0.84071,0.85441,NaN,0.35239,0.73298,0.73489,NaN
4,-2.5254,1.1382,1,-0.70751,0.42236,14,7.4458,0.16969,1,0,0,0.7203,0.7518,0.85103,NaN,0.89334,1.1395,0.73417,NaN
13,-4.8512,4.0012,14,-4.1098,0.14595,15,7.6468,0.42559,15,4.7373,0.21333,0.81738,0.86273,0.89977,0.90699,0.47379,0.39213,0.60669,0.6899
3,-3.8774,47.036,1,-1.4406,10.76,13,7.7035,8.0737,15,3.9211,0.25085,0.56424,0.26739,0.88032,0.89826,0.34629,0.86579,0.62521,0.71499
4,-2.5683,35.486,8,-2.0722,18.344,13,5.1781,5.3515,15,4.8661,0.29598,0.55902,0.746,0.90231,0.91888,0.32684,0.30981,0.56074,0.63267
4,-3.3484,68.228,5,-1.4017,1.4519,12,7.0018,6.9618,1,0,0,0.4645,0.81615,0.86184,NaN,0.28951,0.67325,0.65694,NaN
1,-3.961,90.617,4,-1.8793,0.24345,12,9.9274,10.348,1,0,0,0.35865,0.8144,0.86127,NaN,0.28629,0.68743,0.64888,NaN
14,-6.6946,0.94845,8,-3.3115,0.61292,15,4.8551,5.1316,18,3.8004,0.13482,0.92805,0.87399,0.87855,0.75678,0.28905,0.46179,0.69852,1.5755
8,-5.7903,0.39886,1,-1.439,0.26053,14,7.9008,8.2339,1,0,0,0.86699,0.83074,0.85357,NaN,0.51696,0.73592,0.74082,NaN
25,-1.6108,12.043,12,-1.5901,5.3021,13,6.1722,6.4513,17,4.8991,0.30176,0.27834,0.77251,0.86073,0.68204,0.78421,0.42167,0.68274,1.6962
10,-2.1549,40.629,5,-2.4586,23.634,12,8.2064,8.4435,12,6.1786,0.075558,0.41437,0.70862,0.87805,0.85909,0.4018,0.3105,0.60501,0.71709
14,-4.0164,1.7273,9,-1.3601,0.10503,14,4.0772,4.1624,1,0,0,0.86268,0.82823,0.8696,NaN,0.40229,0.54106,0.69848,NaN
14,-5.4156,3.2738,8,-2.6789,0.60591,15,5.5949,5.9417,16,3.2145,3.4336,0.87525,0.69349,0.91127,0.81895,0.37417,0.80363,0.58492,1.1554
1,-2.5675,99.679,5,-3.5077,60.96,14,7.9116,8.3961,15,7.6793,0.025115,0.41412,0.77375,0.89241,0.90684,0.15757,0.17093,0.61641,0.71261
25,-0.161,132.84,1,-1.111,81.831,13,8.7142,9.0775,14,8.591,0.19071,0.012719,0.12871,0.89149,0.8992,0.13166,0.18986,0.5929,0.67682
8,-3.9062,3.2345,6,-2.0948,0.35206,15,7.042,0.23456,16,3.3184,0.11566,0.75807,0.7826,0.86999,0.81424,0.66328,0.69446,0.71015,1.1275
25,-2.9109,5.3595,5,-1.4295,0.20048,13,6.0494,6.3353,1,0,0,0.67221,0.86232,0.84729,NaN,0.43476,0.5507,0.72007,NaN
19,-2.0561,0.3706,2,-1.5419,0.2314,14,5.5563,0.00067642,1,0,0,0.55448,0.80243,0.86647,NaN,0.77172,0.77911,0.69537,NaN
25,-3.261,11.44,23,-2.9656,3.7637,11,4.6646,4.5759,12,4.0794,4.3062,0.78319,0.79038,0.86047,0.85705,0.30266,0.3186,0.63187,0.72812
1,-1.7399,59.653,1,-1.6982,18.688,13,6.5136,0.19242,16,4.8308,0.10218,0.40353,0.34451,0.87892,0.8961,0.18066,0.54267,0.61958,0.814
18,-2.9135,2.8843,1,-0.58383,0.17666,12,8.9398,0.0058096,1,0,0,0.75577,0.66368,0.8388,NaN,0.51685,1.567,0.70507,NaN
5,-2.8453,0.40897,11,-1.6777,0.2071,14,6.5418,6.8097,15,2.5124,2.6496,0.72921,0.92607,0.86112,0.92411,0.8963,0.3088,0.71862,0.64653
4,-2.768,49.609,5,-2.3496,17.7,14,8.0494,8.5291,15,5.1389,0.12709,0.47919,0.70995,0.89665,0.87387,0.31233,0.3609,0.60309,0.831
2,-3.2767,0.31014,1,-0.51509,0.22328,14,7.1891,0.023089,1,0,0,0.80847,0.68689,0.8529,NaN,0.82974,1.4169,0.73469,NaN
12,-1.5385,0.44247,9,-1.173,0.24895,13,3.4311,3.5651,1,0,0,0.63668,0.82879,0.84611,NaN,0.83048,0.53001,0.72541,NaN
13,-3.7535,0.44163,14,-3.2121,0.39033,15,5.8593,0.11233,16,4.0552,0.14158,0.79509,0.91159,0.91548,0.93109,0.54852,0.30362,0.56192,0.64211
2,-2.5109,22.812,5,-1.3501,0.087943,13,7.2105,7.441,1,0,0,0.38442,0.81461,0.83493,NaN,0.59945,0.66725,0.75817,NaN
5,-5.3097,0.47406,1,-0.94703,0.7488,14,8.2155,0.10531,1,0,0,0.88937,0.8001,0.85638,NaN,0.52478,0.9306,0.72161,NaN
6,-2.7911,4.3644,8,-1.7376,0.24967,15,6.3366,0.27475,1,0,0,0.44183,0.82727,0.87092,NaN,1.2462,0.55917,0.70387,NaN
20,-2.2848,1.3728,1,-1.5888,0.20241,12,7.4133,7.3996,1,0,0,0.53478,0.81132,0.83409,NaN,0.75073,0.79868,0.73091,NaN
9,-4.3005,7.476,5,-0.93053,0.14857,14,6.9758,0.048785,1,0,0,0.72782,0.81911,0.83832,NaN,0.62032,0.64521,0.77569,NaN
14,-4.609,0.19928,15,-3.2109,0.26933,15,4.5947,4.8989,16,4.0919,0.21811,0.93572,0.93381,0.91303,0.90826,0.27488,0.25048,0.57741,0.73771
15,-4.9422,1.3499,6,-1.6405,0.10505,15,3.7215,3.9785,1,0,0,0.88373,0.84762,0.88111,NaN,0.3584,0.56914,0.68635,NaN
8,-1.9311,0.027338,4,-0.86128,0.1348,14,6.1699,6.2532,1,0,0,0.79769,0.83366,0.84893,NaN,0.67066,0.6395,0.76313,NaN
8,-2.2089,0.23897,6,-1.0913,0.23101,14,4.4443,4.6615,1,0,0,0.86365,0.83939,0.86041,NaN,0.52107,0.57194,0.71852,NaN
21,-4.1401,4.9735,16,-3.7727,0.20229,12,5.624,5.8553,12,5.0019,0.23536,0.81141,0.90798,0.87232,0.86793,0.35981,0.28826,0.61876,0.68008
23,-2.3955,0.32875,7,-1.4273,1.9079,14,3.2301,0.034172,17,2.2474,2.4327,0.80416,0.656,0.88843,0.72219,0.36427,0.77133,0.625,1.6541
1,-0.84989,63.403,1,-0.71786,50.832,12,9.4203,0.13639,13,7.3311,7.778,0.27402,0.23549,0.87489,0.8972,0.11622,0.13653,0.60552,0.64489
7,-2.7019,6.8047,5,-1.4124,1.4684,14,6.1224,0.1913,15,3.298,3.3926,0.58895,0.8119,0.88023,0.75772,0.7989,0.56442,0.64506,1.3002
1,-0.80001,21.243,1,-1.0149,12.265,13,8.427,0.12195,14,6.1954,6.4193,0.32093,0.62277,0.87971,0.90529,0.27269,0.28464,0.62066,0.67527
13,-5.4439,2.6418,7,-2.3597,0.55372,15,5.1947,0.016211,16,3.316,0.021173,0.89407,0.68535,0.905,0.83154,0.35744,0.84946,0.60383,1.0909
25,-3.3025,3.7315,1,-0.75347,0.024343,13,5.783,6.1181,1,0,0,0.64397,0.82622,0.85553,NaN,0.47979,0.78146,0.69443,NaN
19,-3.9057,3.1477,4,-1.3519,0.17209,15,5.2404,0.11973,1,0,0,0.83856,0.83164,0.87288,NaN,0.38921,0.6482,0.70454,NaN
1,-3.0829,3.0011,1,-0.24049,0.023376,14,8.1828,0.21523,1,0,0,0.87919,0.60686,0.85277,NaN,0.70041,1.9189,0.72809,NaN
5,-4.3992,4.4494,1,-0.012309,0.0082737,14,10.411,0.42911,1,0,0,0.86234,0.1996,0.84486,NaN,0.60987,6.0112,0.74628,NaN
13,-5.938,0.84108,1,-1.304,1.2931,14,5.855,5.9062,1,0,0,0.90328,0.8298,0.8642,NaN,0.35263,0.79285,0.71849,NaN
8,-4.0105,1.0073,1,-0.47851,0.37995,14,6.0702,6.3348,1,0,0,0.81197,0.79231,0.8666,NaN,0.61674,0.95221,0.70135,NaN
25,-2.3787,2.3567,1,-0.52922,0.33323,11,5.4956,5.4003,1,0,0,0.68052,0.77445,0.81483,NaN,0.44529,1.0586,0.74767,NaN
10,-3.5287,0.52136,5,-1.2814,0.070272,14,5.0322,5.1349,1,0,0,0.83317,0.86663,0.85546,NaN,0.53963,0.54981,0.74156,NaN
25,-3.1823,0.41074,1,-2.0141,4.0125,13,4.039,0.19163,17,3.2053,0.29472,0.73739,0.52156,0.87264,0.73541,0.40587,1.0232,0.63363,1.4421
7,-3.488,29.755,1,-0.42384,0.31715,13,6.8978,0.11581,1,0,0,0.69174,0.78149,0.86259,NaN,0.36567,0.99786,0.66933,NaN
13,-6.2159,1.2275,5,-1.7902,0.2525,15,7.5851,0.40645,1,0,0,0.89448,0.83956,0.87026,NaN,0.36788,0.60238,0.70255,NaN
