OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
7,-5.0041,30.261,6,-2.1099,5.4391,13,5.8882,5.9888,16,2.9999,0.20985,0.82356,0.77417,0.88322,0.78726,0.30787,0.49878,0.62324,1.1888
7,-2.6593,0.49843,7,-1.6063,0.21247,14,3.9904,4.0775,16,2.3356,0.066419,0.76445,0.82437,0.90349,0.89951,0.74674,0.58834,0.58929,0.79364
1,-2.728,77.933,1,-0.81999,0.16772,14,6.7492,0.052945,1,0,0,0.38698,0.81672,0.87033,NaN,0.22089,0.76709,0.68156,NaN
19,-1.869,1.579,1,-0.77514,1.6678,13,2.4795,2.5478,16,1.5515,0.10226,0.8202,0.5352,0.88003,0.88247,0.41412,0.96627,0.63051,0.83761
10,-5.3271,0.75673,14,-4.213,3.5649,15,7.2116,0.31513,15,2.6286,2.7939,0.88726,0.95458,0.89508,0.91782,0.43021,0.21898,0.62585,0.67105
1,-3.1489,91.897,4,-1.4381,0.16955,12,6.5946,6.7001,1,0,0,0.33243,0.78273,0.85819,NaN,0.24395,0.76057,0.66254,NaN
25,-2.1973,1.4885,1,-0.94988,0.19843,12,4.762,0.092292,1,0,0,0.6543,0.78722,0.83631,NaN,0.48015,0.84082,0.70732,NaN
11,-3.9931,0.43275,14,-3.1795,3.0831,15,5.6605,0.22939,14,3.0186,3.0201,0.92293,0.95577,0.90458,0.89874,0.33697,0.21343,0.5946,0.71621
5,-3.5192,0.3825,8,-2.9397,0.49178,14,5.9132,0.28954,15,4.7959,0.049982,0.96549,0.93924,0.87294,0.89361,0.28016,0.31017,0.66234,0.76298
3,-4.4153,60.235,3,-1.108,0.048339,12,5.0163,4.9992,1,0,0,0.62216,0.77565,0.84932,NaN,0.28039,0.82674,0.69061,NaN
11,-2.399,0.0222,4,-0.6802,0.092289,15,4.5642,4.8427,1,0,0,0.77298,0.77896,0.86129,NaN,0.64004,0.76606,0.75254,NaN
25,-3.7586,2.7169,22,-3.1852,0.80212,13,5.2206,5.5297,13,4.3935,0.08101,0.73461,0.72472,0.88297,0.86191,0.39609,0.42119,0.61497,0.75461
16,-2.2182,1.1411,1,-0.69002,0.64791,14,6.048,6.3796,1,0,0,0.50199,0.75337,0.84863,NaN,0.92962,1.0176,0.75165,NaN
9,-2.5961,0.55949,3,-1.5044,0.67156,15,3.1951,0.14176,16,1.3359,1.4276,0.72534,0.81981,0.88924,0.90023,0.76417,0.65655,0.64495,0.81771
13,-4.6741,3.1527,11,-2.0195,1.9708,15,5.6294,0.086896,16,2.656,2.8261,0.83831,0.71215,0.9108,0.79191,0.44709,0.70993,0.5798,1.2643
25,-2.4413,6.9257,23,-2.0292,0.023759,13,3.9946,4.0891,13,2.6956,0.045011,0.62442,0.69673,0.8867,0.87773,0.46023,0.43685,0.61126,0.7043
1,-3.8319,49.565,5,-3.8257,27.039,14,8.3068,0.33545,15,6.5328,0.092218,0.70358,0.92766,0.88403,0.90191,0.22563,0.16375,0.63099,0.72716
13,-6.445,2.6661,1,-0.84821,0.11543,15,7.4114,0.17234,1,0,0,0.85931,0.69779,0.88468,NaN,0.42338,1.0871,0.66643,NaN
15,-3.9636,2.1793,1,-0.32221,0.30405,13,4.5991,0.12665,1,0,0,0.87273,0.71585,0.85547,NaN,0.3677,1.1189,0.68664,NaN
15,-3.1534,2.9814,4,-1.0909,0.22925,13,4.6908,0.032128,1,0,0,0.85547,0.82536,0.86091,NaN,0.42026,0.6511,0.6765,NaN
20,-4.8027,0.40027,9,-2.2803,2.1614,15,5.2396,0.42353,17,2.6371,0.24063,0.83791,0.71402,0.89615,0.77247,0.36699,0.67051,0.61158,1.3058
8,-4.8378,3.1585,1,-0.26074,0.085172,14,6.2965,0.27619,1,0,0,0.90549,0.69308,0.85381,NaN,0.38924,1.4518,0.71984,NaN
7,-4.0051,0.31256,11,-3.3989,0.56377,14,5.544,5.6832,16,3.2956,0.13477,0.80645,0.84286,0.86254,0.82969,0.67185,0.46954,0.71887,1.0636
25,-3.6525,12.268,23,-2.7096,0.6004,13,5.2378,5.513,13,3.6564,3.777,0.60458,0.6754,0.88601,0.87847,0.4684,0.45371,0.60726,0.71865
13,-4.6877,0.34985,1,-0.31403,0.23745,14,5.6907,0.12617,1,0,0,0.89727,0.75196,0.86253,NaN,0.36735,1.0811,0.70074,NaN
9,-2.6041,2.2734,6,-1.5497,0.075718,14,4.1335,4.2042,1,0,0,0.59943,0.81256,0.8812,NaN,0.92555,0.64647,0.66327,NaN
4,-1.5128,47.216,1,-0.78573,0.82255,13,6.1784,6.556,1,0,0,0.33562,0.75843,0.86311,NaN,0.26318,0.97208,0.67226,NaN
2,-1.7674,37.446,5,-1.3588,0.16796,14,5.7574,0.029162,1,0,0,0.29441,0.82492,0.86488,NaN,0.37187,0.63698,0.69872,NaN
10,-4.2681,0.39246,5,-1.4119,0.17519,14,5.214,5.4128,1,0,0,0.86171,0.81948,0.87097,NaN,0.48682,0.64889,0.68954,NaN
22,-4.3743,3.3917,20,-3.495,1.0269,15,4.4989,0.0037228,15,3.2621,0.1858,0.87757,0.76319,0.88285,0.85509,0.29405,0.41554,0.67964,0.87907
16,-5.1778,3.1069,11,-2.6414,0.25359,15,3.6811,0.014802,19,3.5282,0.20677,0.91745,0.90698,0.89,0.78563,0.2779,0.35115,0.65492,1.5203
10,-4.7264,0.19612,2,-0.91017,0.12124,14,5.4621,5.7168,1,0,0,0.92289,0.84066,0.83825,NaN,0.35373,0.68664,0.78431,NaN
19,-2.997,2.623,1,-0.0054161,0.0029078,12,8.3113,0.00079047,1,0,0,0.79057,0.11763,0.84689,NaN,0.4542,8.7973,0.68398,NaN
8,-6.2737,0.27266,1,-0.43926,0.26863,14,7.8483,8.3018,1,0,0,0.90505,0.75479,0.85427,NaN,0.42928,1.1248,0.73421,NaN
23,-1.9185,1.5434,22,-0.71132,0.51136,12,3.8894,3.8763,14,2.4401,0.12358,0.66652,0.50178,0.87155,0.89253,0.53331,0.70349,0.62944,0.68923
25,-1.8004,6.2227,1,-0.059553,0.060139,13,7.6248,7.9332,1,0,0,0.53397,0.46542,0.84857,NaN,0.53867,2.7653,0.71818,NaN
7,-4.9815,0.56379,1,-0.14854,0.03212,14,7.5513,0.022313,1,0,0,0.90989,0.6367,0.85634,NaN,0.42888,1.7182,0.72467,NaN
20,-1.4592,2.0036,7,-0.79488,0.26579,13,3.4746,0.17102,15,2.3937,2.4905,0.61062,0.81503,0.86463,0.7544,0.61055,0.58783,0.65586,1.3007
7,-4.4515,43.72,1,-0.68768,0.029754,12,4.3283,4.4644,1,0,0,0.77097,0.73684,0.86042,NaN,0.27348,1.0149,0.65336,NaN
4,-4.8155,4.7541,1,-0.49059,0.3544,14,8.4949,0.065803,1,0,0,0.8996,0.78021,0.85424,NaN,0.53771,1.01,0.7294,NaN
1,-2.0048,1.7534,1,-0.0037283,0.0022522,14,8.8007,0.34479,1,0,0,0.81449,0.12067,0.85204,NaN,0.93165,8.3793,0.72636,NaN
24,-4.8918,0.083687,22,-1.2998,0.18779,15,6.904,0.13014,15,2.3115,0.013562,0.74548,0.5104,0.83081,0.89626,0.41677,0.67355,0.8347,0.75491
4,-3.1051,50.299,7,-0.8461,0.11791,12,3.9892,4.1311,1,0,0,0.64591,0.83896,0.85789,NaN,0.24059,0.5578,0.65938,NaN
1,-1.6964,41.201,2,-2.4716,20.409,12,7.6049,7.9406,13,4.7966,0.29488,0.29609,0.87751,0.89113,0.88686,0.31304,0.18739,0.5648,0.65848
12,-5.669,0.14385,1,-0.45298,0.32244,15,6.8752,0.18214,1,0,0,0.87674,0.67619,0.8643,NaN,0.42516,1.3213,0.73027,NaN
1,-0.78161,67.67,1,-1.6417,37.212,12,6.614,0.28813,13,5.4101,5.6558,0.086403,0.5071,0.87795,0.91342,0.20114,0.21342,0.59153,0.59116
6,-2.6829,0.038526,11,-1.9902,0.33902,14,4.8421,0.11071,16,3.122,0.13975,0.86516,0.95426,0.86205,0.90869,0.57134,0.23794,0.70196,0.74154
25,-1.6335,0.68522,1,-0.083793,0.01115,13,5.2921,0.20619,1,0,0,0.60864,0.57612,0.83929,NaN,0.53696,2.0158,0.72797,NaN
16,-3.6898,3.642,4,-0.87465,0.11819,15,3.4495,3.691,1,0,0,0.91971,0.85354,0.86597,NaN,0.28973,0.59578,0.73476,NaN
10,-4.6852,4.5592,16,-3.1916,0.11235,14,5.5328,5.6537,15,2.5104,2.641,0.93694,0.94799,0.86981,0.91445,0.32201,0.21242,0.69757,0.69139
25,-2.2407,0.70834,5,-1.4171,0.15849,13,5.7857,0.18534,1,0,0,0.64104,0.8287,0.83751,NaN,0.50385,0.63008,0.73461,NaN
1,-0.70439,24.618,2,-1.1126,20.409,14,6.2057,0.28855,15,4.4495,4.7637,0.31457,0.73881,0.86624,0.88815,0.21551,0.16148,0.68287,0.79145
10,-5.4711,0.26236,1,-0.62976,0.50137,14,6.1484,6.4458,1,0,0,0.88594,0.74631,0.86816,NaN,0.43871,1.0836,0.69529,NaN
13,-4.4797,4.6031,9,-2.0226,0.081625,15,4.8206,0.23964,16,3.1147,0.017384,0.84332,0.75148,0.91185,0.80972,0.42328,0.68675,0.56677,1.1758
6,-2.0572,15.176,9,-1.575,1.2222,14,3.3927,3.4652,19,1.3615,0.070294,0.59787,0.90168,0.86643,0.76402,0.48432,0.35749,0.70806,1.6372
14,-4.5511,4.2021,1,-0.038064,0.032512,14,5.3734,5.6173,1,0,0,0.90181,0.35822,0.86381,NaN,0.35141,3.6927,0.7093,NaN
10,-5.7937,5.938,1,-0.73606,0.73549,14,6.4974,0.10507,1,0,0,0.92863,0.81392,0.85812,NaN,0.34167,0.8352,0.71548,NaN
4,-1.7325,0.12143,1,-0.2768,0.10952,14,6.4169,0.14501,1,0,0,0.81758,0.70963,0.85685,NaN,0.73803,1.3608,0.71731,NaN
14,-5.319,1.0837,15,-4.2206,0.67467,15,6.2332,0.11846,15,3.2446,3.4491,0.94185,0.92828,0.90887,0.88989,0.25632,0.25975,0.58566,0.7888
3,-4.3571,36.688,1,-1.1239,7.5183,13,6.4452,0.11858,15,2.7515,0.086466,0.74899,0.24909,0.88892,0.89146,0.29766,0.97929,0.59248,0.75942
3,-2.435,28.207,8,-2.1434,15.426,13,4.2108,0.14692,14,3.35,3.4767,0.62729,0.79804,0.89257,0.91732,0.31457,0.29931,0.578,0.62615
3,-4.1076,49.904,3,-1.2022,0.23452,12,5.111,5.2305,1,0,0,0.63708,0.79413,0.85906,NaN,0.29706,0.75496,0.65868,NaN
1,-4.4594,74.484,2,-1.0884,0.14346,12,8.22,0.048993,1,0,0,0.50606,0.78791,0.85669,NaN,0.27778,0.81855,0.65671,NaN
15,-5.8818,5.0252,7,-2.7037,0.4807,15,4.2867,4.4859,19,3.66,0.23005,0.93379,0.88843,0.87578,0.77011,0.27464,0.44836,0.71093,1.5787
8,-5.7319,0.65559,1,-0.55143,0.50486,14,7.072,7.511,1,0,0,0.91725,0.7873,0.85263,NaN,0.39349,0.931,0.73781,NaN
19,-1.2891,15.633,12,-1.2738,3.9093,14,5.9127,0.31373,17,3.4752,0.19864,0.33091,0.7973,0.86966,0.70445,0.64757,0.40045,0.67097,1.617
1,-3.3548,31.949,1,-3.1283,17.619,12,6.8877,6.9453,12,4.7523,4.8365,0.52115,0.80687,0.89228,0.85488,0.42394,0.30875,0.56763,0.74658
15,-3.9354,0.18396,7,-1.1506,0.30707,15,3.7881,0.16826,1,0,0,0.909,0.83766,0.87688,NaN,0.31949,0.54906,0.68474,NaN
15,-5.1222,0.4664,9,-1.9846,0.40546,15,4.7534,4.9017,17,3.114,0.15725,0.92336,0.57472,0.9071,0.81686,0.28966,1.0042,0.60831,1.1908
5,-3.3076,70.59,8,-3.0262,49.144,14,5.669,0.023736,14,4.6825,4.785,0.81298,0.86412,0.89375,0.89266,0.12904,0.14224,0.60974,0.73027
25,-0.3108,121.98,1,-0.85547,83.373,13,7.9724,8.3412,13,6.9837,7.036,0.063746,0.0783,0.89072,0.88638,0.11757,0.19119,0.5943,0.70082
8,-3.5276,1.0809,7,-1.4603,0.25729,15,6.1669,0.1538,16,2.6512,0.036697,0.79196,0.61167,0.8719,0.82604,0.65116,1.0084,0.70692,1.1045
25,-2.458,5.0429,1,-0.9333,0.21236,13,5.3675,5.5808,1,0,0,0.59361,0.84246,0.85131,NaN,0.50985,0.69561,0.7107,NaN
21,-1.6076,1.1643,1,-1.1185,0.22409,14,4.5392,0.031892,1,0,0,0.55594,0.76155,0.8678,NaN,0.73545,0.90718,0.68939,NaN
25,-2.7763,6.673,20,-2.7695,0.53375,12,3.817,3.9758,13,3.4727,0.23048,0.72848,0.85089,0.88083,0.86014,0.36982,0.31434,0.59481,0.74154
1,-1.033,54.991,1,-1.2842,14.8,12,4.3343,4.3182,16,3.989,0.10698,0.19175,0.31591,0.8796,0.91009,0.20228,0.55859,0.60667,0.74745
16,-2.6605,2.4497,1,-0.22778,0.007527,12,7.8682,0.070157,1,0,0,0.75517,0.59811,0.84749,NaN,0.56167,2.0064,0.68049,NaN
5,-2.4734,0.032814,12,-1.516,0.019909,14,6.0112,6.4116,15,2.2314,2.3617,0.83197,0.94841,0.85768,0.92312,0.67967,0.24843,0.72163,0.64929
1,-3.1581,36.515,5,-1.8868,11.714,14,6.5844,0.023871,15,3.4663,3.6469,0.54407,0.72294,0.89868,0.85708,0.3482,0.39089,0.59392,0.92297
1,-2.648,2.7153,1,-0.26085,0.066306,14,6.1836,0.17037,1,0,0,0.84456,0.66403,0.85887,NaN,0.79716,1.5946,0.70995,NaN
15,-1.0337,1.0295,8,-0.89721,0.13757,13,2.8291,0.01593,1,0,0,0.66634,0.84523,0.83985,NaN,0.72003,0.5229,0.73528,NaN
13,-4.0171,0.5919,15,-2.5898,0.16265,15,4.8173,0.031321,16,3.1602,0.056156,0.93243,0.92606,0.91925,0.9306,0.28991,0.26635,0.55148,0.65485
1,-2.3868,17.953,3,-1.0578,0.22325,13,5.9216,6.2369,1,0,0,0.40072,0.80226,0.8369,NaN,0.6437,0.7334,0.74723,NaN
5,-4.9037,0.19378,1,-0.29478,0.12623,14,7.5598,0.19703,1,0,0,0.91709,0.74572,0.85449,NaN,0.45216,1.2278,0.72317,NaN
8,-2.0364,1.6385,6,-1.344,0.31206,15,5.2937,0.15089,1,0,0,0.51344,0.81759,0.87303,NaN,1.1469,0.61537,0.70216,NaN
21,-1.7864,1.6155,1,-0.82665,0.82035,12,6.2669,6.1627,1,0,0,0.62327,0.76825,0.83584,NaN,0.63215,0.96132,0.72962,NaN
10,-4.068,3.1721,4,-0.72119,0.11918,14,5.3955,5.5531,1,0,0,0.77584,0.77158,0.84169,NaN,0.59645,0.77752,0.77967,NaN
14,-4.1399,0.60238,17,-2.3659,1.8308,15,4.2398,0.054978,15,2.9884,3.0767,0.95685,0.89776,0.90038,0.89568,0.22036,0.29971,0.61698,0.78423
15,-4.6305,0.97919,4,-1.2419,0.12991,15,3.156,3.3189,1,0,0,0.90608,0.8201,0.87468,NaN,0.31999,0.67806,0.71285,NaN
7,-1.7587,0.18875,1,-0.54164,0.064733,14,5.3123,5.4474,1,0,0,0.86117,0.79738,0.84883,NaN,0.54778,0.8368,0.75983,NaN
7,-1.8323,0.14302,4,-0.72538,0.03457,14,3.8464,0.067465,1,0,0,0.8772,0.84081,0.8471,NaN,0.51311,0.63779,0.74713,NaN
17,-4.5721,3.6581,16,-3.4856,3.0819,13,5.33,0.27282,12,3.8892,4.0957,0.88285,0.93143,0.88209,0.85813,0.32098,0.24978,0.60558,0.72566
19,-2.5147,0.4824,7,-1.2146,1.121,14,2.3853,2.4062,18,2.0223,0.097866,0.84449,0.71187,0.89769,0.73679,0.36913,0.71821,0.61189,1.6313
25,-0.10955,63.807,16,-0.24161,43.521,12,8.1868,0.46881,13,7.2866,0.41728,0.050338,0.099639,0.87684,0.89075,0.09112,0.15763,0.59202,0.64706
8,-2.2628,2.9953,6,-1.0938,0.13557,14,4.675,0.026804,16,2.6821,0.12949,0.75471,0.78331,0.88587,0.75648,0.62436,0.69846,0.63433,1.323
25,-0.078252,22.551,1,-0.55012,11.343,13,7.6636,0.3034,14,5.5883,5.9057,0.021214,0.36859,0.87474,0.90205,0.272,0.30762,0.6294,0.67947
15,-4.9377,4.5248,6,-1.9083,1.4352,15,4.0289,4.1614,17,2.8147,0.098312,0.92757,0.63933,0.90811,0.82877,0.2865,0.89687,0.60417,1.1632
25,-2.6712,2.927,1,-0.32178,0.22919,13,4.7226,4.9359,1,0,0,0.61527,0.70536,0.85903,NaN,0.51114,1.2339,0.68758,NaN
19,-3.4331,2.863,3,-0.98522,0.070875,15,4.433,0.15145,1,0,0,0.8267,0.8058,0.87115,NaN,0.40529,0.74951,0.70619,NaN
1,-2.1168,1.2059,1,-0.018934,0.012798,14,7.267,0.21653,1,0,0,0.82807,0.24164,0.85824,NaN,0.99091,5.3082,0.71114,NaN
4,-4.0778,3.9665,1,0,0,14,9.2224,0.28032,1,0,0,0.8619,NaN,0.85396,NaN,0.64648,NaN,0.7234,NaN
15,-4.7705,4.201,1,-0.633,0.55803,15,5.9164,0.31263,1,0,0,0.88751,0.79187,0.84518,NaN,0.36626,0.92785,0.77903,NaN
8,-3.9296,0.50801,1,-0.14161,0.05224,14,5.3616,5.6072,1,0,0,0.87159,0.53795,0.86737,NaN,0.50164,1.9907,0.69841,NaN
25,-1.831,2.7524,1,-0.18791,0.070384,12,5.5323,0.33956,1,0,0,0.58179,0.69889,0.82167,NaN,0.53683,1.407,0.73496,NaN
11,-3.0574,2.7989,1,-0.81989,0.0089673,14,4.5643,4.7857,1,0,0,0.88873,0.83876,0.85292,NaN,0.42466,0.75196,0.74088,NaN
25,-2.6838,0.77547,1,-1.542,3.3948,13,3.5032,0.054879,17,2.5898,0.14569,0.66438,0.52346,0.87812,0.72462,0.47926,0.98025,0.62503,1.5405
8,-3.8649,22.88,1,-0.19493,0.12336,13,5.5124,0.23635,1,0,0,0.82292,0.64586,0.86609,NaN,0.31293,1.451,0.65325,NaN
14,-5.5908,5.4561,1,-1.3027,0.40773,15,6.5149,0.26561,1,0,0,0.90899,0.81003,0.85777,NaN,0.33518,0.7604,0.74542,NaN
