OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
5,-4.3757,51.781,4,-2.4119,5.1151,12,4.9014,4.8407,16,2.0658,0.04819,0.71276,0.81265,0.85531,0.82991,0.26961,0.48424,0.67626,1.0801
11,-3.0866,0.047619,7,-1.4076,0.21359,14,3.3417,3.478,1,0,0,0.87346,0.85223,0.85763,NaN,0.44917,0.52908,0.72913,NaN
5,-2.4128,0.18829,1,-0.23774,0.17518,14,3.9312,0.079377,1,0,0,0.91124,0.75191,0.85588,NaN,0.46548,1.0879,0.72086,NaN
4,-2.5632,0.50229,1,-0.7864,0.80588,14,5.4816,0.028982,1,0,0,0.73938,0.78384,0.8565,NaN,0.90086,0.91038,0.72351,NaN
25,-2.4064,1.9698,17,-2.8799,0.13169,13,5.8398,0.20744,14,3.3519,3.5227,0.7365,0.90313,0.84584,0.86817,0.41415,0.28412,0.71112,0.80632
15,-4.1219,3.8479,14,-2.321,0.34528,16,4.344,4.6486,24,2.1276,0.047439,0.88755,0.90961,0.85335,0.59589,0.36435,0.30654,0.82178,4.1231
10,-3.469,0.50222,1,-1.1488,0.21673,14,3.5746,3.7708,1,0,0,0.86541,0.81365,0.85288,NaN,0.47577,0.77852,0.73915,NaN
11,-3.1724,3.2387,1,-1.375,0.39755,15,4.4457,4.719,19,2.3085,0.16463,0.80406,0.67805,0.83459,0.7621,0.58461,1.0892,0.83465,1.5914
1,-1.6935,96.075,1,-2.3841,69.435,12,5.6214,5.7182,12,5.0638,5.1751,0.2806,0.45269,0.88607,0.87299,0.14853,0.19056,0.58422,0.6899
24,-1.5667,1.2287,1,-1.1101,1.3666,13,2.3316,0.0048008,17,1.4514,0.048051,0.73197,0.62499,0.85842,0.70227,0.43789,0.96771,0.68471,1.6697
23,-1.2783,1.2295,1,-0.40535,0.30277,14,6.796,0.29381,1,0,0,0.6228,0.74171,0.84815,NaN,0.58132,1.1141,0.7363,NaN
1,-2.1305,56.183,1,-0.23286,0.14816,11,3.257,3.2967,1,0,0,0.40831,0.60537,0.8516,NaN,0.22707,1.5803,0.64944,NaN
23,-2.074,1.4339,6,-1.4333,0.37837,14,5.5576,0.26929,1,0,0,0.6914,0.84068,0.83366,NaN,0.50714,0.56402,0.77563,NaN
8,-4.0017,1.0005,1,-0.79107,0.80151,14,5.1175,5.2654,1,0,0,0.8133,0.79415,0.82586,NaN,0.61417,0.88564,0.82563,NaN
2,-2.1757,0.26731,1,-0.57397,0.54053,14,4.321,0.09639,1,0,0,0.82276,0.80636,0.84951,NaN,0.78481,0.87079,0.73873,NaN
3,-3.4574,32.338,12,-2.2375,2.3888,14,4.5099,0.10882,21,2.9722,0.055942,0.66249,0.90669,0.8686,0.67639,0.34087,0.30571,0.68215,2.6207
25,-1.2362,1.123,20,-0.93447,0.26642,12,3.5845,3.6555,12,2.9121,0.0015978,0.72771,0.78789,0.85705,0.83867,0.4215,0.38728,0.66486,0.78067
15,-3.6197,0.89584,12,-2.3004,0.96453,14,2.9297,3.012,15,2.337,2.4383,0.86874,0.88877,0.86965,0.84098,0.38502,0.36046,0.69633,0.98916
1,-2.1395,31.563,9,-1.342,0.2179,14,3.3967,0.067569,1,0,0,0.50895,0.86165,0.86587,NaN,0.3065,0.47047,0.69148,NaN
13,-2.9132,0.068161,14,-1.4876,0.04302,15,3.472,3.5402,25,2.1072,0.02359,0.8645,0.93864,0.84321,0.5073,0.43227,0.25151,0.82401,6.1876
9,-3.0941,0.37677,8,-1.6749,1.7173,14,3.5847,3.7204,18,1.6141,0.069771,0.79202,0.8498,0.85556,0.61971,0.64527,0.5267,0.73616,2.1535
1,-0.82136,74.573,25,-0.29218,15.373,12,4.9247,0.044028,14,3.7328,0.050024,0.12,0.03338,0.88511,0.82348,0.15998,0.82844,0.57794,0.94111
13,-4.3222,0.86244,4,-0.95608,0.087525,16,2.9487,3.1745,1,0,0,0.86044,0.78099,0.87267,NaN,0.43125,0.76883,0.75464,NaN
10,-4.7295,22.45,10,-2.2298,1.3535,13,3.5745,3.7796,21,2.3611,0.037824,0.81488,0.90279,0.88298,0.63236,0.35233,0.35086,0.61532,2.9147
1,-0.39228,28.812,1,-0.04483,0.048892,12,4.5909,4.8466,1,0,0,0.069863,0.45064,0.84418,NaN,0.26446,2.7563,0.69178,NaN
13,-5.4239,0.73009,15,-4.1901,3.8245,15,5.9394,0.1882,15,3.824,0.057489,0.9104,0.898,0.89508,0.86624,0.33833,0.32283,0.62942,0.86584
21,-2.7981,0.19783,1,-0.12181,0.033814,14,5.8505,0.34369,1,0,0,0.74849,0.51087,0.85386,NaN,0.46539,2.1742,0.71535,NaN
25,-0.34666,53.205,2,-0.64785,0.073884,11,3.5194,3.7097,1,0,0,0.087092,0.85696,0.85111,NaN,0.23743,0.64762,0.64334,NaN
2,-2.5034,0.38054,1,-2.0886,0.26625,14,6.4025,0.28867,15,3.1967,3.376,0.79315,0.90244,0.85776,0.89257,0.85636,0.54453,0.70807,0.78187
9,-4.667,0.42258,1,-0.11427,0.021385,14,5.5372,5.6593,1,0,0,0.87903,0.50045,0.85372,NaN,0.46932,2.2983,0.74628,NaN
20,-2.1593,1.0215,4,-1.3757,0.24719,14,3.9666,0.016531,1,0,0,0.49634,0.7731,0.83955,NaN,0.81796,0.77179,0.77308,NaN
16,-1.5522,1.4695,4,-1.5862,0.31527,13,4.4227,4.5999,1,0,0,0.44758,0.82934,0.85385,NaN,1.0934,0.64363,0.70346,NaN
12,-5.5425,0.1137,15,-4.4424,3.6186,15,6.3318,0.17827,15,2.8862,3.0406,0.93315,0.92184,0.86665,0.86918,0.30368,0.28137,0.72236,0.87599
1,-1.0211,65.74,1,-0.9568,0.065485,13,5.9492,6.25,1,0,0,0.093875,0.81086,0.86556,NaN,0.25547,0.81402,0.66771,NaN
5,-2.3204,0.39853,5,-1.4612,0.092747,14,3.826,3.9807,15,2.44,0.07585,0.77878,0.93594,0.87735,0.89128,0.77931,0.36603,0.66919,0.76031
15,-4.6369,0.11286,1,-2.2931,0.45691,15,3.5431,3.7607,21,2.3905,0.069063,0.90861,0.82902,0.86103,0.50983,0.32093,0.73652,0.75325,3.6006
10,-1.773,1.6791,7,-0.96897,0.12076,14,2.4559,2.5833,1,0,0,0.80635,0.86062,0.8311,NaN,0.61044,0.51359,0.80322,NaN
18,-4.3789,1.4113,1,-0.55838,0.41842,15,2.9774,0.062104,23,2.4195,0.05053,0.88257,0.3239,0.86079,0.47548,0.32235,2.7254,0.74313,4.8035
15,-5.0139,1.281,9,-1.9926,0.45016,16,4.2865,0.17413,17,2.3152,0.08381,0.87463,0.69306,0.89306,0.82316,0.37471,0.77459,0.66828,1.1844
8,-3.4301,3.339,2,-0.72555,0.1957,14,4.7972,5.0467,1,0,0,0.86759,0.84101,0.84232,NaN,0.52681,0.66188,0.77085,NaN
10,-1.9579,0.30036,6,-0.45398,0.082842,15,3.7553,0.1665,1,0,0,0.76083,0.78742,0.86754,NaN,0.6756,0.68287,0.71409,NaN
18,-3.3799,0.532,1,-0.49756,0.31448,13,4.4999,0.29674,1,0,0,0.84376,0.73607,0.85438,NaN,0.38525,1.1737,0.68022,NaN
8,-4.6477,27.055,7,-2.1982,3.2002,14,6.2859,0.39774,18,2.9691,0.23657,0.81443,0.87512,0.86644,0.74998,0.32469,0.39593,0.67762,1.5104
8,-2.5294,0.39383,6,-1.6935,0.26622,14,3.151,3.2144,17,1.5711,0.039643,0.69379,0.86486,0.87023,0.79781,0.86456,0.52185,0.69674,1.3026
3,-2.8757,67.003,2,-0.94025,0.14757,14,5.7835,0.042501,1,0,0,0.52279,0.8358,0.8706,NaN,0.22103,0.6947,0.68086,NaN
18,-1.8761,0.20881,1,-0.62328,0.84003,13,2.0719,2.1585,16,1.0813,0.052249,0.84561,0.61449,0.8432,0.81863,0.38395,0.96447,0.7328,1.0975
11,-5.3277,0.51088,12,-4.4323,4.5402,15,6.3081,0.23483,15,2.055,2.1772,0.90691,0.95498,0.87598,0.90649,0.37418,0.2318,0.68994,0.72209
1,-4.7013,70.067,6,-1.5297,0.10615,12,4.7189,4.6945,1,0,0,0.5713,0.8065,0.85938,NaN,0.26803,0.65687,0.66361,NaN
25,-2.2441,0.38445,3,-1.2147,0.10359,12,3.5504,3.7512,1,0,0,0.66894,0.82255,0.83572,NaN,0.47737,0.70685,0.71373,NaN
12,-3.9171,0.18349,15,-3.0823,3.1604,15,4.8878,0.15517,15,2.8666,0.11488,0.94748,0.95755,0.88346,0.88419,0.26629,0.19968,0.6677,0.78255
7,-3.3368,3.2962,9,-2.8249,0.32977,13,4.5825,4.5619,15,4.259,0.075624,0.97981,0.95286,0.86259,0.87684,0.20141,0.2628,0.68928,0.82408
7,-4.1109,49.224,4,-1.1734,0.11621,13,4.9887,0.16223,1,0,0,0.69923,0.78932,0.83438,NaN,0.28865,0.74885,0.74291,NaN
11,-2.2281,0.15199,5,-0.53496,0.097376,15,3.7447,3.847,1,0,0,0.72507,0.78011,0.83778,NaN,0.72173,0.7258,0.83791,NaN
24,-3.4604,3.3255,21,-3.0774,0.5852,13,4.6611,4.8911,13,3.4561,3.6342,0.80967,0.78304,0.87412,0.85943,0.34737,0.37777,0.6432,0.77414
14,-2.2423,1.2211,1,-0.72706,0.073736,14,4.999,5.2064,1,0,0,0.50182,0.78359,0.8343,NaN,0.99334,0.87707,0.7973,NaN
11,-2.4344,0.0895,4,-1.5476,0.16285,15,2.6433,0.14325,17,1.259,0.051665,0.73132,0.81709,0.86207,0.85608,0.7133,0.68487,0.7276,1.0421
14,-4.7246,2.3329,10,-2.06,0.25276,15,4.4071,4.5945,20,3.2573,0.17353,0.85451,0.7884,0.88897,0.68398,0.41344,0.58828,0.66832,2.1627
25,-2.4205,5.5664,21,-2.1887,0.55554,14,4.0053,0.24888,13,2.1669,0.012608,0.63698,0.77244,0.86752,0.87243,0.45961,0.38801,0.6748,0.72572
1,-4.5275,43.102,7,-3.7877,24.824,14,7.1173,0.22468,15,5.836,0.1531,0.78925,0.93697,0.88698,0.8906,0.22861,0.16137,0.62413,0.76577
14,-6.277,2.0887,2,-0.87307,0.1702,15,5.9082,6.271,1,0,0,0.86625,0.71936,0.86784,NaN,0.40009,0.96928,0.73167,NaN
15,-4.2136,0.65519,1,-0.42395,0.099223,13,3.0764,3.0871,1,0,0,0.90299,0.80027,0.85466,NaN,0.32752,0.80213,0.71016,NaN
14,-3.2718,0.33293,7,-1.0009,0.025001,13,3.4376,3.4949,1,0,0,0.84861,0.85645,0.84364,NaN,0.44028,0.53115,0.738,NaN
18,-4.9237,0.24738,9,-2.4681,0.43349,15,3.9197,0.16109,22,2.5632,0.10955,0.84206,0.89028,0.86162,0.64073,0.39104,0.41143,0.73349,2.8435
9,-4.4131,2.0262,1,-0.24005,0.091628,14,5.6441,0.13503,1,0,0,0.90938,0.68977,0.83532,NaN,0.37845,1.4338,0.77879,NaN
7,-4.1857,0.94351,11,-3.8542,0.38415,14,5.0121,5.131,16,2.5265,0.090962,0.80849,0.8899,0.83812,0.70427,0.65041,0.38551,0.79184,1.528
25,-3.2385,7.5372,21,-2.7714,0.17453,13,4.4283,4.4632,14,3.3723,0.12959,0.66826,0.77557,0.85263,0.85505,0.42838,0.38912,0.71486,0.82396
13,-4.4233,0.072247,1,-0.40447,0.34229,14,5.1686,0.13076,1,0,0,0.89726,0.78807,0.86104,NaN,0.36976,0.94883,0.70424,NaN
11,-2.4018,1.3798,8,-1.6275,0.12243,15,3.7336,0.18887,1,0,0,0.60173,0.83364,0.86353,NaN,0.89535,0.55234,0.72435,NaN
5,-1.2182,46.023,1,-1.0971,0.19547,13,4.5515,4.8113,1,0,0,0.2875,0.7935,0.86375,NaN,0.25928,0.83238,0.67138,NaN
2,-1.8675,36.969,7,-1.3936,0.070919,14,4.812,5.1309,1,0,0,0.28801,0.83816,0.86452,NaN,0.40038,0.56765,0.70137,NaN
12,-3.9982,3.7518,7,-1.4583,0.32993,14,4.2369,4.3249,1,0,0,0.88549,0.83707,0.86211,NaN,0.41352,0.55385,0.7214,NaN
21,-4.4161,0.50129,22,-2.9106,0.05982,15,3.8029,4.0038,15,2.8569,0.1279,0.86828,0.66477,0.85843,0.84764,0.3118,0.49193,0.76436,0.91354
17,-5.0714,2.1091,12,-2.6215,0.031741,15,2.8155,2.9535,22,3.5835,0.12677,0.91644,0.92023,0.85201,0.63862,0.2745,0.31363,0.78581,2.9401
11,-4.3729,4.4275,3,-0.92353,0.16379,14,4.9216,5.1459,1,0,0,0.92547,0.85947,0.82735,NaN,0.33642,0.60206,0.81595,NaN
17,-3.22,2.7449,1,-0.012162,0.0082725,12,6.7603,7.0505,1,0,0,0.83456,0.2431,0.84707,NaN,0.42532,5.2762,0.68683,NaN
10,-5.8508,5.2414,1,-0.58201,0.40294,14,6.7702,7.193,1,0,0,0.91726,0.75467,0.8543,NaN,0.37676,1.0956,0.73277,NaN
23,-1.9671,1.5443,17,-0.79441,0.24615,12,3.2055,3.3025,14,1.7256,0.038904,0.66358,0.55095,0.83374,0.83172,0.53747,0.76712,0.72465,0.9091
25,-1.7698,5.9388,1,-0.08496,0.017192,13,6.2172,6.4231,1,0,0,0.53776,0.61699,0.85807,NaN,0.53706,1.8018,0.6932,NaN
9,-4.8358,0.055618,1,-0.16954,0.065746,14,5.8802,6.2533,1,0,0,0.92162,0.66992,0.85932,NaN,0.37336,1.4975,0.71765,NaN
18,-1.3408,0.53934,8,-0.8756,0.064484,13,2.5331,0.038607,18,1.8901,0.043515,0.6148,0.87429,0.8421,0.60475,0.69515,0.46895,0.72658,2.2869
8,-4.4226,34.842,2,-0.81773,0.12036,13,3.8668,4.0461,1,0,0,0.75181,0.76398,0.85864,NaN,0.33308,0.87339,0.68841,NaN
6,-4.9448,4.9129,1,-0.65903,0.60031,14,6.4623,6.8179,1,0,0,0.91859,0.77911,0.86381,NaN,0.43591,0.95507,0.70661,NaN
1,-1.0717,0.23453,1,-0.0055986,0.0039419,14,7.57,0.24212,1,0,0,0.65714,0.18951,0.85789,NaN,1.8078,6.1134,0.71149,NaN
23,-4.7775,0.94928,20,-1.1559,0.32245,15,6.2855,0.0044408,16,1.9833,0.096124,0.77323,0.61869,0.7962,0.84411,0.39827,0.58621,0.94398,1.0019
10,-2.6474,35.311,9,-0.88764,0.12528,12,2.8763,2.9713,1,0,0,0.75481,0.86677,0.85936,NaN,0.24453,0.46168,0.65591,NaN
1,-1.9787,35.44,6,-2.4286,15.326,12,6.6295,0.26708,13,3.7628,0.18588,0.42742,0.92918,0.87569,0.8831,0.30664,0.17422,0.59837,0.67494
13,-5.3856,4.9375,1,-0.49205,0.37737,15,6.2082,0.060932,1,0,0,0.88142,0.68009,0.85217,NaN,0.40656,1.2866,0.77374,NaN
1,-1.7836,50.737,2,-2.0908,32.492,12,4.7837,0.19408,13,4.4628,0.22786,0.43683,0.7431,0.87967,0.89402,0.20004,0.18301,0.58732,0.63815
5,-2.8259,0.45634,11,-2.1732,0.17281,14,4.322,0.19889,16,2.6334,0.13232,0.82243,0.95885,0.84833,0.88331,0.68088,0.22759,0.73493,0.84601
22,-1.6736,0.24867,1,-0.11244,0.038954,13,4.2578,0.03528,1,0,0,0.72263,0.61504,0.83923,NaN,0.47569,1.7134,0.73627,NaN
17,-3.1751,2.9851,5,-0.72302,0.088048,15,2.775,2.903,1,0,0,0.89539,0.86586,0.84662,NaN,0.32412,0.54442,0.80357,NaN
10,-4.935,0.37743,16,-2.9375,2.6069,14,5.0353,5.1348,15,2.2287,2.3556,0.94324,0.94887,0.85067,0.8997,0.29875,0.21363,0.75608,0.75201
25,-2.2372,2.2503,7,-1.5279,0.23555,13,4.8558,0.071406,1,0,0,0.65195,0.8475,0.82114,NaN,0.50086,0.53876,0.78326,NaN
1,-0.86305,24.68,3,-1.4091,20.235,14,5.54,0.23901,15,4.3473,0.017563,0.31556,0.77805,0.86773,0.87624,0.25824,0.18355,0.67942,0.83507
12,-5.0976,4.7443,1,-0.88878,0.76728,14,5.1398,5.3161,1,0,0,0.89598,0.77355,0.8604,NaN,0.39216,0.98475,0.72268,NaN
15,-4.4382,1.5219,8,-2.0793,0.3123,15,3.5118,3.6832,19,2.7893,0.055929,0.8638,0.82296,0.88581,0.73826,0.38978,0.56703,0.677,1.856
10,-1.8537,11.079,11,-1.4702,0.15417,15,2.9117,0.097163,25,1.6137,0.040903,0.66555,0.90265,0.83812,0.54651,0.47486,0.35971,0.80731,4.8235
16,-3.7802,0.69905,1,-0.033963,0.032263,14,4.286,4.4896,1,0,0,0.84623,0.43664,0.86705,NaN,0.40959,3.0056,0.6989,NaN
11,-5.4685,5.6001,1,-0.95507,0.90567,14,5.9272,0.10378,1,0,0,0.91934,0.8008,0.86104,NaN,0.35066,0.88455,0.70651,NaN
1,-1.7736,1.7172,1,-0.3302,0.17634,14,5.2459,0.12543,1,0,0,0.78617,0.71535,0.85929,NaN,0.98712,1.2781,0.70976,NaN
16,-4.8009,0.60359,18,-2.4086,0.61278,15,4.8679,5.1608,15,2.2224,2.3101,0.91612,0.61913,0.86838,0.86499,0.29229,0.64091,0.73034,0.90127
6,-3.9302,27.594,1,-1.3841,2.7225,13,4.9306,0.32055,16,1.7835,0.089854,0.7871,0.60772,0.87117,0.78429,0.31618,0.86245,0.63381,1.2206
6,-2.2676,22.421,10,-1.8644,12.253,13,3.15,0.048991,14,2.5266,2.631,0.71998,0.77785,0.87157,0.89089,0.30644,0.33239,0.64403,0.72834
7,-4.127,38.313,6,-1.2966,0.0066807,13,4.493,0.21614,1,0,0,0.74758,0.81942,0.85936,NaN,0.30214,0.63692,0.6708,NaN
3,-4.7963,58.694,3,-1.3565,0.1337,12,6.0985,6.3891,1,0,0,0.67428,0.81228,0.85793,NaN,0.27205,0.72929,0.65685,NaN
15,-5.6012,5.3694,7,-2.9143,0.34982,15,3.8407,4.0106,20,2.9125,0.20697,0.91946,0.9067,0.85111,0.5981,0.30223,0.4097,0.79033,2.5093
10,-5.1904,4.6664,1,-0.66756,0.6424,14,6.1058,6.3377,1,0,0,0.92412,0.79754,0.83407,NaN,0.3593,0.8898,0.79909,NaN
18,-1.1748,15.279,14,-1.4115,1.2456,14,4.948,0.11439,20,2.3696,0.046679,0.35332,0.87841,0.84066,0.48895,0.60013,0.33806,0.76389,3.5142
1,-3.7568,26.078,3,-3.2245,14.217,12,5.9337,5.906,12,3.9291,3.9014,0.61116,0.85477,0.88675,0.85058,0.44435,0.30773,0.58619,0.76772
16,-3.7748,0.55262,10,-1.222,0.096468,15,2.7512,2.8782,1,0,0,0.90194,0.85923,0.85864,NaN,0.31792,0.4622,0.76603,NaN
16,-4.6721,4.2837,9,-1.6748,0.31855,16,4.9373,0.21952,18,2.6778,0.043574,0.90944,0.60302,0.88741,0.76039,0.31139,0.94903,0.68644,1.6035
16,-2.0701,46.034,15,-1.4355,35.915,14,3.7607,3.9112,14,3.3173,3.3456,0.74426,0.568,0.89297,0.88433,0.18941,0.25288,0.61975,0.76789
25,-0.33517,114.18,1,-0.83075,80.982,13,7.4391,7.7925,13,6.5705,6.6886,0.08336,0.08585,0.89018,0.88215,0.11641,0.18181,0.5957,0.71162
8,-3.3345,1.0164,6,-1.4224,0.27534,15,5.5377,0.098639,18,2.5776,0.16662,0.75907,0.60489,0.84963,0.70437,0.71594,1.0601,0.77854,1.7292
25,-2.3086,3.0212,3,-0.8551,0.052734,13,4.783,4.9138,1,0,0,0.62855,0.85978,0.84249,NaN,0.49155,0.61811,0.73845,NaN
20,-1.7916,0.10076,3,-1.3542,0.16922,14,3.359,3.5119,1,0,0,0.54279,0.78908,0.85545,NaN,0.76729,0.7794,0.73426,NaN
24,-2.6507,2.5578,17,-3.1236,0.69381,13,3.414,0.10855,13,2.3957,2.5176,0.79769,0.89827,0.87832,0.85971,0.36074,0.28792,0.62082,0.77349
1,-1.5399,48.587,4,-1.5206,9.4366,13,3.774,0.2369,16,2.6602,0.035814,0.33339,0.62843,0.87913,0.89278,0.22674,0.48026,0.61163,0.83437
14,-3.0005,0.38574,1,-0.28169,0.071786,12,6.8487,0.21546,1,0,0,0.77406,0.67746,0.85199,NaN,0.56163,1.5464,0.66381,NaN
3,-2.7211,0.40846,12,-1.6078,0.17206,14,5.9152,0.088812,15,1.9515,2.0689,0.79279,0.95375,0.84298,0.90582,0.8203,0.23211,0.75979,0.72458
3,-3.2109,28.489,7,-1.8601,6.6653,14,5.0526,0.1043,16,2.7989,0.091821,0.63838,0.83646,0.88433,0.82857,0.37313,0.36047,0.63521,1.0757
1,-2.7472,2.5305,1,-0.33083,0.1499,14,4.9142,5.2073,1,0,0,0.78173,0.69193,0.85482,NaN,1.0157,1.3906,0.73204,NaN
14,-1.177,0.02912,10,-0.89374,0.19623,13,1.9178,1.9691,1,0,0,0.71573,0.8723,0.82081,NaN,0.6622,0.42915,0.79814,NaN
15,-3.6661,3.6642,14,-2.2171,0.36889,15,3.6854,3.931,16,2.2534,0.017416,0.92267,0.91629,0.89871,0.90677,0.29447,0.29342,0.62796,0.77617
4,-2.425,15.024,6,-1.2052,0.10351,13,4.7032,4.8574,1,0,0,0.46604,0.83831,0.82286,NaN,0.68366,0.58721,0.7909,NaN
6,-4.5389,4.5159,1,-0.30983,0.17888,14,6.867,0.17494,1,0,0,0.9222,0.746,0.85796,NaN,0.42517,1.1649,0.71321,NaN
10,-1.9012,1.1806,8,-1.2995,0.33038,15,4.2777,0.028585,1,0,0,0.5339,0.8265,0.85541,NaN,1.058,0.55156,0.7649,NaN
21,-1.7553,0.3408,1,-1.2142,0.10462,13,5.9791,0.36096,1,0,0,0.59261,0.80735,0.82474,NaN,0.6602,0.81897,0.76103,NaN
12,-4.0266,3.3306,7,-0.77533,0.055383,15,5.2736,0.29921,1,0,0,0.80178,0.81543,0.82544,NaN,0.5144,0.6125,0.83549,NaN
16,-3.5657,0.0827,18,-2.1173,0.045737,15,3.6967,0.063047,15,2.5738,2.6594,0.91353,0.83313,0.87835,0.87014,0.29997,0.37206,0.68895,0.88528
16,-4.487,1.1501,5,-1.2081,0.19554,15,2.5875,2.6978,1,0,0,0.90136,0.82336,0.84913,NaN,0.31583,0.63567,0.79706,NaN
7,-1.6506,1.6846,3,-0.50376,0.039024,14,4.4715,4.545,1,0,0,0.85236,0.83728,0.83225,NaN,0.58059,0.67216,0.81124,NaN
7,-1.844,0.24822,6,-0.68197,0.054444,14,3.0028,0.071905,1,0,0,0.87471,0.87435,0.83591,NaN,0.51386,0.50741,0.77711,NaN
16,-4.9184,2.2592,17,-3.2152,2.4555,13,4.255,4.4107,12,3.1804,3.2227,0.90025,0.88525,0.86848,0.84696,0.31218,0.32001,0.66248,0.77174
17,-2.8227,1.0514,8,-1.2366,0.15046,15,2.2409,0.033111,21,1.8322,0.024265,0.87289,0.8301,0.87301,0.6038,0.34815,0.55546,0.70682,3.1242
25,-0.22261,60.366,1,-0.15308,49.71,12,6.8743,0.41379,12,5.5782,5.7562,0.13085,0.01291,0.87964,0.88168,0.11218,0.14963,0.58377,0.65977
8,-2.1945,1.4891,7,-1.0423,0.084787,14,3.5488,3.6994,19,1.968,0.068904,0.753,0.82242,0.83705,0.56009,0.6874,0.59726,0.78906,2.6885
1,-0.27025,21.339,1,-0.94627,10.158,12,5.5411,5.4533,14,5.1445,0.03872,0.050269,0.64923,0.86877,0.88818,0.29385,0.29476,0.6397,0.72391
16,-4.4823,4.0279,5,-2.1202,0.24533,16,3.9055,0.1738,19,2.2652,0.16166,0.90916,0.87412,0.86987,0.68305,0.31242,0.52552,0.74534,1.94
23,-2.5786,2.0235,1,-0.40696,0.34655,13,3.7085,3.7481,1,0,0,0.76638,0.78001,0.85512,NaN,0.41677,0.97009,0.70708,NaN
19,-3.3032,2.8887,5,-1.1119,0.02217,15,3.5623,3.7053,1,0,0,0.7885,0.82732,0.84721,NaN,0.45706,0.64477,0.80396,NaN
1,-1.8426,0.71754,1,-0.019772,0.014346,14,6.3324,0.10526,1,0,0,0.77305,0.28584,0.86646,NaN,1.2634,4.6253,0.69066,NaN
5,-4.0707,4.0052,1,0,0,14,7.6827,0.12412,1,0,0,0.86965,NaN,0.86368,NaN,0.59439,NaN,0.69909,NaN
16,-4.4874,0.44447,1,-0.85509,0.75319,15,5.1964,0.17798,1,0,0,0.84196,0.79745,0.83881,NaN,0.41951,0.91234,0.80491,NaN
10,-3.5932,3.2476,1,-0.12675,0.064033,14,4.6229,4.8524,1,0,0,0.89534,0.54402,0.86663,NaN,0.42841,1.8735,0.69958,NaN
25,-1.7816,0.92779,1,-0.22909,0.11917,12,4.8786,0.29748,1,0,0,0.63463,0.70867,0.81947,NaN,0.50536,1.3053,0.74056,NaN
11,-2.9916,3.0406,1,-0.70509,0.061967,14,4.1253,4.322,1,0,0,0.89869,0.84529,0.84436,NaN,0.39784,0.71689,0.76625,NaN
24,-2.8014,0.10897,2,-1.7902,1.4272,13,3.0479,0.032842,19,2.2552,0.18896,0.72773,0.72132,0.84712,0.55915,0.43574,0.83409,0.71397,2.477
11,-3.5393,16.499,1,-0.26291,0.20059,13,4.2446,0.26164,1,0,0,0.86527,0.68407,0.86146,NaN,0.29093,1.2764,0.66177,NaN
15,-5.3723,0.20902,3,-1.359,0.22623,15,5.8233,0.22345,1,0,0,0.89762,0.83298,0.84719,NaN,0.34127,0.66842,0.77831,NaN
