Uwindow,SHGC,Ropaque,Qinfil,Qventilation,Qcasual,Fafterhours,Mset up/down,"Tsa,clg","Tsa,htg","Tsa,reset","Tafterhours,htg","Tafterhours,clg","Fvav,min-sp","Shtg,summer"
0.1622271393775943,-0.10859264388561232,0.311992072963714,0.35229740271806803,-0.11455860056877125,-0.21189178848266615,0.19648115694522872,0.02867339878343046,0.8367369575500498,-0.08227117156982373,0.21903977811336517,-0.13725220293521892,-0.067807070660591,-0.17182809669494603,0.5616688647866249
0.5122905548095695,-0.08233913641691197,-1.2275852555274995,0.43549880357742304,-0.19743537831783278,-1.9731595211029103,-0.228271089673042,-0.12808146953582764,-0.3614208793640128,0.027239257812499033,-0.14184587767347692,0.05566253160476693,-0.06276996901035292,-0.16920094465792218,-0.05683681309223175
0.8959124444007874,-0.17732374444007903,0.5950499038696302,-0.012059344065189402,0.4437251138448709,-0.6832487354278542,0.09406999025344855,0.012423638105392456,-0.018052286148070848,-2.152014806747439,-0.38001566007733345,-0.11607250633716569,0.08405517101287835,-0.20207355951190004,-0.286911194100976
-0.45333770656585637,-0.02036357027292249,0.6055009647369396,-0.35881337065458296,0.7309544218301773,-1.4234351884841916,0.08149231003522876,0.03269868671894074,-0.8419889774322508,-3.1101750259399488,0.4899641454219818,-0.16650042093753778,-0.10276376981735251,-0.20907080755352983,0.6465354326367379
0.19071017713546745,0.17808767357587776,-1.6335960391044637,0.08110769679784799,-0.314587853956223,1.6856005668640148,-0.17724693647623047,-0.004539914419874549,1.0645835227966318,-3.5835416107177713,0.24606263309717177,0.0366876250839232,0.005906195020675575,-0.014510181636810308,-0.44126154139637946
-0.30350979309081977,-0.042453261764049566,0.25966573715209973,0.09358209712743745,-0.07853303608894346,-2.3661340999603313,0.39006898662447853,-0.10664992570877076,1.2714668731689438,2.6059577903747506,-0.5103464034199715,0.0014187075424193995,0.09543614327907533,0.21724895620226864,-0.344770293533802
0.7414223679542551,0.09116918255090739,0.04214133787155145,-0.36702953747630174,-0.1375863201755286,-0.7583677940368665,0.25386698974966987,-0.0006785000953823328,0.2825506248474115,3.5681802902221618,-0.1520982817420736,0.06496004848957052,-0.021560784125327997,-0.02343115922331811,0.08719947695732116
-0.813872107410432,0.057592943065166394,-0.7765258950233459,-0.14188851617097842,0.3559835671901703,-1.393190145301817,-0.15916843861341462,0.1482341468334198,0.7823294811248773,1.505531002044673,0.052579831480979916,-0.1012190767192841,-0.09091241712570218,-0.01553772777199746,0.47841158032417297
0.5679925085067759,0.21267215400218983,1.6601677230834966,0.258618103718758,-0.1686481983542441,-0.35653912715911873,0.11368641064167007,0.12686881244182588,-1.3033795795440657,1.1178787040710487,0.25192851781845094,-0.11774848233699778,0.10012236456871007,0.011058112167119973,0.4517499598860741
-0.9880717432022118,-0.13735659289121643,1.4426001088142386,0.3688723340797433,0.1678272755146026,-2.1539062286376938,0.15540592217445404,-0.06271187722682953,1.0839370994567843,1.774002155303952,-0.26942191321402786,0.07165934834480289,0.03475738439559937,0.11131311746358849,0.1811634284257889
0.06506737546920767,0.0705084591078757,-1.0500079495430015,0.2306430291151999,0.10343364481925982,0.5955527973175019,0.23796448400020614,0.05436922249384225,-0.18160804939270092,-2.4948377952575647,-0.44151219457387925,0.14478592477798435,-0.07771192309856424,-0.10595319340944298,0.17647408902645112
-0.3332746615409848,0.11930249559640903,1.032758821201326,-0.36625149756193104,0.10062018404006963,2.0299318351745583,-0.34069517418146206,0.02430312104523182,-0.09803034400940007,0.8478706283569349,0.1930984764173627,0.010527134885787935,-0.07644690399169937,0.20281600748479395,-0.3919446563720703
-0.589214303302765,-0.04221168720722197,0.7297820572853071,-0.16641519202709187,-0.4117083800888068,1.0941978225707991,0.3132224953293801,0.013708851300179958,0.14552059555053667,-0.36665410614013555,0.5153129013068974,-0.03142516644001017,0.05387014749050146,0.17129006624698642,0.10497699320316314
-0.34970401649475114,0.10227576780796055,-0.9494179697036753,0.456193078715801,-0.16682278220176666,0.3884920692443845,-0.17510730549097073,-0.02083503563888371,-0.3013974304199216,-0.4642698707580564,0.17475871801376341,-0.038820224351882954,0.08146333808898902,0.1511650096309186,-0.5427850317955017
