OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
15,-6.5138,4.4277,8,-2.1272,0.61964,15,4.4729,0.043691,16,3.6202,0.038069,0.89966,0.60511,0.89091,0.84794,0.31775,0.96718,0.65008,1.0224
14,-5.1493,0.8091,5,-1.6655,0.24477,16,3.4941,3.6554,1,0,0,0.85774,0.82322,0.87608,NaN,0.42212,0.63782,0.75504,NaN
6,-3.1159,2.3165,10,-2.1322,0.86907,14,5.0951,5.1667,16,3.2711,0.14714,0.73549,0.84919,0.88684,0.83157,0.75887,0.46169,0.64606,1.0526
5,-5.386,68.321,1,-2.1375,24.095,12,5.4492,0.018006,14,4.1319,4.4009,0.75266,0.32417,0.89064,0.90707,0.23147,0.55759,0.56311,0.65674
2,-2.8398,0.30021,1,-0.081736,0.083145,14,7.4957,0.18575,1,0,0,0.8319,0.45805,0.85033,NaN,0.76386,2.798,0.73562,NaN
11,-2.447,0.76963,11,-1.6347,0.22952,15,4.5471,0.026708,1,0,0,0.67661,0.83502,0.8824,NaN,0.78546,0.48481,0.67946,NaN
6,-2.9204,0.025319,5,-1.0995,0.083967,14,5.2189,5.5053,1,0,0,0.81053,0.84966,0.85875,NaN,0.7005,0.58703,0.72177,NaN
2,-2.265,0.58004,4,-0.98606,1.0082,13,6.2605,6.2358,15,5.7805,0.28289,0.6896,0.8864,0.86513,0.87317,1.0927,0.53264,0.68173,0.81868
14,-5.3611,1.5009,8,-2.4744,0.2424,17,5.1374,0.24132,21,1.7445,0.050157,0.85387,0.88103,0.85546,0.71434,0.42345,0.4528,0.83817,2.3231
15,-3.1372,1.1273,6,-1.1522,0.081352,13,4.1757,4.3241,1,0,0,0.81233,0.83226,0.8563,NaN,0.47108,0.60192,0.69763,NaN
22,-4.1071,4.0048,7,-1.7579,0.20339,14,5.3054,0.31878,1,0,0,0.80971,0.83924,0.86135,NaN,0.37689,0.55938,0.69337,NaN
6,-3.1035,0.125,1,-1.2197,0.1593,14,5.0874,5.3895,1,0,0,0.76702,0.80777,0.84834,NaN,0.79356,0.80714,0.75115,NaN
7,-4.4334,27.319,12,-2.8496,4.418,14,7.3852,7.8194,17,3.2962,0.27245,0.60527,0.87517,0.87502,0.80166,0.53186,0.34335,0.67155,1.2078
22,-4.9314,1.3775,15,-3.3818,1.7257,14,6.8049,7.2504,15,3.9146,4.1224,0.81219,0.73502,0.89837,0.79769,0.3662,0.54404,0.59609,1.1374
13,-6.1773,0.42732,12,-5.5218,1.2614,15,7.2364,7.5668,16,4.1373,0.022903,0.84658,0.95841,0.90828,0.90143,0.46243,0.21668,0.60009,0.80213
10,-4.2833,17.578,1,-0.61411,6.8854,14,4.4476,0.027647,15,2.8194,2.9684,0.89311,0.1337,0.88553,0.85389,0.27036,0.98712,0.63526,0.93446
10,-4.4346,5.0863,14,-2.884,2.5432,14,5.4807,5.6739,15,4.282,0.21829,0.80538,0.78046,0.89817,0.88287,0.5213,0.53061,0.60391,0.78124
22,-2.4667,2.3821,16,-2.5067,0.50416,14,4.8555,5.0326,15,4.4102,0.18022,0.80542,0.88601,0.90138,0.89776,0.38235,0.32079,0.59293,0.72927
1,-3.4501,93.818,1,-1.6428,0.31611,12,6.4247,6.4394,1,0,0,0.36816,0.812,0.84033,NaN,0.24038,0.78188,0.71346,NaN
1,-1.8314,0.93091,1,-0.0094527,0.0064494,14,7.8806,0.12804,1,0,0,0.76479,0.22823,0.85035,NaN,1.2343,5.4931,0.73814,NaN
1,-2.0234,68.5,7,-1.7415,0.11347,13,6.0205,5.9813,1,0,0,0.27988,0.85313,0.86612,NaN,0.24115,0.53472,0.67943,NaN
12,-4.3526,1.4545,14,-3.5422,0.64218,15,5.7211,0.011582,15,3.1332,0.098013,0.82614,0.93435,0.90219,0.90808,0.50163,0.25697,0.61398,0.69252
7,-3.9066,3.9197,12,-2.9163,2.6866,14,6.6753,0.084861,15,3.9065,4.1226,0.83345,0.93086,0.87598,0.90701,0.6255,0.29425,0.66304,0.72201
15,-5.8933,1.1928,11,-1.7636,0.058047,15,5.64,5.9874,1,0,0,0.87717,0.83006,0.87735,NaN,0.37224,0.49989,0.70097,NaN
7,-1.663,49.994,1,-1.3137,0.18203,12,6.5702,6.8872,1,0,0,0.32872,0.7897,0.86002,NaN,0.30942,0.85183,0.65109,NaN
11,-3.3444,3.3784,12,-2.6735,0.9271,14,3.7046,3.7443,16,2.9489,0.12254,0.7312,0.92374,0.89427,0.85075,0.63396,0.29506,0.62272,0.98264
23,-2.3184,0.95952,1,-0.74243,0.45306,12,6.6746,0.17574,1,0,0,0.68492,0.73244,0.83005,NaN,0.4925,1.1933,0.72182,NaN
6,-4.5002,65.697,6,-5.0469,36.961,14,7.0391,7.3863,15,6.1118,6.2974,0.73605,0.8837,0.89728,0.90536,0.22373,0.21083,0.60347,0.7425
12,-3.2302,2.1175,6,-1.6359,0.27763,15,4.0375,0.11235,16,2.5907,0.12106,0.75884,0.80141,0.91043,0.86411,0.59436,0.6557,0.5777,0.92601
16,-3.7907,0.16988,15,-2.4112,0.10858,16,4.5419,0.21718,16,2.7163,0.049768,0.82587,0.90106,0.91348,0.9047,0.4468,0.31287,0.592,0.7779
16,-4.5106,0.82017,7,-1.6722,1.2836,16,4.5946,0.073899,17,2.252,0.053527,0.86421,0.71252,0.87956,0.88591,0.38098,0.73354,0.72438,0.9301
24,-4.1422,3.4006,17,-3.6424,3.3187,14,5.5276,0.26869,13,2.5539,2.7066,0.77774,0.86136,0.89314,0.89799,0.38604,0.35249,0.60058,0.6425
9,-3.5169,2.2799,14,-2.0142,1.7571,14,4.5425,4.6746,15,3.3386,0.091765,0.82187,0.7559,0.88342,0.86746,0.5435,0.56904,0.65313,0.85323
4,-2.0151,0.13038,1,-0.95565,0.92306,14,5.5213,0.20466,15,3.7243,3.9527,0.9281,0.94594,0.87351,0.89911,0.43544,0.42173,0.66386,0.75209
10,-5.8308,31.241,6,-3.1385,5.1289,15,6.7658,0.26171,18,3.3731,0.20932,0.80278,0.82805,0.89828,0.83022,0.34847,0.47667,0.61661,1.2113
10,-3.401,1.2459,13,-2.5769,2.368,15,4.4037,4.6955,19,2.0197,0.026369,0.69094,0.90581,0.84406,0.68651,0.78303,0.33465,0.80414,2.1339
9,-2.3364,1.3295,13,-2.1598,0.66948,15,3.1456,0.094835,15,1.8276,0.034605,0.65584,0.88434,0.89208,0.90428,0.85508,0.35947,0.63991,0.71478
1,-3.1276,117.22,1,-0.89244,0.053078,13,10.351,0.44124,1,0,0,0.22882,0.8006,0.86012,NaN,0.25128,0.84341,0.67001,NaN
4,-2.9265,0.66876,1,-1.2555,0.076706,14,7.6391,0.16068,1,0,0,0.67854,0.80316,0.84468,NaN,1.0366,0.83624,0.75301,NaN
5,-3.0604,0.58426,7,-2.0386,0.036082,14,4.6928,4.8898,15,3.705,3.9488,0.82602,0.93695,0.89946,0.90597,0.66838,0.33695,0.59802,0.721
7,-2.749,0.73147,5,-2.5136,0.062129,14,4.7395,4.9391,15,2.9699,3.1027,0.6932,0.88707,0.89407,0.91775,0.88282,0.50307,0.61565,0.68028
7,-4.1294,4.1745,1,-0.11192,0.00029138,14,6.4058,0.12291,1,0,0,0.91707,0.53206,0.85636,NaN,0.42022,2.3248,0.71976,NaN
19,-3.7834,0.23518,1,-1.1012,1.0184,13,8.4189,0.17893,1,0,0,0.76646,0.78029,0.84536,NaN,0.47945,0.94779,0.7161,NaN
13,-3.3806,2.7508,6,-1.9483,0.22396,14,3.6161,3.643,17,2.3614,2.5434,0.71374,0.8103,0.8964,0.73152,0.63553,0.64357,0.6165,1.6251
22,-3.6566,2.8367,14,-2.2081,1.2757,16,3.9312,0.14544,18,2.5092,0.045193,0.86397,0.82968,0.89732,0.80407,0.31237,0.42322,0.65456,1.4065
3,-2.1313,19.879,6,-0.77147,0.01286,13,5.3968,0.28023,1,0,0,0.49771,0.83693,0.84411,NaN,0.48072,0.59764,0.71163,NaN
10,-1.2976,18.064,1,-1.1574,5.2974,13,4.5582,4.6857,15,2.8998,0.021645,0.38689,0.59417,0.86731,0.81677,0.52514,0.59179,0.66785,1.0497
15,-4.8255,0.67321,12,-2.1346,0.24192,15,4.2981,4.4748,1,0,0,0.88694,0.84695,0.88494,NaN,0.35731,0.44778,0.6823,NaN
11,-4.2028,5.4524,8,-1.2746,0.20067,14,5.5546,5.7445,1,0,0,0.69746,0.83222,0.84085,NaN,0.66673,0.54833,0.78059,NaN
17,-4.9898,5.0503,17,-3.2974,0.5012,15,6.0209,0.39043,14,3.3107,0.10214,0.87887,0.6955,0.89328,0.87367,0.34994,0.56922,0.62559,0.76456
9,-4.0407,2.2805,3,-1.3058,0.21653,14,5.1286,5.3585,1,0,0,0.76235,0.82883,0.85648,NaN,0.65948,0.67847,0.73141,NaN
13,-5.7566,7.618,8,-1.0683,0.23683,14,6.5606,6.658,1,0,0,0.78396,0.81653,0.85438,NaN,0.50068,0.57337,0.74647,NaN
14,-6.3675,1.7344,1,-0.888,0.17602,15,5.309,0.033091,1,0,0,0.90495,0.79908,0.86543,NaN,0.33199,0.81346,0.73379,NaN
7,-2.6868,0.065186,12,-1.0283,0.99294,14,4.9801,5.1735,15,2.4187,2.5636,0.84418,0.7209,0.88137,0.91498,0.59489,0.66855,0.65705,0.68508
25,-5.4388,16.646,25,-3.84,1.2488,13,7.5569,0.0055096,13,4.8086,0.20568,0.61345,0.56309,0.8954,0.89824,0.46615,0.5247,0.57655,0.62655
2,-4.2947,0.36655,1,-0.01318,0.0087509,14,7.9559,8.4393,1,0,0,0.85566,0.2359,0.8547,NaN,0.70204,5.4239,0.73208,NaN
2,-1.3336,29.469,9,-1.2893,16.604,13,5.858,6.1781,13,3.984,0.1524,0.33149,0.77626,0.89177,0.84863,0.32894,0.22906,0.58938,0.78802
11,-4.5611,0.81626,8,-1.4044,0.20595,14,5.4519,5.5206,1,0,0,0.8235,0.81644,0.86889,NaN,0.53501,0.57999,0.70298,NaN
7,-2.2252,0.83376,6,-1.4499,0.096221,14,3.3189,3.3565,15,2.212,0.0040844,0.77194,0.92482,0.89061,0.91079,0.70805,0.38256,0.63456,0.69659
19,-3.9609,2.1064,4,-2.3648,1.9599,14,6.6141,0.32956,17,4.2319,0.14715,0.69735,0.70568,0.8865,0.72588,0.55269,0.8085,0.62097,1.5729
25,-3.5473,12.574,25,-2.7422,4.1056,12,4.2862,4.4832,12,3.8398,0.14148,0.68952,0.72617,0.87604,0.86463,0.38536,0.34565,0.60751,0.69297
16,-5.4881,1.2897,4,-1.5174,0.014681,15,3.8304,3.9339,1,0,0,0.89002,0.82769,0.86674,NaN,0.33626,0.67438,0.74675,NaN
18,-3.3172,3.0288,1,-1.0457,0.89615,15,4.226,0.1856,19,1.5518,0.08864,0.82939,0.44074,0.88299,0.69608,0.41487,1.5351,0.66538,1.9281
7,-5.0757,0.27551,1,-0.015125,0.011663,14,8.7708,0.0055015,1,0,0,0.85406,0.29921,0.85505,NaN,0.56931,4.3841,0.72918,NaN
25,-0.35341,67.636,1,-0.35143,0.1502,12,7.92,0.070233,1,0,0,0.060436,0.69302,0.85729,NaN,0.23691,1.3998,0.65448,NaN
1,-1.8173,0.33981,1,-0.20359,0.040061,14,6.9258,0.2498,1,0,0,0.75038,0.62647,0.84832,NaN,1.0011,1.7697,0.73796,NaN
9,-2.3342,0.49022,5,-1.2865,0.23911,15,4.4209,4.7116,17,1.7282,0.0093275,0.78899,0.80483,0.84785,0.79304,0.64274,0.67269,0.79269,1.3525
11,-6.2946,0.74519,15,-4.7847,4.1636,14,6.4151,6.636,15,3.674,3.8497,0.95184,0.93985,0.88358,0.89846,0.26195,0.24324,0.65121,0.76221
24,-4.523,3.4745,19,-4.1276,3.4609,14,6.1253,0.2949,14,4.244,0.24532,0.79698,0.86952,0.90018,0.89444,0.36556,0.31234,0.57829,0.67937
25,-0.62055,100.45,1,-0.06172,0.0019603,12,8.0173,8.0848,1,0,0,0.079095,0.53312,0.85924,NaN,0.23858,2.2918,0.6612,NaN
25,-2.0448,7.3121,25,-1.5765,1.3352,14,4.0797,0.11724,15,3.4075,0.13745,0.55847,0.52748,0.88611,0.89507,0.5099,0.54953,0.62756,0.74022
6,-1.8645,1.7573,1,-0.15001,0.075862,14,5.8105,0.1769,1,0,0,0.86113,0.66204,0.84187,NaN,0.5938,1.4618,0.75814,NaN
25,-1.8538,4.6123,1,-0.012764,0.0094948,12,7.5046,0.14342,1,0,0,0.5303,0.2915,0.84287,NaN,0.56781,4.5228,0.69035,NaN
25,-3.0317,4.3807,4,-1.2093,0.046889,13,5.9905,6.048,1,0,0,0.63561,0.84083,0.83817,NaN,0.48082,0.63897,0.7551,NaN
10,-4.278,4.4188,1,-0.77652,0.6378,14,5.9921,6.3422,1,0,0,0.85085,0.7979,0.8605,NaN,0.51546,0.92802,0.71556,NaN
16,-3.0757,2.9729,3,-1.3736,0.21303,14,5.7446,0.038806,1,0,0,0.68882,0.78305,0.87678,NaN,0.66032,0.78785,0.66223,NaN
1,-1.9926,140.6,5,-3.6546,75.617,14,10.457,0.57151,15,8.8676,0.31215,0.26093,0.72888,0.89104,0.91066,0.12676,0.16793,0.60566,0.67976
3,-2.8469,28.131,3,-0.83057,0.030407,14,5.2829,0.0959,1,0,0,0.59721,0.82082,0.85153,NaN,0.37702,0.71944,0.73413,NaN
6,-5.049,2.9464,11,-4.1914,0.451,14,6.9498,7.2569,14,4.2134,4.2968,0.76477,0.94969,0.88747,0.87759,0.72169,0.25202,0.63639,0.78751
9,-2.6725,0.43827,10,-1.3192,1.3527,15,3.7943,0.16336,15,1.6486,1.6898,0.80304,0.86737,0.8889,0.90175,0.61971,0.45163,0.64646,0.76111
1,-4.292,59.297,1,-0.71536,0.56071,14,8.7103,0.47077,1,0,0,0.51148,0.74126,0.86763,NaN,0.32194,1.1024,0.67667,NaN
5,-4.527,0.46062,13,-3.4588,0.47502,14,7.9752,0.39778,15,4.1901,4.3226,0.88302,0.93097,0.85994,0.90158,0.54011,0.27545,0.70036,0.75809
23,-2.3137,1.7202,5,-1.3266,0.068175,14,4.22,4.473,1,0,0,0.72848,0.8664,0.83919,NaN,0.46199,0.55074,0.77751,NaN
7,-2.137,0.61781,7,-1.4669,0.16154,15,4.6812,0.25201,16,1.9825,0.033701,0.75666,0.89384,0.86964,0.89738,0.74957,0.44086,0.7044,0.81151
21,-3.2598,1.0918,4,-0.82467,0.11249,12,5.192,5.1959,1,0,0,0.81215,0.81617,0.83934,NaN,0.37941,0.68239,0.71644,NaN
12,-3.0462,1.5674,11,-1.7572,0.28954,15,4.8663,0.11183,17,2.4146,0.03347,0.78855,0.87145,0.85726,0.76318,0.55467,0.41772,0.75327,1.4603
6,-3.5446,0.30016,13,-2.5398,2.332,14,6.3373,6.6496,15,3.4502,3.5993,0.87037,0.90376,0.88791,0.92182,0.55089,0.33869,0.63372,0.66253
3,-1.6095,35.927,2,-1.6792,15.001,12,5.2847,5.2517,14,3.5214,0.20759,0.37126,0.65621,0.88049,0.90299,0.31236,0.34352,0.60459,0.64774
4,-4.4994,79.833,8,-2.7462,39.59,13,7.6579,8.0856,15,6.9552,0.41075,0.7124,0.76253,0.89324,0.8925,0.19191,0.2176,0.58465,0.73997
12,-3.6911,0.68982,3,-1.2757,0.053064,15,3.9279,0.16901,1,0,0,0.84767,0.83532,0.85873,NaN,0.47156,0.68289,0.74167,NaN
5,-0.50075,0.7584,1,-0.061375,0.063443,14,6.7969,0.40325,1,0,0,0.5289,0.49899,0.84614,NaN,1.077,2.56,0.73717,NaN
16,-4.8653,4.553,12,-1.8941,0.26961,16,4.4189,0.00031982,1,0,0,0.86974,0.86743,0.88281,NaN,0.38123,0.41049,0.71965,NaN
14,-4.9907,0.67459,13,-2.5714,0.0055194,15,4.8946,5.0537,16,2.8501,0.11124,0.90276,0.7007,0.90413,0.86557,0.34095,0.67042,0.6186,0.92669
17,-2.0798,0.11768,1,-0.54944,0.3208,13,6.777,0.023129,1,0,0,0.6411,0.73026,0.83906,NaN,0.70094,1.2106,0.73804,NaN
14,-5.1769,0.96851,14,-3.4855,0.14505,15,5.5572,0.095111,16,3.1165,0.10565,0.89838,0.9236,0.90098,0.90269,0.34754,0.28257,0.61369,0.77571
23,-0.70703,0.15853,1,-0.058983,0.058275,11,7.9058,8.1107,1,0,0,0.65305,0.48703,0.81994,NaN,0.53524,2.6723,0.72633,NaN
6,-2.8711,1.5672,7,-1.0103,0.076514,14,4.8745,5.1231,16,3.1336,0.091563,0.81393,0.60768,0.88336,0.77593,0.62636,1.0337,0.64767,1.2751
22,-3.4543,0.62417,1,-0.77149,0.52986,13,6.2016,6.2646,1,0,0,0.74148,0.77415,0.85312,NaN,0.45245,1.0397,0.71288,NaN
5,-3.1821,1.1336,4,-2.9788,0.37744,14,6.2998,0.15518,15,4.7607,0.099273,0.80847,0.90097,0.88429,0.89862,0.6852,0.47768,0.63429,0.73684
9,-5.8543,0.31504,1,-0.3063,0.11648,14,6.9344,7.3915,1,0,0,0.91662,0.67366,0.84468,NaN,0.38368,1.4889,0.75986,NaN
8,-2.369,13.325,6,-1.9537,2.4074,14,4.4598,4.6247,16,2.1521,0.0065985,0.49033,0.86311,0.88889,0.84462,0.70516,0.44152,0.63364,1.0428
1,-2.399,13.636,10,-3.0349,4.1962,14,6.7132,0.32655,16,3.111,0.16355,0.4612,0.93356,0.86162,0.90247,0.68927,0.26085,0.69582,0.76359
14,-5.8762,0.36162,1,-0.81464,0.73197,14,5.8571,6.0222,1,0,0,0.89976,0.78794,0.85866,NaN,0.34939,0.93405,0.72968,NaN
22,-2.62,1.9504,14,-2.9607,0.52875,13,4.2317,0.018303,14,2.522,0.042347,0.76579,0.91384,0.8853,0.90495,0.43621,0.29774,0.60637,0.65737
1,-3.9098,113.15,25,-0.72469,20.401,12,7.7942,0.062972,14,6.6557,0.2246,0.40058,0.089935,0.88661,0.90875,0.21218,0.71424,0.57382,0.63599
1,-3.4302,84.301,1,-0.59048,30.134,13,7.4991,0.22694,14,4.75,4.934,0.49026,0.017715,0.88772,0.90819,0.20486,0.60775,0.59352,0.66275
13,-3.2737,0.063063,5,-1.3322,0.19914,15,4.2365,0.15727,1,0,0,0.79503,0.82508,0.8789,NaN,0.55465,0.63343,0.68067,NaN
20,-4.0674,4.0509,1,-0.45227,0.15117,14,5.7926,5.9476,1,0,0,0.83382,0.69516,0.85278,NaN,0.37548,1.4406,0.74769,NaN
15,-5.5015,5.2291,11,-2.0261,0.35985,16,6.1684,0.25986,1,0,0,0.8661,0.84986,0.88683,NaN,0.40182,0.45644,0.68929,NaN
14,-4.6182,0.3224,1,-1.256,0.86264,15,4.6979,4.8554,18,1.9966,0.070774,0.90933,0.42883,0.87855,0.81913,0.33024,1.6405,0.706,1.3059
6,-4.7658,51.343,5,-2.8137,10.115,14,6.0034,0.31747,17,4.2229,0.2369,0.76176,0.75289,0.87073,0.8277,0.25942,0.47184,0.66785,1.1403
5,-2.9986,0.2415,7,-2.1558,0.15449,14,5.8122,0.03347,15,3.7544,4.0047,0.91659,0.91354,0.89161,0.90842,0.44968,0.39606,0.61616,0.71013
10,-2.2505,0.2412,6,-1.2996,0.13499,15,4.0356,0.1594,16,2.2987,0.090447,0.83581,0.87223,0.89205,0.91501,0.53749,0.5101,0.63718,0.71647
15,-6.2414,0.61559,12,-4.1219,0.3179,15,5.6238,5.7362,17,3.7262,0.22743,0.91853,0.94089,0.90047,0.90515,0.29921,0.26509,0.6352,0.80466
25,-1.0336,47.992,1,-0.011185,0.0081302,11,6.202,6.1616,1,0,0,0.28433,0.27687,0.85234,NaN,0.30843,4.726,0.65085,NaN
6,-3.6275,3.4468,8,-2.7557,0.31931,14,5.4274,0.06929,14,3.5593,3.6078,0.76538,0.92695,0.88269,0.87933,0.67653,0.34497,0.64239,0.78407
16,-3.318,3.3265,3,-1.0051,0.1074,14,5.7666,0.13206,1,0,0,0.74336,0.79875,0.86409,NaN,0.57539,0.75996,0.69593,NaN
5,-1.7552,1.7363,1,-0.064145,0.06662,14,6.3936,0.19268,1,0,0,0.86477,0.45609,0.8507,NaN,0.60643,2.7844,0.73293,NaN
6,-3.387,26.818,1,-0.62818,5.6175,13,4.4342,0.25351,16,2.9045,0.30072,0.73296,0.24573,0.88669,0.9123,0.34159,0.80576,0.59083,0.68855
6,-3.7768,2.4216,7,-3.0684,0.0044203,14,5.2679,0.14039,14,4.0002,4.1743,0.81337,0.93879,0.88561,0.8613,0.61704,0.33257,0.62967,0.83407
1,-2.0767,56.954,5,-1.8712,19.414,13,6.1021,6.3236,15,4.3592,0.23059,0.37622,0.5999,0.89255,0.87988,0.23447,0.37582,0.59073,0.79137
1,-3.6306,114.99,1,-4.9845,80.107,12,9.0654,0.0037619,12,7.478,7.3696,0.46294,0.75794,0.88258,0.88299,0.17212,0.16407,0.58668,0.66897
7,-3.1686,3.1151,1,-0.93114,0.88959,14,5.9193,0.073026,1,0,0,0.82096,0.7872,0.85096,NaN,0.65577,0.92012,0.73757,NaN
14,-5.1363,0.27465,10,-1.5492,0.38174,15,5.1941,0.22723,1,0,0,0.91442,0.85129,0.85691,NaN,0.3205,0.4672,0.74697,NaN
12,-5.0066,0.24148,6,-1.7323,0.1473,14,5.5251,5.6246,1,0,0,0.85264,0.83544,0.86288,NaN,0.47009,0.5935,0.71987,NaN
13,-3.4353,2.7435,13,-1.373,1.3397,15,4.28,0.12119,1,0,0,0.79711,0.86513,0.87186,NaN,0.50706,0.4074,0.70591,NaN
6,-3.0219,1.7994,10,-1.5099,1.3595,15,5.4915,0.25122,15,2.7225,0.0357,0.74558,0.8194,0.88467,0.84266,0.75854,0.55089,0.6594,0.95352
11,-4.0761,0.47636,1,-0.85364,0.70372,14,3.9938,4.1173,1,0,0,0.88089,0.78076,0.85955,NaN,0.42831,0.97619,0.72622,NaN
20,-4.3115,2.3397,20,-2.5152,1.8779,13,6.2332,0.21363,13,4.5826,4.7641,0.85654,0.68642,0.87064,0.87437,0.33072,0.52342,0.64235,0.72994
25,-0.49945,96.19,1,-1.154,73.04,13,7.7031,8.0378,13,6.7346,6.7549,0.1745,0.19677,0.88903,0.88599,0.12994,0.1704,0.60002,0.70379
12,-5.1877,0.96179,5,-1.3275,0.12902,14,5.4267,5.6151,1,0,0,0.89534,0.8362,0.86234,NaN,0.38038,0.61513,0.71674,NaN
9,-2.7879,2.486,9,-1.9899,0.18072,14,2.9326,3.0736,16,2.5827,0.10503,0.81833,0.92153,0.89126,0.83101,0.53214,0.34603,0.62331,1.0588
20,-3.2626,2.8678,11,-2.5867,1.6522,16,4.7247,0.13838,16,2.3319,0.041316,0.7563,0.87821,0.85186,0.91822,0.48136,0.38354,0.81038,0.71571
5,-1.9703,0.38682,1,-1.0477,0.18643,14,3.9649,4.1724,1,0,0,0.72522,0.84539,0.8555,NaN,0.89543,0.69783,0.73216,NaN
1,-1.6919,80.273,25,-0.65817,17.974,13,7.0106,7.3855,14,5.186,5.3392,0.33699,0.15362,0.89364,0.89155,0.15406,0.53548,0.5839,0.73106
8,-4.3662,50.679,11,-3.9603,26.184,14,7.0798,7.1557,16,6.7384,0.33329,0.72299,0.93084,0.90136,0.90751,0.28305,0.16832,0.59913,0.74362
3,-4.5609,69.958,10,-1.4972,0.31049,12,5.4523,0.36891,1,0,0,0.60908,0.84002,0.8569,NaN,0.26263,0.49023,0.64341,NaN
12,-3.3084,2.8583,1,-0.80701,0.17492,14,4.3556,0.045655,1,0,0,0.80385,0.81151,0.86429,NaN,0.50901,0.77766,0.6989,NaN
13,-2.9594,0.52927,7,-2.3829,0.38536,15,2.8169,2.8705,18,1.7101,0.041893,0.68422,0.88726,0.89587,0.87137,0.72911,0.4522,0.65167,1.0846
1,-2.3827,84.375,3,-1.1428,0.10454,11,7.1428,0.1157,1,0,0,0.21697,0.83762,0.84646,NaN,0.27401,0.66906,0.65184,NaN
5,-2.4182,1.795,4,-2.2466,0.38244,14,6.2832,0.284,14,4.4059,4.5307,0.8193,0.91517,0.88193,0.87231,0.61339,0.4346,0.63617,0.80254
11,-3.1895,0.28395,1,-0.59259,0.069613,15,5.636,0.26383,1,0,0,0.77826,0.80129,0.87021,NaN,0.62396,0.82717,0.70493,NaN
11,-5.4122,1.913,14,-4.4578,0.50222,15,7.4028,0.12399,14,3.5714,3.583,0.8849,0.92925,0.9036,0.88953,0.40778,0.26925,0.60475,0.75065
1,-0.57815,24.145,1,-0.056215,0.050404,12,7.9943,0.086382,1,0,0,0.21546,0.43898,0.85509,NaN,0.23619,3.061,0.65994,NaN
16,-4.8441,0.72832,4,-1.406,0.24696,14,6.6838,0.1908,1,0,0,0.88379,0.83505,0.85644,NaN,0.34951,0.63371,0.71675,NaN
4,-4.0204,0.39351,1,-0.78881,0.54739,14,7.2334,0.16826,1,0,0,0.80978,0.77035,0.84791,NaN,0.75233,1.0486,0.74304,NaN
9,-4.0526,0.85652,12,-3.1943,0.30621,14,4.7558,4.8157,14,2.988,3.0111,0.90027,0.96165,0.88972,0.871,0.41357,0.21077,0.63713,0.81751
1,-3.8763,81.627,1,-0.778,31.748,12,5.8858,0.24476,14,4.7816,0.036746,0.54532,0.078831,0.87256,0.90347,0.21027,0.43538,0.60668,0.6668
7,-2.7459,2.7767,10,-2.1249,2.0997,14,4.5415,4.7246,15,3.8154,0.051995,0.85286,0.92763,0.89796,0.90884,0.5804,0.32412,0.60336,0.69858
2,-3.7061,0.52283,1,-0.51462,0.27162,14,7.9689,0.080847,1,0,0,0.86178,0.70904,0.8459,NaN,0.67367,1.3007,0.75291,NaN
14,-4.9142,0.20196,2,-1.0962,0.12673,15,4.3384,4.5428,1,0,0,0.89482,0.8232,0.86564,NaN,0.35962,0.73431,0.74348,NaN
1,-1.5384,102.91,1,-2.2513,63.417,12,8.0872,8.3106,13,7.3168,7.689,0.18271,0.46168,0.8837,0.89574,0.16766,0.19283,0.58916,0.65327
1,-1.42,95.574,1,-0.71676,0.48407,13,8.1017,0.2941,1,0,0,0.092649,0.74549,0.86379,NaN,0.24663,1.129,0.66125,NaN
23,-3.8882,1.6142,5,-2.3803,2.0008,12,4.4081,4.3495,18,3.9497,0.14175,0.76619,0.71908,0.87113,0.65132,0.40109,0.75795,0.63258,2.0322
14,-4.6934,1.5924,13,-2.5411,0.59033,15,4.3773,0.059448,16,3.3113,0.1288,0.91669,0.8855,0.8998,0.85674,0.30674,0.36024,0.61879,0.96171
4,-2.7865,0.32195,1,-0.69973,0.54772,14,7.7733,0.24679,1,0,0,0.7921,0.7525,0.85042,NaN,0.79195,1.0704,0.73325,NaN
2,-5.2486,63.694,3,-1.6851,0.2842,14,7.5409,0.37418,1,0,0,0.70742,0.84131,0.85888,NaN,0.2447,0.64798,0.70352,NaN
9,-2.622,1.9922,1,-1.2122,1.2328,14,2.8102,2.9474,17,2.409,0.12122,0.80169,0.7821,0.88925,0.7731,0.5718,0.91716,0.62956,1.3627
4,-2.8363,0.20742,4,-2.2234,0.42061,14,6.4339,6.8161,15,5.0086,0.12465,0.87585,0.93323,0.87524,0.90184,0.58783,0.38029,0.67072,0.72156
1,-4.4509,64.567,10,-4.0342,29.746,13,7.6722,8.1488,14,4.8355,4.9718,0.69182,0.94877,0.87999,0.8907,0.21119,0.13684,0.62317,0.73487
21,-3.3178,3.1332,1,-0.12339,0.01434,13,4.8255,4.9581,1,0,0,0.82034,0.58507,0.85412,NaN,0.37951,1.9924,0.70579,NaN
