Uwindow,SHGC,Ropaque,Qinfil,Qventilation,Qcasual,Fafterhours,Mset up/down,"Tsa,clg","Tsa,htg","Tsa,reset","Tafterhours,htg","Tafterhours,clg","Fvav,min-sp","Shtg,summer"
0.11906298627853423,-0.11387369319677335,0.29283089628219555,0.3567898688697824,-0.22707151927948035,1.7709238777160656,0.17763375192880626,0.025957887740805746,0.8461762351989758,-0.4757529029846198,0.10855467081069946,-0.13333275885105145,-0.06614386682510362,-0.17107868287682504,0.5647742602229119
0.5658682854652397,-0.09729745995521531,-1.2496817201614412,0.4433522451138496,-0.1306158630895617,-0.26106282997131386,-0.19734163600206345,-0.14856650114059447,-0.3261398124694816,0.23608962249755763,-0.10217269710730761,0.06074336682796489,-0.0663636588096617,-0.17953371150374456,-0.04914515197277069
0.8752692387580874,-0.1785761426329616,0.6064745788574232,-0.07851367921829229,0.1736410146713258,-0.01383566474914467,0.2526314446687702,0.04955652117729187,0.14268272018432662,-2.219607475280764,-0.5095514844357968,-0.11259705486774432,0.06862089514732354,-0.21939075757980345,-0.3842258580029011
-0.48469484472274693,0.007955422282218958,0.6808236046791086,-0.36394974637985233,0.3659592432498925,-1.4564069854736328,0.055142590421438265,0.02360496461391449,-0.7306405296325681,-2.919935214996345,0.2826139113306999,-0.1441288158988949,-0.10199258823394794,-0.21381561160802845,0.5552056282758713
0.2093994400024412,0.16165849843740432,-1.7193472435951256,0.05914397409200687,-0.08644619445800798,-0.3272612857818593,-0.19623893938064574,-0.01714515813626349,0.9218155212402348,-3.3303270034790016,0.13365167140960693,0.04152924123764026,0.006141960000991737,0.013678557037115091,-0.4320160722732544
-0.35211809854507414,-0.03566390559196477,0.1490574121475221,0.1110509447598456,0.0901797920703887,-3.7701911544799778,0.4048107517361633,-0.16280954718589782,0.8687162475585936,1.8482377395629828,-0.45688599452376366,-0.012820933885574376,0.08110182881355275,0.2312968356299402,-0.26806671157479284
0.7713646277427685,0.03557885487079622,-0.0014468021392822904,-0.389637801713944,-0.16033199129879494,-0.3018702774047864,0.21791947229504585,-0.013840538673102856,0.2841105499267571,4.079821735382073,-0.1492915517091751,0.07004475741863239,-0.01338985099792474,-0.0011398365375399689,0.05107682704925537
-0.8470120610237133,0.08291169529438007,-0.7754326313972474,-0.10086788736104964,0.16728809351921053,-0.8211941979408265,-0.3025319847464567,0.08586137652397156,0.9722248535156254,1.481283527374263,0.13373477578163148,-0.09950866362094883,-0.08459294672012357,-0.03856221690654757,0.5110164093971252
0.5740286041259774,0.18011676459789297,1.5849535850524907,0.21513957337141068,-0.122975660073757,-3.2410669963836756,0.08253796533346167,0.03984534323215485,-1.7277347621917707,1.1278782081604044,0.18000943839550018,-0.11122011016845684,0.10042477231025669,0.003106200032234201,0.45861550465226175
-1.0606876456260705,-0.09049314486742009,1.4946070019721978,0.375946868674756,-0.03906091141700756,-1.2842668295860313,0.11656014898419395,0.0073727560043334965,1.213272321701047,1.7055318679809537,-0.33454873082228004,0.08886591587066654,0.04242505822181702,0.1049249074053762,0.21883950352668763
