Uwindow,SHGC,Ropaque,Qinfil,Qventilation,Qcasual,Fafterhours,Mset up/down,"Tsa,clg","Tsa,htg","Tsa,reset","Tafterhours,htg","Tafterhours,clg","Fvav,min-sp","Shtg,summer"
0.013080036544799807,-0.09456173404932007,0.2198231052398679,0.3430447048926362,-0.15145038046836842,2.958242441177369,0.17994659781455996,0.045985002629458906,0.5671339817047114,-1.070583168029787,0.13675593256950377,-0.13525425285816203,-0.07524193172454817,-0.14326465848803493,0.5428658540546895
0.5282955964088432,-0.07832193952321995,-1.0690686172485377,0.36797158004999153,-0.3323611913967127,0.058508226394652925,-0.09209882277250295,-0.046081718206405636,0.11871511459350671,1.0212165946960465,-0.23889914663508535,0.07831562673091899,-0.04035147657394398,-0.136267763655186,0.03780635207891464
0.8221457598686223,-0.14102079852819466,0.6108728365898145,-0.10969386519193654,0.1696265440940859,3.0376484718322745,0.4237890103816984,0.10664364516735077,-0.05079360389709429,-2.634771507263186,-0.6293247863650322,-0.08364351931095132,0.11419655501842492,-0.16190623720407524,-0.3807886715233326
-0.6173973312377917,0.008711399018764521,0.5020494767189033,-0.3477124257779121,0.24091297574043216,-2.1020187961578336,0.022565598356723834,-0.03423880100250244,-1.1623721542358396,-3.2704340057373122,0.12985425412654877,-0.15927131212711299,-0.15339367051124594,-0.2251967492771149,0.4966377854347229
0.163030981731415,0.19067049631595573,-1.6641001894950886,0.05930793991327301,-0.10778324346542358,0.847425489425659,-0.21564385107755663,-0.03683914730325341,1.2097514839172379,-3.149531276702879,0.2157254433631897,0.043422226939201274,0.008130913352966224,0.006626258997917169,-0.464895104765892
-0.3539530036926268,-0.03388571187973026,0.07280276775360121,0.1293549625420569,0.13714039030075034,-5.061120834350579,0.3909702391028397,-0.05667117595672608,0.8377141456604005,1.3546177444457967,-0.21004420414566993,-0.026632292695045558,0.07330395817756642,0.21772976854324347,-0.18200397916138172
0.8545330175399798,0.04945707310438166,0.15057427930831946,-0.2765406144332889,-0.23168047955512974,0.4184427185058581,0.11224047182798405,0.009496767525561153,0.5761912765502919,4.114822860717767,-0.138023567404598,0.06406344085216513,-0.017505496883392268,-0.044312616105079784,0.09399804830551148
-0.9419527067184461,0.10587937330484393,-0.8467348569869999,-0.06724388651371019,0.26654537792205785,-0.9372282598495475,-0.327505742758513,0.03130034446716309,0.8369828681945798,1.0895387611389122,0.19067236304283142,-0.10757304569721227,-0.0994883286476138,-0.02504281610131266,0.5291820664703846
0.6357363129615795,0.1791884294080736,1.6717800907135014,0.200466358816624,-0.18784175853729257,-4.524270855712901,0.07683773950338355,0.010787423849105835,-1.5344196186065657,1.4065515518188505,0.09882513403892518,-0.09588024746417981,0.10916935663223239,0.02440424226999279,0.45157174408435824
-1.2329299962043787,-0.08351835268497453,1.3661949650764453,0.3753100657629975,-0.16345038342475904,-3.05470949420929,0.09213124641776084,0.06406599462032318,0.880471609115598,1.1850387992858868,-0.4458084189891815,0.0745396086931229,0.017137967681884768,0.1243252326738832,-0.011552582383155824
