OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
1,-2.6001,131.72,1,-4.4587,86.113,12,8.8602,8.9059,13,8.227,8.5278,0.3597,0.65353,0.88672,0.89788,0.13777,0.18103,0.58449,0.65043
24,-2.8075,1.2587,12,-1.7004,2.2629,12,4.5792,0.13068,13,2.9767,3.1544,0.71427,0.7868,0.87822,0.82,0.44028,0.48336,0.59361,0.89319
22,-2.0865,0.47824,3,-1.2953,0.097772,14,9.5811,0.13447,1,0,0,0.65151,0.82158,0.85579,NaN,0.55871,0.71087,0.72295,NaN
4,-2.8865,81.496,4,-1.3505,0.065322,12,6.9026,0.46832,1,0,0,0.50528,0.87078,0.85587,NaN,0.2021,0.56455,0.64608,NaN
22,-3.3723,2.9086,10,-2.8251,0.67685,14,7.1674,7.6243,1,0,0,0.74454,0.86257,0.85325,NaN,0.45861,0.44656,0.73551,NaN
8,-5.3429,8.1913,6,-2.1151,0.18228,14,6.8662,7.167,1,0,0,0.73495,0.87824,0.85046,NaN,0.63951,0.49783,0.74951,NaN
6,-4.0221,1.3312,5,-1.9394,0.39284,14,5.755,5.9106,1,0,0,0.83927,0.88227,0.86204,NaN,0.59614,0.49741,0.71982,NaN
6,-3.6663,52.464,13,-3.4796,12.096,14,6.7591,6.979,18,4.7465,0.28221,0.58971,0.89587,0.89596,0.76376,0.31628,0.25687,0.61183,1.495
24,-2.3891,2.594,18,-2.3768,3.4726,12,6.2867,0.38795,11,4.5875,4.5778,0.58953,0.82895,0.86213,0.85196,0.56093,0.34105,0.63081,0.71376
21,-3.9256,2.62,15,-3.4351,2.4765,13,4.6722,4.7809,14,4.0771,4.1681,0.75939,0.91687,0.88338,0.86661,0.43455,0.26794,0.62142,0.82599
4,-2.9187,46.729,11,-2.3035,0.62914,14,5.7315,6.0203,1,0,0,0.57019,0.87704,0.86551,NaN,0.28476,0.40207,0.70278,NaN
13,-3.8444,1.4748,16,-2.9494,0.51948,15,4.7053,4.8138,19,2.1917,0.13385,0.7644,0.94947,0.86291,0.71595,0.58278,0.20675,0.76047,1.8255
9,-4.1993,2.3961,10,-2.9568,0.34585,15,5.8072,0.31915,16,2.8492,0.022406,0.74905,0.94116,0.88777,0.83035,0.68307,0.28414,0.64652,1.094
5,-2.116,86.738,1,-1.5202,37.964,13,9.1736,0.53032,14,6.6042,0.053093,0.41102,0.12963,0.89045,0.8456,0.18327,0.51511,0.5796,0.87151
14,-4.9842,4.7159,6,-1.6452,0.15402,15,4.6051,4.7946,1,0,0,0.84219,0.85766,0.8956,NaN,0.45991,0.54395,0.64604,NaN
7,-5.0876,58.759,8,-3.412,15.771,13,7.9781,8.4421,15,4.4929,0.095477,0.66223,0.82847,0.89282,0.77898,0.32212,0.33323,0.58545,1.1682
16,-2.1561,21.199,3,-1.1157,0.10177,12,6.5743,6.641,1,0,0,0.57832,0.84805,0.84845,NaN,0.44031,0.64328,0.69008,NaN
10,-6.2054,14.045,13,-5.7279,2.0826,14,8.1038,0.075945,14,5.5268,5.7837,0.72088,0.9024,0.89708,0.89349,0.5815,0.32513,0.59768,0.71633
23,-3.5766,2.4366,2,-1.0467,0.089797,14,8.2881,0.45172,1,0,0,0.71426,0.8418,0.85367,NaN,0.48042,0.69236,0.71713,NaN
12,-2.2152,67.544,8,-1.7952,0.10831,12,8.7697,0.33872,1,0,0,0.52195,0.86051,0.84102,NaN,0.23347,0.49893,0.69087,NaN
6,-3.035,0.72096,4,-3.5744,0.30736,14,8.4548,8.9113,15,4.9726,5.1498,0.64656,0.87793,0.88778,0.91857,1.0249,0.54201,0.63296,0.68112
8,-5.6776,5.6965,1,-1.1369,0.14264,14,7.7208,8.1663,1,0,0,0.77469,0.84495,0.85503,NaN,0.61746,0.70985,0.732,NaN
20,-3.4863,4.3974,6,-2.2621,0.057061,13,6.1945,6.2466,1,0,0,0.48492,0.83834,0.85959,NaN,0.79375,0.59362,0.69481,NaN
15,-3.2029,3.2557,8,-2.872,0.2257,14,7.1092,0.19786,1,0,0,0.52634,0.86839,0.86466,NaN,0.9634,0.4811,0.6928,NaN
10,-6.4163,4.9417,13,-6.0453,1.8644,15,8.6391,0.48671,14,4.3714,4.3751,0.79671,0.92629,0.89427,0.89735,0.56119,0.28043,0.62484,0.7215
1,-1.7781,90.229,4,-2.1858,0.55427,13,9.1384,9.6117,1,0,0,0.14801,0.85196,0.86361,NaN,0.24735,0.58467,0.673,NaN
7,-3.8661,3.351,7,-2.8767,2.8897,15,6.2895,0.28514,15,3.8353,0.13722,0.72222,0.92219,0.90148,0.90821,0.74586,0.3805,0.60385,0.68962
15,-5.3548,5.4272,12,-2.6616,2.4543,15,5.2302,0.18811,19,4.1001,0.24376,0.86753,0.88679,0.88101,0.7113,0.36083,0.38573,0.67427,1.8515
10,-3.3566,1.2576,10,-2.1497,0.42954,15,4.9158,0.14953,1,0,0,0.75509,0.87767,0.8817,NaN,0.66604,0.4198,0.67382,NaN
20,-5.357,2.6475,9,-2.3786,2.1893,14,4.116,4.2864,19,4.1087,0.21489,0.87563,0.70312,0.88147,0.70972,0.30557,0.6908,0.65608,1.8818
14,-6.2614,3.8978,10,-3.988,0.41676,15,5.9996,0.0056302,16,4.1029,0.2278,0.7997,0.89858,0.91948,0.87836,0.49514,0.38238,0.55208,0.86209
8,-4.4175,0.97987,8,-1.6552,0.31901,14,6.2762,6.3446,1,0,0,0.79501,0.88149,0.86432,NaN,0.65383,0.44542,0.7175,NaN
10,-3.3912,5.1447,9,-1.4648,0.39355,14,6.001,6.2704,1,0,0,0.70779,0.83104,0.87884,NaN,0.65224,0.52177,0.66339,NaN
22,-4.1143,3.9605,3,-1.8086,0.24301,13,7.1017,0.22514,1,0,0,0.79324,0.8583,0.85377,NaN,0.39723,0.61115,0.69029,NaN
8,-5.6129,39.532,10,-3.2562,10.478,13,7.086,7.3705,15,3.8624,0.026392,0.72667,0.84596,0.89174,0.80613,0.37823,0.34704,0.59244,1.0874
9,-4.087,2.7822,8,-2.8318,0.50742,14,5.6697,5.7406,15,3.3254,3.4942,0.71217,0.91764,0.90337,0.90561,0.73886,0.36468,0.59191,0.73044
1,-3.57,100.05,8,-2.0252,0.37004,14,9.1006,0.089493,1,0,0,0.37426,0.87887,0.86891,NaN,0.2309,0.45168,0.68525,NaN
18,-3.2119,0.75291,9,-2.309,1.2312,14,3.605,0.063391,16,2.144,0.10696,0.84989,0.92111,0.8939,0.88927,0.37396,0.32692,0.60586,0.82161
10,-6.0149,2.1723,12,-6.0175,0.97188,15,8.65,0.32262,15,4.0673,0.05346,0.76163,0.92606,0.89384,0.92518,0.65544,0.29608,0.6319,0.62752
6,-3.6404,126.44,8,-2.6018,0.035357,13,12.151,0.66558,1,0,0,0.42277,0.84337,0.86261,NaN,0.21568,0.53786,0.66017,NaN
23,-3.3299,1.1248,5,-2.1656,0.36372,12,6.3337,0.019262,1,0,0,0.70616,0.84432,0.84799,NaN,0.4705,0.58862,0.68044,NaN
10,-4.8933,6.0574,13,-4.2915,5.0195,14,6.2125,6.389,14,4.2648,4.4562,0.81901,0.91474,0.90093,0.90431,0.4931,0.27925,0.59636,0.67555
7,-4.3366,0.23139,10,-3.0489,3.0857,14,6.9955,0.035528,15,5.1071,5.3824,0.9177,0.91485,0.89339,0.90724,0.41251,0.35295,0.61065,0.72179
7,-4.1255,85.321,7,-2.2161,0.10383,12,7.0068,7.3599,1,0,0,0.53272,0.86828,0.86505,NaN,0.27533,0.50349,0.63701,NaN
11,-3.6208,1.4136,9,-1.6367,0.3733,15,5.879,6.1132,1,0,0,0.74717,0.86786,0.86312,NaN,0.65472,0.45404,0.754,NaN
25,-4.6317,9.8877,22,-3.8554,1.5884,13,6.7149,0.29344,12,4.7927,4.7788,0.733,0.77765,0.87877,0.86704,0.37039,0.36206,0.61685,0.71598
19,-3.4291,4.6201,5,-1.8923,0.27021,14,8.4656,0.14752,1,0,0,0.49447,0.85693,0.85366,NaN,0.80084,0.56286,0.72816,NaN
12,-3.7283,1.6008,8,-2.7918,0.056843,15,3.664,3.8562,16,2.0684,0.027853,0.69925,0.92982,0.90173,0.91118,0.70933,0.34252,0.62145,0.75171
12,-5.102,11.359,12,-3.2243,0.67561,14,6.4018,6.6396,15,3.9002,3.9985,0.6764,0.90923,0.90167,0.81633,0.6207,0.32933,0.59182,1.0935
25,-3.2222,4.8046,22,-3.332,0.06782,13,5.1058,5.4167,12,3.237,3.1939,0.74109,0.85682,0.88872,0.88207,0.37447,0.28318,0.59737,0.67159
1,-4.8118,62.631,4,-5.358,32.337,14,10.692,0.18105,15,7.6492,0.085802,0.6007,0.91159,0.88886,0.89362,0.28198,0.19765,0.622,0.76248
13,-6.7663,9.0948,6,-1.9216,0.10556,14,7.7543,7.8675,1,0,0,0.74392,0.83066,0.87798,NaN,0.55845,0.60707,0.67411,NaN
21,-3.7734,9.1779,5,-1.0793,0.21651,12,6.5234,0.053934,1,0,0,0.76629,0.83927,0.84109,NaN,0.38285,0.59612,0.69738,NaN
16,-4.3431,0.03415,9,-2.1445,0.31327,13,5.8656,5.9987,1,0,0,0.82485,0.85182,0.86234,NaN,0.4499,0.4908,0.68346,NaN
24,-5.5482,4.1143,14,-3.4198,1.4082,13,6.0717,6.1705,15,3.9455,0.15064,0.78362,0.80156,0.8987,0.7886,0.38118,0.47196,0.5756,1.1211
11,-5.6897,2.0208,4,-1.848,0.24022,14,7.0844,0.025529,1,0,0,0.86805,0.89608,0.86417,NaN,0.44073,0.49032,0.70125,NaN
8,-4.9032,3.1667,13,-4.1632,1.9368,14,6.3982,6.484,15,3.5541,3.7492,0.73316,0.87232,0.86978,0.84801,0.7276,0.37442,0.70002,0.95496
25,-4.1859,19.524,24,-3.4654,0.92728,12,6.8749,6.8745,12,4.9133,4.8753,0.71134,0.64777,0.87209,0.90464,0.34807,0.46042,0.6273,0.59488
13,-5.8845,1.7037,4,-1.3468,0.26412,14,6.1364,6.479,1,0,0,0.85294,0.88958,0.86835,NaN,0.44031,0.50016,0.6927,NaN
10,-4.133,8.1908,9,-2.8057,0.42782,14,5.7131,6.0381,1,0,0,0.53309,0.85378,0.87606,NaN,0.90159,0.48657,0.66887,NaN
14,-2.6506,51.943,5,-2.1103,0.14322,13,8.5355,8.9906,1,0,0,0.4665,0.84181,0.85293,NaN,0.37068,0.60598,0.70283,NaN
11,-2.7494,37.8,9,-2.4544,0.2182,14,6.4639,6.6321,1,0,0,0.46086,0.87893,0.86841,NaN,0.45993,0.44023,0.7007,NaN
10,-5.6084,3.2038,10,-2.7335,0.33483,14,6.7774,6.8085,1,0,0,0.80866,0.84949,0.87684,NaN,0.55437,0.47799,0.68042,NaN
22,-5.6443,1.2475,17,-6.1341,1.8773,14,4.8461,4.938,14,3.7322,3.9283,0.86624,0.91453,0.89267,0.88007,0.30034,0.25985,0.62594,0.76313
16,-5.9762,10.417,14,-4.2196,0.41242,14,4.5423,4.6837,17,4.3015,0.034983,0.84316,0.94671,0.89119,0.78635,0.3637,0.23185,0.62772,1.3756
11,-5.5522,0.24357,9,-2.1523,0.32424,14,6.2924,6.3503,1,0,0,0.87656,0.88638,0.8542,NaN,0.44121,0.42106,0.74868,NaN
18,-3.9724,0.67589,1,-0.50491,0.28964,12,9.5133,9.506,1,0,0,0.76503,0.75519,0.84436,NaN,0.49565,1.1381,0.70338,NaN
9,-6.8544,0.33278,2,-2.1804,0.48943,14,9.1665,9.4578,1,0,0,0.79997,0.84446,0.86095,NaN,0.63663,0.66095,0.72175,NaN
20,-3.3164,3.3572,13,-1.915,1.7856,13,5.9423,0.18472,13,3.1525,3.2398,0.66017,0.7555,0.89323,0.8991,0.60277,0.53206,0.57681,0.64902
25,-2.269,3.0883,1,-1.0127,0.18842,13,9.2287,9.4629,1,0,0,0.64588,0.80982,0.84478,NaN,0.47221,0.78892,0.73257,NaN
8,-5.6634,2.6911,3,-1.3929,0.22686,14,9.1539,0.1411,1,0,0,0.84434,0.84287,0.85036,NaN,0.5314,0.64506,0.73839,NaN
22,-2.3915,8.2628,9,-1.67,4.4015,12,5.0274,4.9589,15,4.8019,0.26665,0.49546,0.82743,0.86496,0.78681,0.64117,0.39993,0.64991,1.1127
6,-5.151,66.607,5,-1.5675,0.26943,13,7.6569,0.14497,1,0,0,0.65602,0.86419,0.87172,NaN,0.29561,0.54301,0.64281,NaN
6,-5.981,0.10112,3,-2.1854,0.42523,14,9.5877,10.135,1,0,0,0.81836,0.82947,0.85294,NaN,0.68146,0.67239,0.73832,NaN
5,-2.8146,2.8525,1,-0.73673,0.63294,14,10.132,0.19916,1,0,0,0.8705,0.82332,0.8531,NaN,0.58849,0.84421,0.72913,NaN
24,-6.0252,0.90034,17,-2.8676,0.38963,15,8.0599,0.38408,15,3.1989,0.062452,0.75199,0.75529,0.84551,0.88512,0.40655,0.49029,0.77995,0.79114
3,-3.412,79.38,11,-1.6472,0.2754,13,7.6755,0.33782,1,0,0,0.48744,0.86519,0.86767,NaN,0.23753,0.42919,0.64852,NaN
3,-2.7923,56.851,6,-2.5,28.246,12,9.8003,10.035,12,5.8519,6.0019,0.42245,0.8067,0.88074,0.88401,0.30348,0.21708,0.5983,0.65413
12,-6.73,3.3524,4,-1.7657,0.25761,15,7.7266,0.20089,1,0,0,0.82175,0.87614,0.86608,NaN,0.49981,0.53951,0.72487,NaN
1,-2.32,77.986,1,-1.9823,46.572,12,9.0036,9.0994,14,8.5304,0.44986,0.49785,0.50651,0.87783,0.90342,0.15197,0.20706,0.60902,0.64858
7,-4.0383,0.72188,10,-3.2636,3.306,14,5.4913,5.6038,16,3.6512,0.035495,0.80852,0.92608,0.88465,0.91575,0.65565,0.3268,0.65142,0.73283
24,-2.5666,1.9658,2,-0.88343,0.078343,13,7.0754,0.094294,1,0,0,0.77108,0.83102,0.84119,NaN,0.3947,0.71964,0.72957,NaN
15,-5.0326,2.4299,10,-1.8692,0.10004,15,4.8107,0.0371,1,0,0,0.89203,0.88917,0.87339,NaN,0.33708,0.40448,0.70802,NaN
10,-5.8643,1.2561,14,-4.2822,0.38968,15,7.3974,0.27894,15,2.9894,3.1642,0.85189,0.96599,0.88221,0.91352,0.49828,0.18348,0.66984,0.69225
23,-3.2637,2.6678,9,-2.7186,0.6648,13,6.6575,7.067,1,0,0,0.69445,0.85774,0.84085,NaN,0.49974,0.47282,0.7343,NaN
4,-2.2894,25.778,8,-2.9816,20.707,14,7.3161,0.068389,15,4.8079,5.1335,0.47912,0.85799,0.8738,0.89028,0.4473,0.24659,0.67062,0.78454
10,-6.3543,1.4308,3,-2.1685,0.086291,14,7.5292,7.5819,1,0,0,0.78171,0.84452,0.87298,NaN,0.63054,0.6602,0.69185,NaN
12,-5.1155,16.161,11,-3.3056,0.38302,14,6.5231,0.1937,15,4.4476,4.6951,0.69782,0.92308,0.89484,0.85251,0.54257,0.31577,0.59985,0.9377
11,-3.0989,18.64,12,-2.7691,3.1525,15,5.2585,0.22867,18,2.229,0.072635,0.66726,0.92631,0.86748,0.78324,0.46934,0.26689,0.71456,1.468
13,-6.0672,0.10578,1,-1.202,0.21942,14,6.5788,6.6425,1,0,0,0.90836,0.87741,0.86278,NaN,0.34703,0.60912,0.72255,NaN
11,-7.2938,0.85494,5,-2.7174,0.61417,14,6.6957,6.8955,1,0,0,0.9139,0.87918,0.862,NaN,0.35751,0.50251,0.71915,NaN
5,-3.7414,3.943,3,-1.6976,0.15333,14,7.8817,0.14711,1,0,0,0.67812,0.8523,0.85306,NaN,0.85027,0.63278,0.72954,NaN
13,-5.4606,4.6851,14,-4.1756,3.5155,14,7.1847,7.2884,14,4.6419,4.6649,0.77063,0.81938,0.90385,0.91295,0.545,0.47152,0.58981,0.65705
4,-4.6223,56.124,4,-2.1038,13.695,13,8.7547,8.934,15,4.6385,0.35252,0.58214,0.58418,0.87752,0.90525,0.3438,0.51244,0.63958,0.68129
6,-3.7333,38.895,10,-2.838,19.96,14,6.5954,0.37588,15,5.2846,0.1599,0.66334,0.85826,0.89919,0.91451,0.33805,0.24484,0.57939,0.666
8,-3.6214,77.65,7,-2.2029,0.27164,13,9.1482,0.42742,1,0,0,0.51205,0.8535,0.86077,NaN,0.28669,0.52886,0.66724,NaN
1,-5.3314,99.357,8,-2.6895,0.18221,12,11.179,11.242,1,0,0,0.44243,0.84663,0.86464,NaN,0.28744,0.52684,0.64694,NaN
14,-7.6074,3.3915,11,-4.3396,0.95482,15,5.1168,5.4075,18,4.3922,0.20123,0.91949,0.9268,0.88663,0.78206,0.29789,0.30367,0.67184,1.446
9,-6.4393,0.80383,5,-2.2248,0.58406,14,8.1444,8.3617,1,0,0,0.83755,0.86459,0.85697,NaN,0.55432,0.53273,0.7352,NaN
25,-2.1821,15.355,14,-2.146,11.154,13,7.0007,7.3543,16,5.4584,0.29389,0.31386,0.76939,0.86848,0.71753,0.73254,0.35898,0.65931,1.4557
13,-2.704,45.359,9,-2.9686,27.802,12,8.9512,9.2113,12,6.8653,0.26131,0.44317,0.75345,0.87604,0.85674,0.42706,0.29616,0.61064,0.71574
14,-4.7847,4.4036,11,-2.0418,0.52712,14,4.4644,4.6529,1,0,0,0.84409,0.864,0.87121,NaN,0.41317,0.42678,0.68767,NaN
14,-6.0465,6.0173,12,-3.4242,0.040733,15,6.4261,0.013191,16,3.9662,0.042393,0.84117,0.88469,0.91314,0.84079,0.4148,0.3846,0.57508,1.0504
1,-3.5106,113.05,6,-4.4341,65.403,14,9.2802,9.7168,15,8.1748,8.564,0.48849,0.79759,0.89444,0.90667,0.16106,0.18529,0.61327,0.72757
1,-0.84339,137.9,1,-2.3079,75.163,13,9.1859,9.5447,14,8.047,8.3821,0.049311,0.37799,0.89133,0.90584,0.14612,0.20096,0.59391,0.67088
9,-4.5855,5.4306,11,-2.9497,0.67685,15,7.4889,0.21003,16,3.8025,0.16783,0.73004,0.94579,0.87724,0.82965,0.66089,0.25841,0.68891,1.0606
25,-3.4619,3.387,9,-2.0981,0.10859,13,6.2774,6.5368,1,0,0,0.74773,0.88925,0.84765,NaN,0.37773,0.42078,0.72053,NaN
17,-3.06,1.1875,5,-2.2828,0.35346,14,5.6405,5.9336,1,0,0,0.57151,0.84929,0.87046,NaN,0.78896,0.57893,0.68731,NaN
25,-3.8771,11.787,23,-3.6266,5.0955,11,5.3981,5.5219,12,5.1168,0.21229,0.78922,0.79713,0.85403,0.86608,0.30377,0.3099,0.6413,0.68724
3,-2.5481,64.967,4,-2.4549,24.691,13,6.6927,7.0579,16,5.3394,0.20404,0.5637,0.62993,0.88101,0.89631,0.18824,0.35226,0.62178,0.8004
17,-4.1029,1.9534,1,-1.6529,1.4777,12,8.6193,9.0725,1,0,0,0.77307,0.8248,0.83748,NaN,0.4901,0.83097,0.71,NaN
6,-3.6394,1.106,10,-2.3745,0.37176,14,6.7238,6.7837,15,2.6241,2.7809,0.65631,0.91724,0.86546,0.92696,0.99075,0.33962,0.71458,0.63097
7,-3.4428,55.981,8,-3.0578,24.588,14,8.9743,9.3945,15,6.0583,0.18352,0.54972,0.81262,0.89418,0.87937,0.32001,0.26916,0.61415,0.80674
5,-4.1771,0.46761,1,-1.6932,0.35528,14,6.9623,7.3032,1,0,0,0.7736,0.84141,0.85548,NaN,0.80105,0.70194,0.73319,NaN
12,-2.4327,0.78199,12,-1.6981,0.070616,13,3.7778,3.8246,1,0,0,0.67211,0.86421,0.85782,NaN,0.76486,0.42089,0.69894,NaN
13,-4.6391,0.33978,13,-3.8672,3.9756,15,6.4558,0.11201,16,4.5747,0.1446,0.80425,0.92266,0.91569,0.92924,0.53569,0.29716,0.56166,0.65332
7,-2.966,22.634,7,-2.0716,0.49893,13,7.6804,7.7279,1,0,0,0.43109,0.84557,0.83327,NaN,0.67225,0.53525,0.76961,NaN
7,-6.012,0.71047,4,-1.9918,0.33302,14,7.8327,8.3237,1,0,0,0.87335,0.87762,0.85819,NaN,0.51855,0.5334,0.72122,NaN
7,-3.7912,7.3732,10,-2.4847,0.58885,15,6.856,0.25144,1,0,0,0.46772,0.86159,0.87462,NaN,1.0983,0.44857,0.69442,NaN
19,-3.1547,2.7358,4,-2.3803,0.38186,12,7.9162,7.7865,1,0,0,0.51385,0.84469,0.83866,NaN,0.79661,0.61338,0.72206,NaN
9,-4.9082,11.364,8,-1.4297,0.077958,14,7.6559,0.11042,1,0,0,0.70364,0.8527,0.84123,NaN,0.61559,0.51551,0.76501,NaN
14,-5.5579,0.78139,14,-3.9364,3.8525,15,4.8701,5.1048,16,4.2603,0.17939,0.92557,0.9529,0.91465,0.91091,0.29442,0.22038,0.57618,0.73335
16,-5.5777,2.4832,8,-2.4197,0.5797,15,4.3278,0.1132,1,0,0,0.87727,0.88771,0.88175,NaN,0.35121,0.42907,0.67503,NaN
8,-2.7361,0.58003,8,-1.4169,0.25132,15,7.6618,0.31559,1,0,0,0.72227,0.86809,0.85475,NaN,0.79972,0.47463,0.75447,NaN
9,-2.9569,0.80832,9,-1.7046,0.46431,14,4.7238,4.791,1,0,0,0.83089,0.87059,0.87293,NaN,0.55551,0.44594,0.69003,NaN
21,-4.889,8.3698,15,-4.7319,1.0295,12,6.6301,0.19836,12,5.5974,0.34085,0.80097,0.91104,0.86402,0.87785,0.36059,0.29052,0.63212,0.64638
24,-2.8199,0.734,14,-1.7257,0.98106,14,3.653,0.16062,17,2.8715,0.14085,0.81853,0.81694,0.88477,0.73888,0.33125,0.44255,0.62778,1.4974
1,-1.8185,63.517,1,-2.2725,51.173,12,9.3479,9.7655,13,7.3756,7.5798,0.42439,0.6895,0.8753,0.89987,0.17012,0.1461,0.6098,0.64625
7,-3.3998,10.699,9,-1.9467,3.8954,14,6.9171,0.2606,15,4.4692,0.061349,0.52443,0.90573,0.88604,0.81336,0.84478,0.30224,0.62549,1.0566
1,-1.7624,18.178,1,-2.2833,12.599,13,8.1973,8.6507,14,6.3287,6.4928,0.44242,0.814,0.88843,0.90869,0.46703,0.3056,0.5994,0.66591
14,-5.8882,3.4605,11,-3.0432,0.18359,15,5.6766,0.085327,16,3.8744,0.090509,0.86458,0.86184,0.91008,0.84392,0.39289,0.4409,0.58247,1.026
25,-3.8658,0.7109,5,-1.3013,0.061335,13,6.3115,6.6116,1,0,0,0.72751,0.85019,0.86076,NaN,0.415,0.58921,0.68211,NaN
18,-5.015,4.908,8,-1.9799,0.06676,15,5.5365,0.0019301,1,0,0,0.84811,0.87351,0.87881,NaN,0.38511,0.47348,0.69301,NaN
3,-4.5538,1.0469,1,-1.1573,1.1331,14,8.2972,0.11473,1,0,0,0.8999,0.85781,0.85121,NaN,0.52442,0.71541,0.73638,NaN
6,-5.6812,1.3989,1,-0.33909,0.11094,14,10.999,0.3487,1,0,0,0.87858,0.69942,0.84522,NaN,0.51449,1.4299,0.74818,NaN
14,-6.6005,5.932,4,-2.3332,0.58401,15,7.1547,0.16959,1,0,0,0.90007,0.87416,0.86877,NaN,0.35574,0.53253,0.71723,NaN
9,-4.6551,2.5986,4,-1.1136,0.1393,14,6.375,6.5249,1,0,0,0.79835,0.85561,0.8719,NaN,0.59412,0.5921,0.69066,NaN
25,-2.976,0.16424,3,-1.3299,0.17172,11,5.7169,5.5729,1,0,0,0.76224,0.86839,0.81797,NaN,0.38136,0.58629,0.74148,NaN
12,-4.4605,0.1898,8,-2.0201,0.47079,15,5.9869,0.20577,1,0,0,0.83473,0.89927,0.86342,NaN,0.5035,0.40415,0.73026,NaN
25,-3.8751,0.53494,8,-2.7114,4.5254,13,4.3546,0.30144,16,3.2453,0.11499,0.76568,0.75946,0.87843,0.74416,0.37606,0.56059,0.61223,1.3833
8,-4.1798,33.694,3,-1.0077,0.16433,13,7.0491,7.4579,1,0,0,0.69256,0.85305,0.86394,NaN,0.38125,0.62007,0.67061,NaN
13,-7.2021,3.3408,9,-2.5671,0.1302,15,7.9304,0.338,1,0,0,0.8788,0.87111,0.87381,NaN,0.38652,0.45868,0.69502,NaN
