OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
25,-1.1232,0.26916,22,-0.75928,0.062615,12,3.5231,3.5988,12,2.6767,2.8088,0.68473,0.72777,0.86402,0.83992,0.45875,0.42213,0.64551,0.78039
14,-3.6124,1.1483,12,-1.9482,0.44014,14,2.8941,2.961,16,2.718,0.14557,0.893,0.88649,0.88037,0.83215,0.35298,0.3723,0.66432,1.0423
1,-1.9054,30.753,8,-1.1098,0.042132,14,3.2718,0.038403,1,0,0,0.50925,0.84983,0.86477,NaN,0.28412,0.52269,0.69712,NaN
13,-2.6995,2.6557,13,-1.3712,0.31888,15,3.4127,3.4997,24,1.1663,0.029408,0.87599,0.94051,0.84705,0.37168,0.41401,0.25194,0.80984,6.3604
9,-2.8724,2.8911,8,-1.5027,0.1578,14,3.5186,3.6968,18,1.6527,0.063814,0.83336,0.84482,0.85563,0.69072,0.57597,0.52753,0.73225,1.8514
1,-0.59102,74.343,25,-0.38685,12.87,12,4.6987,4.6308,14,3.634,0.054341,0.066012,0.059104,0.87839,0.80626,0.16184,0.81747,0.61217,0.99545
13,-3.8822,0.31127,3,-0.76891,0.14313,16,3.104,0.048985,1,0,0,0.84348,0.74191,0.87966,NaN,0.46739,0.87638,0.72416,NaN
9,-4.4995,23.214,9,-2.1058,1.6759,14,4.1726,0.24961,20,2.066,0.070112,0.81283,0.8988,0.88143,0.68096,0.34488,0.36236,0.63392,2.2753
1,-0.11341,27.334,1,-0.012862,0.010217,12,4.5674,0.048336,1,0,0,0.0067675,0.23869,0.84394,NaN,0.27509,5.0617,0.68944,NaN
13,-5.2701,0.18075,16,-3.7039,3.2968,15,5.6558,0.090922,15,3.5413,0.013956,0.92939,0.86174,0.89235,0.8526,0.30059,0.36857,0.64331,0.92397
21,-2.668,0.36898,1,-0.071038,0.0063124,13,4.902,4.9557,1,0,0,0.76156,0.44682,0.86437,NaN,0.44721,2.6617,0.68039,NaN
25,-0.21135,53.954,1,-0.41293,0.062588,11,3.5412,3.5312,1,0,0,0.037002,0.81788,0.8527,NaN,0.23496,0.77597,0.64926,NaN
3,-2.0165,0.24269,2,-1.5999,0.16021,14,6.2696,0.33343,15,3.1743,3.3744,0.86314,0.91525,0.85819,0.8959,0.64382,0.48415,0.70448,0.76436
9,-4.5252,0.29338,1,-0.059612,0.063736,14,5.4251,5.5672,1,0,0,0.89106,0.39564,0.85555,NaN,0.44407,3.1122,0.73958,NaN
20,-1.9437,0.69184,4,-1.0677,0.044927,14,3.8592,0.011579,1,0,0,0.49862,0.73639,0.84273,NaN,0.82087,0.87805,0.7643,NaN
16,-1.3226,1.2967,3,-1.1613,0.14571,13,4.3583,4.6085,1,0,0,0.45974,0.80007,0.85423,NaN,1.0637,0.7535,0.69821,NaN
12,-5.4207,0.17375,15,-4.3415,0.292,15,6.1986,0.15199,15,2.7647,2.9017,0.94299,0.90435,0.86879,0.86188,0.27858,0.30645,0.7169,0.90652
25,-0.37294,60.146,1,-0.60572,0.029418,13,5.7657,6.0548,1,0,0,0.073413,0.83192,0.86586,NaN,0.24923,0.76213,0.66692,NaN
5,-1.9441,0.14581,5,-1.288,0.054131,14,3.7454,3.9552,15,2.4102,0.069453,0.85817,0.94687,0.87792,0.89328,0.60673,0.33283,0.66335,0.75373
14,-4.6362,1.1361,1,-2.089,0.16405,15,3.4733,3.6889,20,1.9397,0.044771,0.91108,0.82853,0.86463,0.52798,0.32092,0.76444,0.74164,3.2241
9,-1.6833,0.093116,5,-0.82002,0.1183,14,2.5496,0.011773,1,0,0,0.81633,0.85082,0.8307,NaN,0.60328,0.57664,0.7982,NaN
19,-3.8405,0.067426,1,-0.39609,0.17474,15,2.8239,0.057631,21,1.4562,0.01782,0.87855,0.26668,0.8708,0.43165,0.32403,3.4706,0.71196,4.4399
15,-4.6682,1.0906,10,-1.5799,0.20853,16,4.1652,0.11853,17,2.1239,0.090432,0.87279,0.62832,0.89369,0.82659,0.37865,0.87231,0.67055,1.1621
7,-3.562,0.1652,3,-0.41308,0.041482,14,4.7517,5.017,1,0,0,0.87766,0.83378,0.84079,NaN,0.51491,0.67703,0.77415,NaN
10,-1.9132,0.091167,5,-0.36835,0.025756,15,3.6175,0.15976,1,0,0,0.79172,0.70994,0.87746,NaN,0.62714,0.89316,0.68298,NaN
19,-3.0938,2.5623,1,-0.2983,0.17527,13,4.4572,0.13522,1,0,0,0.85163,0.72905,0.8442,NaN,0.36964,1.2128,0.71692,NaN
8,-4.3416,26.063,6,-2.0236,3.3417,14,6.1577,0.453,17,2.5295,0.12897,0.83336,0.86054,0.8701,0.74526,0.29957,0.42008,0.66411,1.4695
8,-2.3031,0.086793,7,-1.3102,0.069888,14,3.0387,3.1309,17,1.5576,0.058865,0.72182,0.86058,0.87961,0.84416,0.82354,0.51974,0.6648,1.096
3,-2.6961,65.15,2,-0.55784,0.077934,14,5.601,0.040749,1,0,0,0.51505,0.82143,0.87075,NaN,0.21753,0.73408,0.68045,NaN
19,-1.6509,1.4059,1,-0.35689,1.2023,13,2.1664,0.012582,16,1.0583,0.077313,0.83225,0.35854,0.84752,0.84443,0.39689,1.1323,0.71416,0.97891
11,-5.142,0.46394,13,-3.7075,3.7901,15,6.1295,0.25243,15,1.9856,2.0906,0.92391,0.93833,0.87514,0.90626,0.33542,0.26327,0.69132,0.72649
1,-4.4697,67.699,5,-1.2848,0.093588,13,5.5082,0.018224,1,0,0,0.59549,0.78225,0.85079,NaN,0.2516,0.73682,0.70575,NaN
25,-1.9571,2.3372,3,-0.81452,0.038408,12,3.6664,0.055076,1,0,0,0.61106,0.80547,0.83239,NaN,0.51311,0.75481,0.7184,NaN
12,-3.8276,0.35306,16,-2.8775,2.3486,15,4.7717,0.18121,15,2.7439,0.087367,0.95754,0.95317,0.89024,0.88651,0.23688,0.20521,0.64361,0.77844
7,-3.2742,3.2966,8,-2.842,0.37795,13,4.5018,4.4973,15,4.2134,0.11339,0.9852,0.95904,0.86237,0.87636,0.1714,0.25331,0.68905,0.82025
7,-3.9775,46.548,3,-0.94135,0.12291,13,4.7102,0.20021,1,0,0,0.72025,0.74997,0.83578,NaN,0.2786,0.86926,0.73649,NaN
10,-2.251,0.60457,4,-0.42578,0.049901,15,3.6244,3.7501,1,0,0,0.76365,0.70815,0.84172,NaN,0.65994,0.92689,0.82296,NaN
24,-3.4567,0.16458,22,-2.8963,2.1099,13,4.6039,4.7005,13,3.3897,3.5345,0.80175,0.76889,0.86562,0.85296,0.35408,0.38684,0.67441,0.79829
12,-2.2776,1.7889,1,-0.46196,0.46267,14,4.8682,5.0741,1,0,0,0.52182,0.70914,0.83663,NaN,0.99489,1.1179,0.79033,NaN
10,-2.3123,0.13601,4,-1.1966,0.45367,14,2.2832,2.3173,17,1.2032,0.039146,0.76212,0.79252,0.86523,0.87409,0.68206,0.69927,0.71358,0.97392
15,-4.4682,0.48607,11,-1.7141,1.6059,15,4.2612,4.4198,19,2.5715,0.13652,0.87229,0.74789,0.89254,0.69152,0.38406,0.6513,0.65774,1.9625
25,-2.3219,6.1899,22,-1.9278,0.033521,13,3.3644,3.3657,13,2.0912,0.011489,0.61146,0.72875,0.86928,0.87003,0.47688,0.42271,0.66854,0.73366
1,-4.1828,42.802,7,-3.6,24.85,14,7.0482,0.21441,15,5.8366,0.18542,0.8004,0.93525,0.88805,0.89219,0.20903,0.15929,0.62108,0.75634
14,-6.1231,1.6639,1,-0.65669,0.16144,15,5.8088,6.16,1,0,0,0.87355,0.65888,0.86941,NaN,0.38978,1.1514,0.72697,NaN
15,-4.0589,0.21635,1,-0.29032,0.031632,13,2.8839,2.8878,1,0,0,0.91074,0.72511,0.85885,NaN,0.3159,1.0253,0.69866,NaN
15,-2.7129,2.5981,5,-0.84112,0.072369,13,3.2577,3.3539,1,0,0,0.82391,0.84613,0.84408,NaN,0.47212,0.594,0.73346,NaN
18,-4.4833,0.099291,8,-2.2758,0.81058,15,3.8361,0.072854,20,1.8337,0.078531,0.82425,0.88234,0.84435,0.68587,0.41787,0.43309,0.79413,2.2043
8,-4.3421,2.9406,1,-0.11782,0.0036553,14,5.5847,0.13852,1,0,0,0.90714,0.58385,0.83628,NaN,0.38408,2.0682,0.77578,NaN
7,-3.9665,0.62107,12,-2.9984,0.13277,14,4.9773,5.1287,16,2.5513,0.018865,0.84388,0.82125,0.84144,0.76701,0.58173,0.4952,0.78003,1.3346
25,-3.1687,4.8867,21,-2.687,2.1093,14,4.9427,0.29641,14,3.2044,0.10713,0.68682,0.79182,0.86823,0.86389,0.42672,0.37788,0.67329,0.79682
14,-3.8318,3.4272,1,-0.23957,0.18979,14,5.0765,0.1933,1,0,0,0.90057,0.77314,0.86431,NaN,0.35491,1.008,0.69093,NaN
10,-2.2167,1.2886,6,-1.4179,0.34682,14,3.0934,3.1118,1,0,0,0.62225,0.81225,0.86759,NaN,0.88681,0.62501,0.70886,NaN
1,-1.0969,45.414,1,-0.70488,0.12317,13,4.4965,0.045147,1,0,0,0.2149,0.77007,0.86442,NaN,0.23851,0.89249,0.66577,NaN
1,-1.5516,35.37,5,-1.2056,0.26652,14,4.9722,0.043062,1,0,0,0.24317,0.81278,0.86423,NaN,0.37888,0.6512,0.69962,NaN
12,-3.8543,3.6657,5,-1.1839,0.25845,14,4.0184,4.1204,1,0,0,0.9008,0.82803,0.85858,NaN,0.38102,0.61867,0.73074,NaN
21,-4.1114,1.0092,23,-2.4362,0.53374,15,3.7409,3.9044,15,2.7254,0.13319,0.85694,0.59304,0.86449,0.85146,0.32423,0.54222,0.74828,0.89725
17,-4.7808,1.6685,11,-2.412,0.23849,15,2.6569,2.7322,21,2.8943,0.10948,0.92468,0.92664,0.85989,0.69825,0.2609,0.30841,0.76831,2.3497
11,-4.1631,4.0856,3,-0.55043,0.024626,14,4.8373,5.0631,1,0,0,0.9233,0.83196,0.82754,NaN,0.34304,0.69069,0.81504,NaN
17,-3.106,2.8388,1,-0.00076147,0.00025643,12,6.6275,0.29077,1,0,0,0.84287,0.033877,0.85131,NaN,0.41032,19.136,0.66297,NaN
9,-6.0193,0.73636,1,-0.36877,0.19131,14,6.5536,6.8233,1,0,0,0.92343,0.7654,0.83494,NaN,0.36258,1.1276,0.79556,NaN
24,-1.6909,1.4855,20,-0.64097,0.55989,12,3.1251,3.3009,14,1.7184,0.014026,0.65742,0.53537,0.83063,0.85204,0.51961,0.71548,0.72699,0.84983
25,-1.7634,6.0414,1,-0.028135,0.022875,13,6.0542,6.2841,1,0,0,0.53345,0.33269,0.86012,NaN,0.53998,3.98,0.68619,NaN
9,-4.7097,0.22857,1,-0.081441,0.08432,14,6.054,0.080117,1,0,0,0.91931,0.50326,0.86233,NaN,0.37718,2.5365,0.70393,NaN
18,-1.2353,0.16672,7,-0.73685,0.13744,13,2.3479,0.040336,17,1.6775,0.023589,0.67015,0.85802,0.85156,0.64996,0.62921,0.51395,0.70008,1.9234
8,-3.8949,32.035,1,-0.63004,0.15953,13,3.7481,0.17166,1,0,0,0.72761,0.71578,0.86252,NaN,0.34609,1.0062,0.66256,NaN
6,-4.6173,4.3641,1,-0.43988,0.25801,14,6.3206,6.5485,1,0,0,0.92439,0.77704,0.85281,NaN,0.42268,1.0661,0.74487,NaN
1,-0.89007,0.1267,1,0,0,14,7.3939,0.20538,1,0,0,0.62754,NaN,0.86116,NaN,1.9938,NaN,0.70316,NaN
24,-4.3754,3.3034,22,-0.94525,0.28064,15,6.2399,0.041364,16,1.9595,0.11041,0.7566,0.54186,0.8036,0.86703,0.41113,0.62676,0.9198,0.90654
10,-2.3378,35.373,8,-0.76475,0.081736,13,3.426,0.061372,1,0,0,0.74216,0.86682,0.8498,NaN,0.23252,0.48233,0.70474,NaN
1,-1.87,33.845,7,-2.3119,14.551,12,6.3191,0.42489,13,3.6216,0.15308,0.42995,0.9332,0.87655,0.88721,0.30232,0.17,0.59096,0.66388
12,-5.4849,0.91696,1,-0.3124,0.214,15,6.1757,0.080715,1,0,0,0.8872,0.65851,0.85402,NaN,0.39756,1.387,0.76686,NaN
1,-1.6662,49.958,2,-2.0287,32.893,12,4.6309,0.19051,12,3.7782,3.7476,0.4446,0.73326,0.88003,0.89279,0.18775,0.18136,0.58623,0.63504
5,-2.6045,0.00031317,12,-1.8229,1.806,14,4.202,0.21643,15,2.1759,2.227,0.86121,0.96329,0.84442,0.88591,0.60888,0.20918,0.7444,0.82837
22,-1.6087,0.19419,1,-0.066717,0.0024122,13,4.0615,0.15427,1,0,0,0.73461,0.52753,0.84902,NaN,0.46231,2.3134,0.70179,NaN
17,-2.9741,0.24809,3,-0.60204,0.098062,15,2.6781,2.7928,1,0,0,0.89193,0.84518,0.83841,NaN,0.32535,0.63942,0.83009,NaN
10,-4.6023,0.55345,16,-2.7854,0.48975,14,4.9967,5.1472,15,2.1878,2.3153,0.9526,0.94272,0.85701,0.89952,0.27002,0.22093,0.73408,0.75203
25,-2.0919,1.1803,5,-1.2603,0.27086,13,4.7748,0.14577,1,0,0,0.6202,0.83632,0.82535,NaN,0.52002,0.60095,0.76761,NaN
1,-0.51739,24.712,3,-0.81282,20.311,14,5.4319,0.21297,15,4.3753,0.045876,0.28084,0.704,0.871,0.87695,0.17466,0.14136,0.67079,0.82825
11,-5.2451,0.72672,1,-0.56046,0.5016,14,5.0206,5.3123,1,0,0,0.90737,0.77501,0.86497,NaN,0.37112,0.97115,0.70228,NaN
15,-4.3347,1.1755,8,-1.8064,0.24137,15,3.3339,3.457,18,2.265,0.03316,0.88454,0.81107,0.89526,0.759,0.35706,0.59152,0.64848,1.6134
9,-1.8044,10.652,10,-1.3349,0.29641,14,2.3436,2.3785,22,0.64393,0.01328,0.71156,0.90552,0.84018,0.4484,0.4303,0.36218,0.78859,4.6045
17,-3.3995,3.4539,1,-0.0070689,0.0043735,14,4.2453,4.392,1,0,0,0.83005,0.15743,0.86408,NaN,0.42637,7.1289,0.71151,NaN
11,-5.2315,4.7253,1,-0.55157,0.49934,14,5.8679,0.12582,1,0,0,0.92294,0.82656,0.86178,NaN,0.34734,0.82303,0.70316,NaN
1,-1.405,1.327,1,-0.20563,0.043481,14,5.1006,0.13308,1,0,0,0.83932,0.66451,0.86215,NaN,0.83459,1.6192,0.70074,NaN
17,-4.3225,0.17372,18,-2.3788,0.32266,15,4.6796,5.0001,15,2.084,2.1618,0.91204,0.66652,0.88292,0.868,0.29133,0.58307,0.68057,0.891
6,-3.419,26.406,1,-1.1158,2.9031,12,4.072,4.0269,16,1.7464,0.14211,0.76978,0.58634,0.87556,0.83674,0.3142,0.80401,0.61959,1
5,-2.1772,21.917,8,-1.8281,12.238,13,3.0343,0.16186,14,2.4998,2.6628,0.73574,0.77213,0.87516,0.89797,0.28519,0.33551,0.6251,0.69157
8,-3.872,35.034,4,-1.1296,0.22746,13,4.2853,0.25946,1,0,0,0.78369,0.79936,0.85607,NaN,0.28097,0.71046,0.6769,NaN
3,-4.3412,59.211,3,-0.80066,0.057451,13,7.2878,0.2269,1,0,0,0.66833,0.80725,0.84644,NaN,0.25351,0.74606,0.7106,NaN
15,-5.2282,4.4312,6,-2.5827,0.61932,15,3.762,3.9558,20,2.9051,0.20576,0.91983,0.89319,0.85185,0.63845,0.30469,0.44993,0.78541,2.3047
9,-5.3437,0.67848,1,-0.38836,0.3261,14,6.0279,6.265,1,0,0,0.92608,0.81452,0.83198,NaN,0.35548,0.8749,0.80468,NaN
17,-1.0364,15.496,14,-1.1963,1.369,14,4.7474,0.11125,19,2.0608,0.078973,0.33456,0.87235,0.84284,0.53007,0.58314,0.33963,0.75756,2.8394
1,-3.7366,24.148,3,-2.8882,13.593,12,5.7658,5.8327,13,4.4501,0.29263,0.65976,0.82925,0.89161,0.85131,0.42029,0.32731,0.56905,0.76879
16,-3.6099,0.60863,8,-1.0833,0.27793,15,2.6802,2.818,1,0,0,0.90299,0.85609,0.86247,NaN,0.31541,0.49338,0.7521,NaN
16,-4.4728,4.1566,8,-1.4911,0.68099,16,4.8256,0.22677,18,2.594,0.11373,0.91228,0.54029,0.88959,0.77178,0.30565,1.0782,0.67797,1.4936
17,-1.8622,43.399,15,-1.2906,35.136,14,3.5262,3.7364,14,3.1355,3.2788,0.7474,0.61922,0.89291,0.87898,0.18304,0.21428,0.61517,0.77022
25,-0.33764,110.64,1,-0.76054,83.408,13,7.1822,7.5417,13,6.4426,6.7282,0.093498,0.073436,0.88997,0.8767,0.11341,0.17654,0.5958,0.72046
8,-3.2414,0.65663,9,-1.0988,0.045195,15,5.4106,0.11652,17,2.1982,0.065404,0.78547,0.51623,0.85687,0.735,0.67501,1.1559,0.75501,1.5457
25,-2.2062,3.4809,2,-0.53976,0.083573,13,4.7299,4.8798,1,0,0,0.60851,0.8297,0.84386,NaN,0.50596,0.71046,0.73354,NaN
20,-1.5495,0.4261,2,-1.0298,0.21533,14,3.2754,3.4851,1,0,0,0.5248,0.75821,0.85837,NaN,0.78336,0.87312,0.72031,NaN
24,-2.5376,1.8771,17,-2.8822,0.56712,13,3.2051,0.013935,13,2.1993,2.2439,0.79934,0.89834,0.87884,0.84308,0.36349,0.28837,0.62549,0.839
1,-1.3356,46.627,2,-1.3729,9.5642,12,3.143,3.136,16,2.6427,0.055623,0.2819,0.54447,0.88068,0.90028,0.23326,0.51452,0.60329,0.79568
15,-2.6719,0.073414,1,-0.15323,0.15129,12,6.7575,0.22726,1,0,0,0.77582,0.51277,0.85203,NaN,0.5438,2.5389,0.66323,NaN
3,-2.474,0.32467,12,-1.5196,0.25673,14,5.8185,0.12318,15,1.9279,2.044,0.84169,0.95492,0.84276,0.91598,0.69924,0.22748,0.7585,0.68051
3,-3.1829,26.672,6,-1.6326,6.4373,14,4.8233,0.16806,16,2.6736,0.081982,0.68726,0.81288,0.88441,0.83964,0.34801,0.37888,0.63125,1.0355
1,-2.3075,1.7447,1,-0.21496,0.030548,14,5.1348,0.050583,1,0,0,0.81246,0.61994,0.86269,NaN,0.97673,1.8334,0.70385,NaN
12,-1.1264,0.59418,9,-0.77421,0.13202,13,1.837,1.9336,1,0,0,0.74291,0.87412,0.82345,NaN,0.6292,0.44506,0.78391,NaN
15,-3.4528,0.42513,15,-1.93,0.29227,15,3.7765,0.029426,16,2.1755,0.032224,0.92284,0.90598,0.90424,0.90923,0.28984,0.30126,0.60514,0.75976
4,-2.2971,13.789,4,-0.99403,0.22879,13,4.7896,0.0069953,1,0,0,0.4971,0.82238,0.82937,NaN,0.65456,0.65505,0.76491,NaN
6,-4.2279,3.9544,1,-0.16932,0.014242,14,6.772,0.17867,1,0,0,0.92051,0.61915,0.86041,NaN,0.43514,1.8798,0.70577,NaN
10,-1.7009,0.70827,7,-1.0859,0.16658,15,4.1323,0.056091,1,0,0,0.56963,0.80648,0.85582,NaN,1.0109,0.62224,0.76113,NaN
22,-1.4674,0.2458,1,-0.75274,0.085298,12,5.1283,5.0887,1,0,0,0.5804,0.7892,0.83106,NaN,0.65206,0.85951,0.74024,NaN
12,-3.9896,2.849,6,-0.65244,0.0653,15,5.0029,0.2348,1,0,0,0.83146,0.77495,0.82684,NaN,0.47162,0.7187,0.83527,NaN
17,-3.0176,2.6424,18,-1.8585,1.7623,15,3.6117,0.1024,15,2.5516,2.6765,0.9055,0.84284,0.87887,0.87021,0.30801,0.36163,0.6836,0.87494
16,-4.1316,4.0353,4,-0.9868,0.10841,15,2.5447,2.6077,1,0,0,0.90955,0.79137,0.85684,NaN,0.30953,0.74249,0.77926,NaN
7,-1.5316,1.5043,1,-0.36563,0.0974,14,4.3809,4.4892,1,0,0,0.87099,0.78881,0.8365,NaN,0.54052,0.82318,0.79622,NaN
8,-1.6063,1.5234,4,-0.53794,0.0628,14,2.9406,0.10481,1,0,0,0.90424,0.85544,0.83076,NaN,0.44064,0.59358,0.78786,NaN
16,-4.7667,1.4436,18,-2.8272,2.4267,13,4.1702,4.2471,12,3.0584,3.0638,0.91987,0.83551,0.87227,0.84621,0.28063,0.37405,0.65557,0.77785
17,-2.7139,0.65755,7,-1.139,0.27688,15,2.126,0.022785,20,1.4187,0.026747,0.87976,0.82449,0.87744,0.60119,0.34095,0.57764,0.694,2.8054
25,-0.15449,61.449,13,-0.27932,41.924,12,6.8396,0.42101,12,5.5965,5.8588,0.075958,0.10854,0.87962,0.88,0.10565,0.16288,0.58358,0.66081
8,-2.1216,0.96551,7,-0.91019,0.049114,14,3.362,3.474,18,1.7666,0.077802,0.77555,0.79539,0.84975,0.63786,0.66785,0.65486,0.75474,2.069
1,-0.10393,21.411,1,-0.79943,10.395,12,5.4381,5.4127,14,5.1106,0.11596,0.0089479,0.61364,0.86689,0.88728,0.27901,0.27382,0.64276,0.72028
16,-4.097,3.6282,4,-1.9364,0.44917,16,3.8393,0.22554,18,2.0668,0.059794,0.91145,0.87281,0.88237,0.77424,0.30844,0.53786,0.69814,1.5147
23,-2.4878,1.751,1,-0.25135,0.2103,13,3.5193,3.6534,1,0,0,0.77822,0.73558,0.8619,NaN,0.40493,1.1003,0.68107,NaN
19,-3.0331,0.018864,3,-0.89323,0.18526,15,3.4836,3.6677,1,0,0,0.76936,0.80159,0.84715,NaN,0.47758,0.73558,0.7995,NaN
1,-1.5096,0.46915,1,-7.11E-05,2.02E-05,14,6.3375,0.1048,1,0,0,0.73357,0.0064726,0.8667,NaN,1.451,45.775,0.68997,NaN
5,-4.0579,4.0675,1,0,0,14,7.4246,0.13025,1,0,0,0.86349,NaN,0.86616,NaN,0.60806,NaN,0.6913,NaN
17,-3.8953,3.3769,1,-0.50155,0.4463,15,5.0103,0.20676,1,0,0,0.83998,0.81301,0.84063,NaN,0.41643,0.86575,0.79685,NaN
9,-3.7386,0.49212,1,-0.067522,0.01545,14,4.4337,4.6046,1,0,0,0.90212,0.45932,0.85426,NaN,0.41417,2.4559,0.73982,NaN
25,-1.6525,1.834,1,-0.1365,0.027225,12,4.8189,0.3332,1,0,0,0.6025,0.64668,0.82231,NaN,0.52466,1.6923,0.73155,NaN
11,-2.9871,2.8882,1,-0.3667,0.3458,14,4.0438,4.3001,1,0,0,0.90736,0.77658,0.84816,NaN,0.38099,0.95277,0.7505,NaN
24,-2.5717,1.7179,1,-1.4332,1.9081,13,2.9839,0.026947,19,2.2811,0.23309,0.72845,0.66279,0.85012,0.61972,0.44475,0.87165,0.70614,2.121
11,-3.209,17.828,1,-0.17111,0.12099,13,4.0745,4.3222,1,0,0,0.86921,0.66359,0.84505,NaN,0.26673,1.3616,0.72291,NaN
15,-5.1349,0.3462,2,-0.92481,0.1605,15,5.6852,0.24925,1,0,0,0.89417,0.80195,0.8444,NaN,0.34668,0.77549,0.78466,NaN
