OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
11,-5.6938,0.91508,14,-4.7355,4.4764,15,6.9596,0.18615,15,3.5912,0.043259,0.92451,0.94947,0.88068,0.87907,0.33099,0.22941,0.6783,0.81912
25,-0.30951,67.644,1,-0.63941,0.65852,13,6.4416,6.766,1,0,0,0.04462,0.81213,0.86547,NaN,0.24614,0.83255,0.668,NaN
5,-2.2682,0.38364,5,-1.3453,1.2991,14,4.2229,4.3519,15,2.8179,0.052109,0.83451,0.94288,0.88663,0.9028,0.6515,0.35393,0.64252,0.72109
14,-4.7167,1.3641,1,-2.3211,0.82686,15,3.7796,4.0261,20,2.9186,0.16105,0.90541,0.78239,0.86183,0.63794,0.33055,0.81818,0.74943,2.3869
9,-1.8259,1.809,6,-0.9358,0.097532,14,2.9935,3.1349,1,0,0,0.81497,0.85592,0.84401,NaN,0.61517,0.54677,0.76739,NaN
18,-4.6367,1.5749,1,-0.6965,0.73679,15,3.2888,0.019862,21,2.8184,0.14153,0.89145,0.22692,0.86339,0.63776,0.30795,2.3984,0.74027,2.5979
15,-4.963,0.0032897,12,-1.8503,1.785,16,4.7462,0.20895,16,2.3984,0.025552,0.89211,0.61406,0.90425,0.85615,0.35272,0.85191,0.62725,0.9895
6,-3.6615,0.48243,2,-0.58467,0.093782,14,5.3371,5.6821,1,0,0,0.84384,0.84264,0.85726,NaN,0.60849,0.67668,0.72343,NaN
9,-2.1686,0.74841,5,-0.51616,0.11308,14,3.9843,4.0296,1,0,0,0.81064,0.79225,0.87422,NaN,0.58895,0.69506,0.68679,NaN
20,-3.109,0.62257,1,-0.42847,0.25341,13,5.4609,0.12756,1,0,0,0.79119,0.74643,0.84874,NaN,0.42514,1.158,0.70629,NaN
8,-4.701,26.726,6,-2.0931,5.4058,13,5.7536,0.04665,16,2.8506,0.19899,0.8235,0.76374,0.8914,0.78842,0.31855,0.51334,0.5872,1.1849
7,-2.5901,0.41023,8,-1.466,1.4698,14,3.744,3.8215,16,2.1073,0.094156,0.779,0.83471,0.8914,0.89892,0.72015,0.55937,0.62963,0.78449
1,-2.9987,73.202,2,-0.76789,0.094002,14,6.3154,0.045505,1,0,0,0.45771,0.8422,0.87052,NaN,0.22,0.68462,0.68114,NaN
19,-1.8261,1.7252,1,-0.76843,1.7701,13,2.3432,2.3813,16,1.4213,0.10766,0.82246,0.52137,0.86811,0.87975,0.4079,0.96634,0.66824,0.84118
11,-4.8982,4.4969,13,-4.4345,0.52463,15,6.954,0.25824,15,2.4871,2.6482,0.88833,0.95784,0.8828,0.91845,0.42537,0.21265,0.66811,0.66736
1,-3.4835,85.009,5,-1.2899,0.063052,12,6.0392,6.1053,1,0,0,0.40962,0.80368,0.85846,NaN,0.24271,0.6935,0.66282,NaN
25,-2.1831,1.6294,2,-0.91226,0.11234,12,4.5203,0.070467,1,0,0,0.66045,0.81825,0.83628,NaN,0.47194,0.74529,0.70823,NaN
11,-3.9449,0.86083,14,-3.2744,0.15923,15,5.4765,0.20945,15,3.3929,0.17626,0.92085,0.95567,0.89342,0.8957,0.33714,0.21147,0.63302,0.73141
6,-3.2281,3.1169,8,-2.8588,0.45177,14,5.7612,0.28571,15,4.6719,0.072793,0.96419,0.93866,0.86951,0.88991,0.28372,0.31217,0.67234,0.77469
5,-4.0867,54.638,3,-1.0444,0.16523,12,4.5395,4.5598,1,0,0,0.6552,0.79276,0.85217,NaN,0.28176,0.76471,0.68125,NaN
11,-2.3021,0.048143,5,-0.59362,0.064026,15,4.3477,4.5722,1,0,0,0.7354,0.8083,0.85026,NaN,0.70735,0.67544,0.7903,NaN
25,-3.6475,1.0062,22,-3.0608,3.1023,13,5.0549,5.3028,13,4.1706,0.033095,0.75727,0.74467,0.88178,0.86192,0.38203,0.40637,0.62065,0.75877
15,-2.132,1.6905,1,-0.69871,0.048311,14,5.7681,6.0712,1,0,0,0.48028,0.80402,0.84006,NaN,0.97965,0.83195,0.77724,NaN
10,-2.3859,0.014228,4,-1.3944,0.65615,15,3.0224,0.12649,16,1.3303,0.006246,0.72959,0.83941,0.87926,0.8977,0.74873,0.58684,0.67798,0.8195
13,-4.63,3.1346,11,-2.0855,0.11431,15,5.425,0.019081,17,2.9825,0.082588,0.84014,0.70274,0.90067,0.77346,0.44395,0.71665,0.61879,1.3964
25,-2.474,6.5597,23,-2.0161,0.18832,13,3.8632,3.9238,13,2.547,0.031282,0.63667,0.69338,0.877,0.87924,0.45223,0.43832,0.64221,0.70094
1,-3.8535,47.678,6,-3.6734,26.068,14,7.9282,0.2914,15,6.3584,0.11653,0.71275,0.92842,0.88516,0.89815,0.22875,0.16429,0.62844,0.74017
13,-6.3624,2.8776,1,-0.81488,0.21852,15,7.174,0.12555,1,0,0,0.86033,0.73151,0.8813,NaN,0.41987,0.96334,0.67927,NaN
15,-3.8703,1.8414,1,-0.35554,0.023844,13,4.0838,4.3181,1,0,0,0.87363,0.79668,0.85044,NaN,0.36873,0.85181,0.70881,NaN
15,-3.093,3.0046,5,-0.96832,0.18809,13,4.161,4.4037,1,0,0,0.85433,0.84365,0.85699,NaN,0.42114,0.58712,0.69024,NaN
20,-4.6041,4.1184,9,-2.301,1.9269,15,4.9308,0.33056,17,2.2289,0.097231,0.84582,0.71728,0.88164,0.74762,0.36166,0.67442,0.66249,1.4724
8,-4.7038,3.0822,1,-0.27972,0.10525,14,6.0204,0.18041,1,0,0,0.90322,0.70807,0.84638,NaN,0.39424,1.3755,0.7454,NaN
7,-3.95,0.43563,12,-3.3229,2.9798,14,5.4177,5.5525,15,2.6382,2.6964,0.8001,0.8747,0.85233,0.8239,0.68159,0.40975,0.7496,1.0683
25,-3.6076,11.231,23,-2.6973,0.23366,13,5.0256,5.2703,13,3.4584,3.5994,0.62076,0.68269,0.87092,0.87557,0.45787,0.44954,0.65265,0.72554
13,-4.5327,0.82186,1,-0.32732,0.24306,14,5.5423,0.2273,1,0,0,0.89825,0.78418,0.86813,NaN,0.36113,0.99181,0.67881,NaN
9,-2.4928,2.0958,6,-1.4565,0.27645,14,3.8816,3.9383,1,0,0,0.60672,0.82469,0.87302,NaN,0.91553,0.60516,0.68962,NaN
3,-1.3837,47.343,1,-0.84026,0.062532,13,5.7782,6.0468,1,0,0,0.30498,0.79723,0.86562,NaN,0.24884,0.8485,0.66847,NaN
2,-1.7049,37.235,6,-1.216,0.025084,14,5.5221,0.020145,1,0,0,0.29823,0.83365,0.86511,NaN,0.35894,0.60436,0.69844,NaN
10,-4.1825,0.55895,6,-1.2633,0.16199,14,4.9671,5.1357,1,0,0,0.8614,0.83157,0.86744,NaN,0.48465,0.5972,0.70146,NaN
21,-4.4622,1.2048,22,-2.9804,2.2874,15,4.0968,4.3687,14,2.6547,2.6787,0.87869,0.69127,0.87322,0.8539,0.29438,0.47046,0.7128,0.87796
16,-5.1091,2.728,11,-2.5856,0.50397,15,3.2448,3.4543,19,3.2899,0.14037,0.91913,0.90153,0.88859,0.77453,0.27638,0.35816,0.66295,1.6146
10,-4.6591,0.37381,3,-0.8307,0.10032,14,5.2715,5.5077,1,0,0,0.92374,0.8639,0.837,NaN,0.34972,0.59894,0.78849,NaN
19,-2.9563,2.428,1,-0.010685,0.0072791,12,7.8063,7.9843,1,0,0,0.79126,0.24639,0.84341,NaN,0.45508,5.2268,0.70082,NaN
8,-6.1983,0.55813,1,-0.4589,0.27445,14,7.5682,7.9994,1,0,0,0.90591,0.74345,0.85433,NaN,0.42387,1.1646,0.73426,NaN
23,-1.9254,0.1254,21,-0.72721,0.071466,12,3.6861,3.6779,13,1.9091,1.9172,0.68007,0.52843,0.86166,0.89496,0.50847,0.68183,0.65673,0.67172
25,-1.7951,6.1848,1,-0.067384,0.0092996,13,7.2707,7.5276,1,0,0,0.53431,0.58933,0.85134,NaN,0.53857,1.9579,0.71169,NaN
8,-4.5597,4.3597,1,-0.15677,0.052699,14,6.7982,7.23,1,0,0,0.9105,0.64247,0.85577,NaN,0.42398,1.6217,0.72814,NaN
19,-1.3322,1.6042,7,-0.76233,0.3896,13,3.1755,0.1348,16,2.5452,0.1178,0.5736,0.84739,0.85371,0.73006,0.68965,0.50943,0.6878,1.4205
8,-4.1072,39.407,1,-0.66994,0.11433,12,3.9212,4.0337,1,0,0,0.76276,0.77609,0.86179,NaN,0.28784,0.87835,0.65016,NaN
4,-4.749,4.8103,1,-0.49214,0.36414,14,7.6091,8.1125,1,0,0,0.89764,0.76485,0.85838,NaN,0.5403,1.0491,0.71967,NaN
1,-1.6101,0.94269,1,-0.0097754,0.0071604,14,8.417,0.28106,1,0,0,0.75607,0.28079,0.85536,NaN,1.228,4.6678,0.71846,NaN
24,-4.707,4.4149,22,-1.3194,0.13289,15,6.6887,0.063714,15,2.172,0.072534,0.7553,0.51049,0.8156,0.88916,0.40833,0.67515,0.88344,0.76725
6,-2.8894,45.829,8,-0.76049,0.019259,12,3.6573,3.7654,1,0,0,0.68039,0.8507,0.85852,NaN,0.24062,0.52192,0.65889,NaN
1,-1.7325,40.287,3,-2.449,19.007,12,7.7202,0.011197,13,4.531,0.26877,0.32727,0.89049,0.88453,0.88601,0.30255,0.18769,0.58098,0.66199
12,-5.6538,0.38475,1,-0.45318,0.33427,15,6.5866,0.11956,1,0,0,0.88088,0.71399,0.85674,NaN,0.41485,1.1985,0.75664,NaN
1,-1.0768,63.931,1,-1.7286,36.517,12,6.1325,0.20053,13,5.4304,0.010033,0.17515,0.56833,0.88024,0.90651,0.19278,0.20059,0.5872,0.61077
5,-2.6226,0.22658,11,-2.0008,0.14271,14,4.7131,0.14105,16,3.0301,0.14786,0.8287,0.95008,0.86048,0.90179,0.67689,0.25207,0.70454,0.76918
25,-1.6105,1.5299,1,-0.09049,0.025197,13,5.065,0.080739,1,0,0,0.64286,0.60848,0.83519,NaN,0.51245,1.7818,0.74519,NaN
16,-3.7033,0.31682,5,-0.76833,0.040154,15,3.4865,0.012143,1,0,0,0.91668,0.86185,0.86159,NaN,0.29228,0.5614,0.74683,NaN
10,-4.6891,4.556,16,-3.0961,2.9083,14,5.4525,5.5979,15,2.4533,2.5721,0.93961,0.94959,0.86826,0.9077,0.31475,0.21113,0.701,0.7227
25,-2.2439,0.8451,6,-1.2748,0.10567,13,5.5591,0.16924,1,0,0,0.65191,0.8399,0.82974,NaN,0.49043,0.58407,0.75591,NaN
1,-0.67914,24.553,2,-1.1129,20.313,14,5.9542,0.26945,15,4.6635,0.0023805,0.31232,0.73653,0.86784,0.88449,0.20998,0.16312,0.67849,0.80517
10,-5.3697,0.55818,1,-0.66252,0.518,14,5.8986,6.1036,1,0,0,0.88769,0.77121,0.86169,NaN,0.43154,1.0169,0.71868,NaN
14,-4.2978,2.5654,9,-2.026,0.25822,15,4.5499,0.14701,16,2.6148,2.7739,0.8455,0.75395,0.9037,0.80304,0.42398,0.67399,0.59996,1.2249
7,-1.9113,14.041,10,-1.4679,0.69384,14,3.0929,3.1825,20,1.2231,0.065093,0.60999,0.91139,0.85588,0.69836,0.47823,0.33887,0.73779,2.0913
14,-4.5707,0.32912,1,-0.049421,0.050388,14,5.0737,5.3168,1,0,0,0.89329,0.46353,0.86617,NaN,0.36139,2.7646,0.70146,NaN
10,-5.9058,0.32749,1,-0.77559,0.73543,14,6.2686,0.041988,1,0,0,0.92879,0.81481,0.85412,NaN,0.33819,0.84551,0.73006,NaN
2,-1.7971,0.19185,1,-0.27995,0.12195,14,6.0665,0.12276,1,0,0,0.81088,0.69749,0.85869,NaN,0.82041,1.381,0.71262,NaN
15,-5.0732,0.14752,16,-3.9731,0.32295,15,6.0389,0.005079,15,3.0413,3.253,0.93802,0.89903,0.89137,0.8826,0.26001,0.30275,0.65133,0.814
4,-4.0645,34.014,1,-1.1831,6.9694,13,6.01,0.082365,15,2.491,0.1108,0.75488,0.28263,0.88401,0.88341,0.30085,0.97702,0.60814,0.78296
4,-2.294,26.234,9,-1.9434,14.296,13,3.8007,0.23183,14,3.0633,3.2401,0.65803,0.79054,0.89222,0.91542,0.30577,0.30354,0.57369,0.62643
4,-3.9624,45.923,4,-1.0813,0.1603,12,4.6847,4.7819,1,0,0,0.66043,0.8154,0.86032,NaN,0.30118,0.68241,0.65579,NaN
1,-4.5125,70.074,2,-1.1143,0.22846,12,7.6798,0.0015951,1,0,0,0.53419,0.8108,0.85732,NaN,0.27918,0.74769,0.65624,NaN
15,-5.5228,5.0274,7,-2.6648,0.5939,15,4.0789,4.2562,19,3.2153,0.2546,0.92137,0.89491,0.86585,0.72343,0.29969,0.43044,0.74401,1.7381
9,-5.238,4.9102,1,-0.58464,0.52192,14,6.8093,7.2171,1,0,0,0.9176,0.80299,0.8532,NaN,0.38997,0.8934,0.73675,NaN
19,-1.1949,15.318,13,-1.2202,3.0531,14,5.6542,0.29573,17,3.0124,0.038077,0.31975,0.82012,0.84861,0.65594,0.64658,0.38125,0.73226,1.9013
1,-3.2935,30.286,1,-3.1312,17.101,12,6.6559,6.6455,12,4.5252,4.6113,0.53743,0.82541,0.8871,0.85183,0.42134,0.29593,0.58459,0.75532
15,-3.8935,0.43536,8,-1.0372,0.17897,15,3.5832,0.12678,1,0,0,0.90904,0.84488,0.87264,NaN,0.31741,0.52209,0.70111,NaN
15,-5.0396,0.6892,9,-1.9542,0.70086,15,4.6401,4.7761,17,2.9621,0.09634,0.9206,0.56868,0.90469,0.80916,0.29399,0.99562,0.61751,1.2462
8,-2.8516,64.469,10,-2.6251,45.245,14,4.9823,5.229,14,4.3613,4.3814,0.82456,0.86281,0.89354,0.89076,0.12996,0.1419,0.61558,0.74533
25,-0.33112,114.9,1,-0.85975,81.734,13,7.5,7.8533,13,6.6435,6.7887,0.080425,0.08653,0.89061,0.88268,0.11664,0.18546,0.59447,0.70839
8,-3.3842,1.1293,8,-1.48,0.1432,15,5.9651,0.14566,16,2.5362,0.036688,0.76304,0.60996,0.86099,0.8079,0.70497,0.9855,0.74126,1.1729
25,-2.4094,4.5059,3,-0.79462,0.033807,13,5.2183,5.4253,1,0,0,0.60578,0.86558,0.85242,NaN,0.50153,0.60595,0.70758,NaN
21,-1.5819,1.501,2,-1.0298,0.15538,14,4.3047,0.019359,1,0,0,0.58553,0.78878,0.86136,NaN,0.68209,0.81234,0.70938,NaN
25,-2.7846,4.6542,20,-2.6513,2.5641,12,3.5932,3.6534,13,3.2399,0.19936,0.74745,0.86061,0.87936,0.86818,0.36496,0.30721,0.60354,0.71836
1,-1.0812,54.814,1,-1.2209,14.637,12,3.9491,3.9337,16,3.6995,0.16725,0.21912,0.33224,0.88127,0.91401,0.19478,0.52178,0.60191,0.7172
16,-2.5783,2.5284,1,-0.22328,0.031164,12,7.585,0.1266,1,0,0,0.75063,0.63071,0.8499,NaN,0.56554,1.7936,0.67245,NaN
4,-2.503,0.07101,12,-1.4793,1.5114,14,6.2441,0.030267,15,2.1454,2.2687,0.82287,0.95233,0.85273,0.91879,0.73211,0.23893,0.73471,0.66938
1,-3.182,34.618,6,-1.7305,10.882,14,6.0936,0.041888,15,3.1784,3.3989,0.56601,0.74258,0.89523,0.86966,0.34945,0.37228,0.60429,0.86419
1,-2.4196,2.0114,1,-0.25588,0.082018,14,5.94,0.057543,1,0,0,0.79551,0.668,0.85886,NaN,1.0043,1.5415,0.71522,NaN
15,-1.0569,0.086734,9,-0.8078,0.035633,13,2.4794,2.6202,1,0,0,0.69542,0.85422,0.832,NaN,0.66596,0.49308,0.75968,NaN
14,-3.7349,3.4187,15,-2.4657,2.4981,15,4.3293,4.6197,16,2.9507,0.052143,0.93023,0.92736,0.91126,0.92634,0.29189,0.26571,0.58358,0.67629
1,-2.3661,17.605,4,-0.96785,0.19564,13,5.5764,5.8296,1,0,0,0.41842,0.82813,0.83016,NaN,0.62541,0.64592,0.76766,NaN
5,-4.8146,0.31775,1,-0.30245,0.1468,14,7.2833,0.1455,1,0,0,0.91694,0.72886,0.85399,NaN,0.45004,1.2568,0.72643,NaN
9,-1.9066,1.2432,7,-1.2,0.17315,15,5.0309,0.1355,1,0,0,0.52635,0.82596,0.86492,NaN,1.1069,0.58396,0.72817,NaN
21,-1.7523,0.51046,1,-0.85707,0.89089,13,6.8961,0.44755,1,0,0,0.62765,0.80568,0.82847,NaN,0.60937,0.84773,0.74999,NaN
10,-3.9791,3.7628,5,-0.6547,0.10183,14,5.1968,5.3514,1,0,0,0.76486,0.81479,0.83399,NaN,0.60264,0.65512,0.80191,NaN
15,-3.8184,3.7111,17,-2.2501,2.2626,15,4.0485,0.035152,15,2.85,2.9376,0.94655,0.8811,0.89356,0.88595,0.24235,0.32038,0.6415,0.82378
15,-4.5325,1.1947,4,-1.1713,0.2373,15,2.9523,3.0566,1,0,0,0.90531,0.82939,0.86571,NaN,0.31984,0.643,0.74725,NaN
7,-1.7106,0.03979,2,-0.49324,0.076059,14,5.0987,5.2179,1,0,0,0.85294,0.84469,0.84254,NaN,0.57506,0.67255,0.77899,NaN
7,-1.8331,0.079534,5,-0.64195,0.054788,14,3.648,0.063075,1,0,0,0.89241,0.8658,0.84272,NaN,0.47913,0.54845,0.75982,NaN
17,-4.5356,2.4786,16,-3.4456,3.1542,13,5.0799,0.17828,12,3.6634,3.8099,0.8882,0.92506,0.88316,0.85738,0.31909,0.26134,0.60595,0.732
18,-2.5619,0.88035,7,-1.23,1.0053,15,2.6141,0.10375,19,2.0649,0.099337,0.85085,0.71095,0.88619,0.73443,0.36938,0.73098,0.65634,1.7823
25,-0.16059,61.382,15,-0.12378,46.695,12,7.7608,0.43865,12,6.0205,5.9638,0.09465,0.0305,0.87855,0.88772,0.097307,0.14687,0.58747,0.6521
8,-2.1594,2.4244,6,-1.0615,0.15624,14,4.4309,0.00052796,16,2.3341,0.010707,0.75666,0.81089,0.86509,0.73555,0.63847,0.63865,0.69954,1.4558
1,-0.080973,24.097,1,-0.58199,11.258,13,7.3436,0.35238,14,5.3972,5.7373,0.004528,0.40761,0.8732,0.89757,0.27332,0.29932,0.6319,0.694
15,-4.8733,0.16624,6,-1.8879,1.3931,15,3.7977,3.8964,17,2.5265,0.10381,0.92228,0.67098,0.89534,0.81937,0.29347,0.8381,0.65146,1.1932
25,-2.6391,1.4657,1,-0.34948,0.2683,13,4.5255,4.6376,1,0,0,0.65419,0.77906,0.85406,NaN,0.48336,0.99874,0.7066,NaN
19,-3.3396,3.0703,4,-0.89466,0.019444,15,4.1938,0.1708,1,0,0,0.82182,0.8253,0.87163,NaN,0.40956,0.67823,0.7025,NaN
1,-1.8625,0.67531,1,-0.027606,0.022988,14,6.92,0.17803,1,0,0,0.76835,0.39043,0.86183,NaN,1.2942,3.4804,0.70178,NaN
4,-4.0393,4.0124,1,0,0,14,8.8119,0.1976,1,0,0,0.86006,NaN,0.85815,NaN,0.64832,NaN,0.71354,NaN
15,-4.8299,0.18877,1,-0.66967,0.56635,15,5.6883,0.28016,1,0,0,0.87223,0.80243,0.84259,NaN,0.38675,0.90806,0.78804,NaN
9,-3.582,3.397,1,-0.15117,0.070139,14,5.155,5.3862,1,0,0,0.87281,0.59993,0.86592,NaN,0.49594,1.6954,0.70307,NaN
25,-1.8079,2.0626,1,-0.19383,0.080591,12,5.3314,0.31161,1,0,0,0.60403,0.68381,0.82535,NaN,0.52215,1.4361,0.72637,NaN
11,-3.1169,2.9932,1,-0.75408,0.13122,14,4.4086,4.6213,1,0,0,0.89361,0.85771,0.85203,NaN,0.41176,0.6654,0.74357,NaN
24,-2.6901,0.81594,1,-1.5288,3.5607,13,3.3009,0.015761,17,2.2798,0.17811,0.71278,0.52876,0.86491,0.70916,0.44549,0.94777,0.66566,1.5626
9,-3.6619,20.898,1,-0.20834,0.13183,13,5.1594,0.23186,1,0,0,0.82777,0.68196,0.8661,NaN,0.31321,1.3382,0.65273,NaN
14,-5.6479,0.33158,3,-1.1224,0.12303,14,5.4101,5.4393,1,0,0,0.90668,0.83002,0.86341,NaN,0.33591,0.6847,0.72187,NaN
