OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
10,-5.8411,1.5578,13,-5.2855,5.4434,15,7.8524,0.21395,15,3.4299,0.017925,0.80783,0.94027,0.89629,0.92588,0.57871,0.25863,0.62668,0.62811
4,-3.3286,118.37,7,-2.1762,0.40224,12,8.7176,8.7177,1,0,0,0.37846,0.8538,0.86105,NaN,0.21345,0.52296,0.65796,NaN
24,-2.8789,2.0875,5,-1.6928,0.24656,12,5.2136,5.4969,1,0,0,0.72644,0.85724,0.8507,NaN,0.44556,0.56182,0.67486,NaN
11,-4.4269,2.5633,13,-4.1131,1.9623,14,5.4941,5.5089,14,3.646,3.712,0.84294,0.94507,0.90393,0.90328,0.47479,0.23566,0.59232,0.69069
7,-3.7827,3.8603,10,-3.0885,0.29424,14,6.3766,0.11878,15,4.717,5.0026,0.93154,0.92996,0.88829,0.90319,0.37819,0.31272,0.62337,0.73547
6,-4.3495,71.953,6,-1.8617,0.40451,12,5.8636,6.2041,1,0,0,0.59836,0.87431,0.86383,NaN,0.27855,0.49526,0.63886,NaN
12,-3.0958,0.26735,9,-1.3032,0.21515,15,5.1847,5.3742,1,0,0,0.74254,0.88317,0.86373,NaN,0.66283,0.42688,0.75318,NaN
25,-4.1832,5.0666,21,-3.6325,1.0745,13,6.0493,0.055233,13,4.9053,0.23862,0.74124,0.78028,0.88254,0.86547,0.37967,0.37837,0.6135,0.73168
17,-3.0839,3.8044,5,-1.4482,0.094835,14,6.9386,7.3838,1,0,0,0.52278,0.86938,0.85307,NaN,0.8137,0.5421,0.73591,NaN
11,-3.3467,1.8202,8,-2.3266,0.20183,15,3.2439,3.4475,16,1.7601,0.052488,0.72606,0.93605,0.90107,0.91509,0.6785,0.32261,0.62088,0.72235
12,-5.0056,8.5107,13,-2.9314,0.16189,15,6.5259,0.32918,15,3.2105,3.2994,0.72616,0.86447,0.90716,0.82955,0.58,0.40394,0.58293,1.0431
25,-2.9191,4.7949,22,-2.8331,1.9508,13,4.5125,4.6806,13,3.2265,0.13382,0.72098,0.82848,0.88993,0.88267,0.39115,0.3218,0.59856,0.67914
1,-4.734,55.601,5,-4.7665,28.592,14,9.4937,0.30699,15,6.9038,0.044043,0.66512,0.92768,0.88482,0.89681,0.26656,0.17966,0.63065,0.75237
13,-6.8316,6.4836,5,-1.5565,0.28342,15,8.2082,0.30283,1,0,0,0.80649,0.83128,0.88088,NaN,0.48483,0.61586,0.6744,NaN
18,-3.8756,5.9966,5,-0.86387,0.19955,12,5.1095,5.1291,1,0,0,0.81698,0.86011,0.84985,NaN,0.3817,0.54616,0.68764,NaN
15,-4.1398,0.58888,8,-1.7648,0.49356,13,5.1526,5.2248,1,0,0,0.83341,0.8676,0.86762,NaN,0.44731,0.46851,0.67021,NaN
22,-5.318,0.71802,14,-3.1394,1.3991,14,6.0616,0.26925,15,3.2,0.17582,0.81216,0.77179,0.90156,0.79711,0.36957,0.51417,0.57473,1.079
10,-5.6309,2.3923,3,-1.3559,0.1679,14,6.6154,0.081903,1,0,0,0.89697,0.90091,0.86339,NaN,0.39373,0.50009,0.70102,NaN
8,-4.607,1.8892,13,-3.8534,1.1011,14,5.9096,5.9708,15,3.2133,3.4098,0.7602,0.87864,0.86903,0.85031,0.7021,0.37031,0.70317,0.94213
25,-4.0404,14.454,24,-3.0592,2.2786,13,6.6521,0.35339,13,4.8636,0.24421,0.68847,0.66438,0.87582,0.89641,0.38573,0.45669,0.62327,0.63036
13,-5.6842,1.2315,4,-1.0204,0.15017,14,5.6734,5.9572,1,0,0,0.8789,0.89876,0.86948,NaN,0.39674,0.48147,0.69085,NaN
10,-3.6281,5.2874,9,-2.2627,0.097124,14,4.8736,5.0369,1,0,0,0.5874,0.86283,0.8819,NaN,0.85668,0.47598,0.65678,NaN
10,-2.3401,50.021,4,-1.7088,0.38344,13,7.5173,7.7272,1,0,0,0.47588,0.85338,0.85788,NaN,0.32333,0.58495,0.69498,NaN
10,-2.2936,37.286,9,-1.9927,0.00074063,14,5.9075,6.1235,1,0,0,0.45113,0.88635,0.86902,NaN,0.41419,0.43004,0.69594,NaN
11,-4.8568,0.74909,9,-2.2398,0.47898,15,6.9186,0.37412,1,0,0,0.81508,0.86162,0.87911,NaN,0.55218,0.46722,0.67458,NaN
21,-5.4202,1.7495,18,-5.097,1.2951,15,5.1061,0.25814,14,3.301,3.4109,0.8891,0.86732,0.8938,0.87253,0.27884,0.31962,0.62809,0.79934
16,-5.8437,8.3433,14,-3.6784,0.51424,15,4.5668,0.22993,17,3.6516,0.064943,0.89327,0.92923,0.89236,0.78379,0.29889,0.2686,0.6329,1.3706
11,-5.3185,0.13593,8,-1.6958,0.21747,14,5.8391,5.9345,1,0,0,0.90837,0.89662,0.85386,NaN,0.37431,0.41648,0.74757,NaN
18,-3.7103,0.062945,1,-0.34768,0.1663,12,8.9238,8.8114,1,0,0,0.77865,0.76009,0.84087,NaN,0.4827,1.1605,0.7153,NaN
9,-6.7578,0.077148,2,-1.5533,0.21026,14,8.4651,8.7355,1,0,0,0.85801,0.85271,0.85984,NaN,0.52082,0.65511,0.72506,NaN
20,-2.9513,0.47483,17,-1.4159,0.30777,13,5.1394,0.17951,13,2.6373,2.7248,0.69321,0.72893,0.89416,0.9022,0.55206,0.52192,0.57321,0.63608
25,-2.0298,4.4351,1,-0.6854,0.035928,13,8.3936,8.6289,1,0,0,0.60124,0.82705,0.84454,NaN,0.49857,0.77447,0.73256,NaN
8,-5.3803,0.72819,3,-0.9707,0.061481,14,7.7795,8.2864,1,0,0,0.86994,0.85605,0.85482,NaN,0.50484,0.62738,0.73046,NaN
22,-2.0451,4.1879,11,-1.3735,2.0728,12,3.975,3.9034,14,3.1573,3.2447,0.5721,0.87866,0.86723,0.78549,0.59304,0.34878,0.64446,1.0966
7,-5.3412,54.894,5,-1.2715,0.26045,13,6.2293,0.23673,1,0,0,0.76329,0.87421,0.87006,NaN,0.27137,0.51629,0.64313,NaN
5,-5.7523,0.10807,3,-1.5556,0.11034,14,9.3986,0.0092438,1,0,0,0.84585,0.84019,0.84871,NaN,0.64486,0.66602,0.74761,NaN
4,-2.5994,2.6531,1,-0.4307,0.28299,14,9.3847,0.26998,1,0,0,0.88538,0.81836,0.852,NaN,0.57466,0.9158,0.72956,NaN
24,-5.5441,4.1227,18,-2.356,2.2783,15,7.4204,0.33405,15,2.7342,0.12705,0.7718,0.71402,0.8425,0.8882,0.3944,0.52927,0.78989,0.76351
4,-3.47,64.044,11,-1.3591,0.18357,13,6.0857,0.35496,1,0,0,0.60176,0.88323,0.8653,NaN,0.23796,0.39685,0.65186,NaN
1,-2.6441,50.204,4,-2.607,24.244,12,8.9108,8.9697,12,4.9921,4.9896,0.4039,0.84074,0.89001,0.88348,0.30609,0.211,0.57463,0.66331
12,-6.5106,2.4661,4,-1.3364,0.11504,15,7.2334,0.14048,1,0,0,0.85086,0.87875,0.86879,NaN,0.45545,0.53992,0.71864,NaN
1,-1.8873,75.632,1,-2.0424,41.649,12,7.9784,8.2672,14,7.6261,0.39567,0.34269,0.54196,0.88452,0.91075,0.17814,0.21815,0.58529,0.62131
7,-3.495,0.3621,10,-2.9621,0.35443,14,4.9632,5.1623,16,3.3293,0.051234,0.82733,0.94137,0.8813,0.91525,0.62368,0.28349,0.65695,0.73135
24,-2.293,1.6582,2,-0.66811,0.059877,13,6.1594,0.025377,1,0,0,0.73481,0.84766,0.84012,NaN,0.43623,0.67638,0.73496,NaN
15,-4.8398,1.9256,9,-1.5433,0.31079,15,3.9354,4.1649,1,0,0,0.91968,0.90161,0.87437,NaN,0.2886,0.38579,0.71169,NaN
11,-5.324,5.0437,15,-3.8731,3.5969,15,6.8998,0.29272,15,2.7007,2.8456,0.89756,0.96614,0.88143,0.91141,0.40382,0.17907,0.67087,0.70386
23,-2.9573,0.42728,9,-2.1581,0.21314,13,5.9984,6.3598,1,0,0,0.70236,0.869,0.84238,NaN,0.4803,0.45991,0.73042,NaN
2,-1.9205,25.368,7,-2.3226,20.171,14,6.7869,0.17158,15,4.4904,4.7706,0.4791,0.85917,0.86866,0.89049,0.37104,0.21534,0.68164,0.78672
11,-5.7284,5.3113,2,-1.7184,0.31453,14,6.8054,6.8395,1,0,0,0.83248,0.85168,0.87197,NaN,0.53757,0.64962,0.69554,NaN
13,-4.7092,10.625,12,-2.9289,0.15506,14,5.113,5.4145,15,3.6387,3.8701,0.73874,0.88699,0.90405,0.85589,0.51998,0.37852,0.57884,0.91977
10,-2.6823,18.183,12,-2.3503,2.7241,15,4.6278,0.17358,18,1.7605,0.096469,0.67538,0.93409,0.87299,0.80423,0.43765,0.25084,0.69931,1.3347
13,-5.8065,0.49495,1,-0.80078,0.076706,14,5.9599,6.0328,1,0,0,0.92034,0.88247,0.86387,NaN,0.31901,0.61007,0.71849,NaN
11,-6.8941,0.43193,5,-1.9718,0.10696,14,6.2919,6.5684,1,0,0,0.92619,0.88134,0.85658,NaN,0.33111,0.51432,0.73137,NaN
5,-3.0433,1.2571,2,-1.2874,0.27832,14,7.0664,0.072189,1,0,0,0.74474,0.86124,0.85599,NaN,0.81485,0.61948,0.72353,NaN
13,-5.754,3.4934,14,-4.4036,0.3599,15,7.3695,0.24563,15,4.5752,0.18614,0.87471,0.86653,0.90611,0.91053,0.388,0.3841,0.59132,0.67751
5,-4.4168,47.066,5,-1.9307,12.636,13,7.4719,7.6278,15,3.7614,0.28573,0.64983,0.51487,0.88667,0.91236,0.33582,0.59503,0.61194,0.65272
6,-3.1297,34.136,10,-2.5245,17.372,13,4.9345,4.9841,15,4.6406,0.19043,0.67354,0.84227,0.90297,0.92048,0.32024,0.26345,0.56322,0.63511
7,-3.5933,64.33,7,-1.7874,0.18804,13,7.4831,0.47542,1,0,0,0.56856,0.86567,0.86286,NaN,0.28644,0.50435,0.65742,NaN
1,-5.1687,86.528,7,-2.0952,0.19983,12,9.4198,9.8452,1,0,0,0.48866,0.856,0.86002,NaN,0.28706,0.52596,0.65172,NaN
15,-7.0376,0.38745,12,-3.5106,3.582,15,4.596,4.7978,18,3.8226,0.21169,0.93313,0.91492,0.88643,0.8007,0.27009,0.32571,0.67646,1.3486
9,-6.2922,0.75306,4,-1.6766,0.42422,14,7.5581,7.8008,1,0,0,0.88719,0.87473,0.8563,NaN,0.44917,0.53084,0.73561,NaN
25,-1.8564,11.174,16,-1.7749,8.2485,13,5.913,6.0711,15,3.6685,3.8496,0.34593,0.79534,0.87092,0.73984,0.70967,0.33089,0.65764,1.343
8,-2.8967,39.246,6,-3.097,22.446,12,7.9158,7.9571,12,5.9374,0.051744,0.48152,0.81042,0.88329,0.85585,0.4275,0.28276,0.59442,0.72782
14,-4.8379,2.922,11,-1.6839,0.30547,15,4.5006,0.24293,1,0,0,0.89793,0.87855,0.87678,NaN,0.33417,0.40359,0.68199,NaN
15,-5.7293,2.5232,12,-3.0205,0.51079,15,5.3764,5.632,16,3.4066,0.032576,0.88758,0.8283,0.91365,0.8525,0.34617,0.47666,0.58003,1.0052
1,-4.3671,92.978,7,-4.2518,57.098,14,7.3313,7.7088,15,7.2479,0.037689,0.702,0.84761,0.89389,0.90449,0.1486,0.17043,0.61397,0.7214
1,-0.72218,128.04,1,-2.0225,73.761,13,8.3271,8.6627,14,8.157,0.09121,0.048012,0.33036,0.89164,0.90017,0.13685,0.20112,0.59269,0.67786
10,-3.9775,2.7512,12,-2.4371,2.3299,15,6.7692,0.13698,16,3.2311,0.16755,0.73791,0.92532,0.87501,0.83427,0.66876,0.30558,0.69861,1.0359
25,-3.0584,3.4457,8,-1.6583,0.10999,13,5.7261,5.8829,1,0,0,0.70538,0.8998,0.85258,NaN,0.41709,0.41314,0.71016,NaN
18,-2.6364,0.51958,5,-1.8248,0.27997,14,4.9393,5.2188,1,0,0,0.61337,0.85829,0.87373,NaN,0.70855,0.55857,0.6761,NaN
25,-3.5881,7.2266,21,-3.5378,3.7717,11,4.4532,4.3583,12,4.1915,0.10547,0.81624,0.85992,0.86659,0.87326,0.29291,0.27482,0.61605,0.67067
2,-2.2052,62.24,4,-2.0858,22.168,13,6.104,0.1229,16,4.6226,0.16066,0.56088,0.6156,0.88297,0.90363,0.1652,0.34951,0.6098,0.77093
15,-3.8762,0.55359,1,-1.0994,0.83864,12,7.9372,8.236,1,0,0,0.79299,0.82438,0.84374,NaN,0.51115,0.86695,0.69677,NaN
6,-3.1857,0.36453,11,-2.0297,2.0799,14,6.285,6.4331,15,2.3824,2.5263,0.71695,0.93614,0.86424,0.92753,0.89175,0.28999,0.71414,0.62798
6,-3.1229,46.547,9,-2.5226,19.569,14,7.6161,7.9388,15,4.949,0.1484,0.57856,0.83633,0.90032,0.87754,0.31398,0.25382,0.5951,0.81387
4,-3.7243,0.45145,1,-1.2511,0.2014,14,6.4145,6.8072,1,0,0,0.80235,0.85029,0.85363,NaN,0.76622,0.68811,0.73511,NaN
14,-1.9709,0.4215,11,-1.4467,0.45823,13,3.186,3.2547,1,0,0,0.73981,0.88173,0.86097,NaN,0.61114,0.3913,0.68768,NaN
13,-4.5786,0.37878,13,-3.8367,0.3447,15,5.6554,0.010779,16,3.9066,0.083886,0.86367,0.94543,0.9199,0.93274,0.43094,0.24423,0.55025,0.64174
4,-2.917,22.354,7,-1.6624,0.34612,13,6.9009,6.9062,1,0,0,0.44228,0.86182,0.83628,NaN,0.62823,0.50413,0.7627,NaN
7,-5.6901,0.090187,3,-1.4366,0.23282,14,7.8835,0.040387,1,0,0,0.90542,0.88241,0.85714,NaN,0.44821,0.54549,0.72167,NaN
8,-3.1153,4.5548,10,-2.017,0.25372,15,6.0398,0.1412,1,0,0,0.49773,0.87259,0.87342,NaN,1.0799,0.43373,0.70265,NaN
19,-2.7222,0.76612,4,-1.8039,0.17281,13,8.0474,0.4112,1,0,0,0.58048,0.85582,0.83966,NaN,0.72642,0.59536,0.72383,NaN
10,-4.4669,6.9804,8,-1.1781,0.10141,14,6.2586,6.6155,1,0,0,0.73255,0.86983,0.84162,NaN,0.61014,0.47751,0.77138,NaN
14,-5.2591,0.67328,14,-3.6786,0.14076,15,4.4225,4.6552,16,3.9143,0.16796,0.94884,0.95259,0.91201,0.90694,0.24141,0.21925,0.58468,0.75058
16,-5.3497,1.6647,8,-1.9473,0.25121,15,3.8467,0.026239,1,0,0,0.90226,0.89421,0.88213,NaN,0.31271,0.42184,0.68004,NaN
8,-2.4336,0.32909,8,-1.1042,0.11953,15,6.882,0.30001,1,0,0,0.77732,0.88842,0.85463,NaN,0.69882,0.43599,0.75397,NaN
9,-2.6273,0.54474,9,-1.3355,0.18896,14,4.0946,4.2141,1,0,0,0.87907,0.8886,0.86997,NaN,0.46114,0.41692,0.69505,NaN
19,-4.8685,5.5741,15,-4.311,4.2696,12,5.4568,5.6636,12,4.8938,0.16155,0.83809,0.92616,0.87279,0.86482,0.35302,0.2686,0.61808,0.69357
22,-2.6635,1.0245,14,-1.5494,0.97045,14,3.0614,0.020498,17,2.3651,0.13544,0.83525,0.83054,0.89204,0.76096,0.336,0.42005,0.61456,1.399
1,-1.1896,63.163,1,-1.4009,49.375,12,9.0456,0.13342,13,7.0555,7.4203,0.37186,0.50782,0.87803,0.89766,0.12837,0.1435,0.59675,0.64627
8,-2.9738,7.2786,11,-1.6877,2.0074,14,5.7296,0.14166,15,3.5452,0.12226,0.63831,0.91405,0.88911,0.81978,0.71534,0.2975,0.61922,1.0181
1,-1.0586,21.7,1,-1.5925,11.77,13,8.2347,0.072711,14,5.9583,6.0763,0.38499,0.77444,0.88077,0.90809,0.29799,0.28436,0.61878,0.67081
14,-5.8825,2.9591,12,-2.6424,0.21125,15,4.599,4.8347,16,3.202,0.063902,0.91448,0.77885,0.91159,0.84839,0.30613,0.56337,0.58658,1.0117
25,-3.5229,1.269,4,-1.0487,0.2356,13,5.5084,5.6599,1,0,0,0.68902,0.86807,0.86515,NaN,0.45128,0.55012,0.67422,NaN
17,-5.1108,0.44094,7,-1.6674,0.40227,15,4.6508,4.9798,1,0,0,0.87993,0.88351,0.88104,NaN,0.34519,0.45475,0.68605,NaN
2,-3.9789,0.48905,1,-0.6963,0.55893,14,7.7029,0.19765,1,0,0,0.90418,0.85584,0.85231,NaN,0.55047,0.76124,0.7296,NaN
5,-5.2393,0.6443,1,-0.17607,0.032176,14,10.024,0.21785,1,0,0,0.88467,0.66887,0.84842,NaN,0.53341,1.6214,0.74205,NaN
14,-6.2507,5.9866,4,-1.7288,0.26222,15,6.5621,0.27275,1,0,0,0.91317,0.88019,0.86573,NaN,0.32723,0.52875,0.72063,NaN
9,-4.397,1.409,4,-0.82009,0.065166,14,5.7819,5.8843,1,0,0,0.81895,0.85935,0.87335,NaN,0.57502,0.58891,0.68774,NaN
25,-2.4661,1.8162,3,-0.95492,0.062847,12,5.8396,0.30627,1,0,0,0.72906,0.87852,0.82323,NaN,0.42396,0.56857,0.7331,NaN
12,-3.9814,4.0283,7,-1.625,0.41349,15,5.5257,0.25849,1,0,0,0.87036,0.90871,0.86329,NaN,0.43999,0.3961,0.72638,NaN
25,-3.4466,0.61039,10,-2.0988,3.6682,13,3.8595,0.17144,16,2.8075,0.16877,0.74506,0.74671,0.88505,0.75278,0.3968,0.54745,0.59837,1.3221
8,-4.3458,27.885,3,-0.78696,0.14865,13,6.122,6.4468,1,0,0,0.76942,0.86092,0.86988,NaN,0.35457,0.59683,0.65469,NaN
14,-6.6947,0.19995,8,-2.0581,0.18278,15,7.2529,0.25467,1,0,0,0.90266,0.87829,0.87587,NaN,0.34486,0.45933,0.69096,NaN
